ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Register of control of expenditure,,ಖರ್ಚು ನಿಯಂತ್ರಣ ರೆಜಿಸ್ಟರು,,,,,,,
,,Register of estimates,,ಅಂದಾಜುಗಳ ರೆಜಿಸ್ಟರು,,,,,,,
,,Register of receipts,,ಸ್ಟೀಕೃತಿಗಳ ರೆಜಿಸ್ಟರು,,,,,,,
,,Register of unserviceable articles,,ನಿರುಪಯುಕ್ತ ವಸ್ತುಗಳ ರೆಜಿಸ್ಟರು,,,,,,,
,,Registration number,,ನೋಂದಣಿ ಸಂಖ್ಯೆ,,,,,,,
,,Regular vacancy,,ನಿಯತ ಖಾಲಿಹುದ್ದೆ,,,,,,,
,,Regulated market yard,,ನಿಯಂತ್ರಿತ ಮಾರುಕಟ್ಟೆ ಪ್ರದೇಶ,,,,,,,
,,Regulator cut-out,,ರೆಗ್ಯೂಲೇಟರ್‌ ಕಟ್‌-ಔಟ್‌; (ಅಂತರ್ದಹನ ಯಂತ್ರದಲ್ಲಿನ) ನಿರ್ಗಮ ಕವಾಟ ನಿಯಂತ್ರಕ,,,,,,,
,,Reinforced plastic helmet,,ರೀಇನ್‌ಪೋರ್ಸ್ಡ್‌ ಪ್ಲಾಸ್ಟೀಕ್‌ ಹೆಲ್ಮೆಟ್‌; ಬಲಪಡಿಸಿದ ನಮ್ಯ ಶಿರಸ್ತ್ರಾಣ,,,,,,,
,,Relevant,,ಸುಸಂಬಂದ್ಧ ; ಸುಸಂಗತ,,,,,,,
,,Relieve,,1. ಬಿಡುಗಡೆ ಮಾಡು 2. ಪರಿಹಾರ ಮಾಡು,,,,,,,
,,Remarks,,ಶರಾ; ಅಭಿಪ್ರಾಯಗಳು,,,,,,,
,,Repair,,1. ದುರಸ್ತಿಮಾಡು; ಸರಿಪಡಿಸು 2. ದುರಸ್ತಿ; ರಿಪೇರಿ,,,,,,,
,,Repairs and overhauling,,ದುರಸ್ತಿ ಮತ್ತು ಕೂಲಂಕಷ ಶೋಧನೆ,,,,,,,
,,Repairs and replacements,,ದುರಸ್ತಿ ಮತ್ತು ಬದಲಾವಣೆ,,,,,,,
,,Repairs history register,,ದುರಸ್ತಿ ಮಾಹಿತಿ ರೆಜಿಸ್ಟರು,,,,,,,
,,Repairs register,,ದುರಸ್ತಿಗಳ ರೆಜಿಸ್ಟರು,,,,,,,
,,Replenish,,ಮತ್ತೆ ಭರ್ತಿಮಾಡು / ತುಂಬು,,,,,,,
,,Reporting for duty,,ಕೆಲಸಕ್ಕೆ ಹಾಜರಾಗುವುದು,,,,,,,
,,Reprehensible,,ಆಕ್ಷೇಪಾರ್ಹ; ಖಂಡನೀಯ,,,,,,,
,,Reprimand,,1. ಛೀಮಾರಿಹಾಕು ; ವಾಗ್ದಂಡನೆ ಮಾಡು 2. ಛೀಮಾರಿ; ವಾಗ್ದಂಡನೆ,,,,,,,
,,Re-regulated,,ಪುನರ್‌ ನಿಯಂತ್ರಿತ,,,,,,,
,,Rescue drill,,ರೆಸ್ಕೊ ಡ್ರಿಲ್‌: (ಗಾಯಾಳುಗಳನ್ನು) ರಕ್ಷಿಸುವ ಕವಾಯತು,,,,,,,
,,Rescue operations,,ರಕ್ಷಣಾ ಕಾರ್ಯಾಚರಣೆಗಳು; ಅಪಾಯದಿಂದ ಕಾಪಾಡುವ ಕಾರ್ಯಗಳು,,,,,,,
,,Reserve man,,ಕಾಯ್ದಿಟ್ಟ ವ್ಯಕ್ತಿ; ಮೀಸಲು ಮನುಷ್ಯ,,,,,,,
,,Resident fire officer,,ರೆಸಿಡೆಂಟ್‌ ಫೈರ್‌ ಆಫೀಸರ್‌; ನಿವಾಸಿ ಅಗ್ನಿಶಾಮಕ ಅಧಿಕಾರಿ,,,,,,,
,,Residential quarters,,ವಾಸದ ಮನೆಗಳು,,,,,,,
,,Resin,,ರಾಳ; ನೀರಿನಲ್ಲಿ ಕರಗದ ಒಂದು ಅಂಟುಪದಾರ್ಥ,,,,,,,
,,Retain,,ಇಟ್ಟುಕೊ; ನಿಲ್ಲಿಸಿಕೊ,,,,,,,
,,Return of immovable property,,ಸ್ಥಿರಾಸ್ತಿಗಳ ವಿವರಪಟ್ಟಿ,,,,,,,
,,Revolving head,,ರಿವಾಲ್ವಿಂಗ್‌ ಹೆಡ್‌; ಪರಿಭ್ರಮಣ ಜಲಸಿಂಚಕ; ನೀರನ್ನು ವೇಗವಾಗಿ ಸುತ್ತಲೂ ಸಿಂಪಡಿಸುವ ಸಾಧನ,,,,,,,
,,Revolving plier,,ರಿವಾಲ್ವಿಂಗ್‌ ಪ್ಲೈಯರ್‌; ಚಕ್ರಾಕಾರದ ಇಕ್ಕುಳ; ಪಟಕಾರು,,,,,,,
,,Reward register,,ರಿವಾರ್ಡ್‌ ರಿಜಿಸ್ಟರ್‌; ಬಹುಮಾನಗಳ ದಾಖಲೆಯುಳ್ಳ ವಹಿ,,,,,,,
,,Reward,,1. ಪ್ರತಿಫಲ / ಪಾರಿತೋಷಿಕ / ಬಹುಮಾನ / ಇನಾಮು ಕೊಡು 2. ಪ್ರತಿಫಲ; ಪಾರಿತೋಷಿಕ; ಬಹುಮಾನ; ಇನಾಮು,,,,,,,
,,Rewards and medals,,ಬಹುಮಾನಗಳು ಮತ್ತು ಪದಕಗಳು,,,,,,,
,,Ring spanner,,ರಿಂಗ್‌ ಸ್ಪಾನರ್‌; ವಲಯಾಕಾರದ ಬಿಲ್ಮುಡಿಕೆ,,,,,,,
,,Risers,,ರೈಜರ್ಸ್‌; (ನೀರು) ಏರು ಕೊಳವೆ,,,,,,,
,,Rising main,,ರೈಜಿಂಗ್‌ ಮೆಯಿನ್‌; ಮುಖ್ಯ ಏರು ಕೊಳವೆ,,,,,,,
,,Risk of fire,,ಬೆಂಕಿಯ ಅಪಾಯ (ಸಂಭವ),,,,,,,
,,Road ramp,,ರೋಡ್‌ ರ್‍ಯಾಂಪ್‌; ರಸ್ತೆಯ ಏರುಬಾಗು,,,,,,,
,,Road springs,,ರೋಡ್‌ಸಸ್ಟಿಂಗ್ಸ್‌; (ಮೋಟಾರು ಚಕ್ರದಲ್ಲಿ ಅಳವಡಿಸಿದ) ರಸ್ತೆ ಚಿಮ್ಮುಗಳು,,,,,,,
,,Robust health,,ಗಟ್ಟಿ ಮುಟ್ಟಾದ ಆರೋಗ್ಯ,,,,,,,
,,Rocker arm,,ರಾಕರ್‌ ಆರ್ಮ್‌; ಆಂದೋಲಕ ದಂಡ,,,,,,,
,,Rod,,ಕಂಬಿ; ಸರಳು,,,,,,,
,,Roll call,,ರೋಲ್‌ಕಾಲ್‌; ಹಾಜರಿ ಕೂಗು / ಕರೆ,,,,,,,
,,Rolling shield,,ರೊಲಿಂಗ್‌ ಶೀಲ್ಡ್‌; ವರ್ಗಾವಣೆ ಫಲಕ; ಕ್ರೀಡೆ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಒಬ್ಬರಿಂದೊಬ್ಬರಿಗೆ ನಿಗದಿತ ವರ್ಗಾಯಿಸುವ ಫಲಕ,,,,,,,
,,Rope,,ಹಗ್ಗ,,,,,,,
,,Rope ladder,,ಹಗ್ಗದ ಏಣಿ,,,,,,,
,,Roster of duty,,ಕರ್ತವ್ಯದ ಸರದಿ ಪಟ್ಟ,,,,,,,
,,Rotary primer,,ರೋಟರಿ ಪ್ರೈಮರ್‌; ವೃತ್ತ ಚಲನೆಯಿಂದ ನಿರ್ವಾತ ಸೃಷ್ಟಿ ಮಾಡುವ ಸಾಧನ,,,,,,,
,,Rotar,,ರೋಟರ್‌; (ಯಂತ್ರದ) ಆವರ್ತಕ (ಭಾಗ); ಪರಿಭ್ರಾಮಕ,,,,,,,
,,Routine,,ಮಾಮೂಲಿ; ದಿನನಿತ್ಯದ,,,,,,,
,,Routine checking,,ಮಾಮೂಲಿ ತನಿಖೆ,,,,,,,
,,Routine duties,,ದಿನನಿತ್ಯದ ಕೆಲಸಗಳು / ಕರ್ತವ್ಯಗಳು,,,,,,,
,,Rubber hand-gloves,,ರಬ್ಬರಿನ ಕೈ ಕವಚಗಳು,,,,,,,
,,Rubber valve,,ರಬ್ಬರ್‌ ವಾಲ್‌; ರಬ್ಬರಿನಿಂದ ಮಾಡಿದ ಕವಾಟ,,,,,,,
,,Rules and regulations,,ನಿಯಮಗಳು ಮತ್ತು ವಿನಿಯಮಗಳು,,,,,,,
,,Rules of appointment,,ನೇಮಕಾತಿಯ ನಿಯಮಗಳು,,,,,,,
,,Running repairs,,ಚಾಲ್ತಿ ದುರಸ್ತಿಗಳು,,,,,,,
,,Safe custody,,ಸುರಕ್ಷಿತ ಅಭಿರಕ್ಷೆ,,,,,,,
,,Safe landing,,"(ವಿಮಾನ, ಹಡಗು, ಮೊ.ಗಳಿಂದ) ಸುರಕ್ಸಿತವಾಗಿ ಇಳಿಯುವುದು",,,,,,,
,,Safe installation,,"(ಯಂತ್ರಸಲಕರಣೆ ಮೊ.ವನ್ನು ಉಪಯೋಗಕ್ಕಾಗಿ, ಕಾರ್ಯಕ್ಕಾಗಿ) ಸುರಕ್ಷಿತವಾಗಿ ಸ್ಥಾಪನೆಮಾಡುವುದು ಅಳವಡಿಸುವುದು",,,,,,,
,,Safety valve,,ಸುರಕ್ಷತಾ ಕವಾಟ,,,,,,,
,,Salute,,ಸಲ್ಯೂಟ್‌; 1. ವಂದನೆ ಮಾಡು 2. ಅಭಿವಂದನೆ,,,,,,,
,,Salvage,,ಸಾಲ್‌ವೆಚ್‌: 1. (ನೀರು ಬೆಂಕಿ ಮೊ.ಗಳ ಪಾಲಾಗದಂತೆ) ಕಾಪಾಡು; ರಕ್ಷಿಸು 2. (ನೀರು ಬೆಂಕಿ ಮೊ. ಗಳಿಂದ) ಆಸ್ತಿಯ ರಕ್ಷಣೆ,,,,,,,
,,Salvage sheet,,ಸಾಲ್‌ವೆಜ್‌ ಶೀಟ್‌ ; ಸಂರಕ್ಷಣಾ ದುಪ್ಪಟ; ಅಗ್ನಿ ಅಪಘಾತಗಳಲ್ಲಿ ಆಸ್ತಿ ಸರಕುಗಳನ್ನು ಅಗ್ನಿಶಮನಕ್ಕಾಗಿ ಉಪಯೋಗಿಸುವ ನೀರಿನಿಂದ ಹಾಳಾಗದಂತೆ ರಕ್ಷಿಸುವ ಹೊದಿಕೆ,,,,,,,
,,Scarlet fever,,ಕೆಂಜ್ಜರ; ಕೆಂಪು ಗುಳ್ಳೆಗಳೇಳುವ ಒಂದು ತೆರದ ಜ್ವರ,,,,,,,
,,Scope,,1. ಅವಕಾಶ 2. ವ್ಯಾಪ್ತಿ,,,,,,,
,,Screw-driver,,ಸ್ಕ್ರೂ ಡ್ರೈವರ್‌; ತಿರುಪುಳಿ; ತಿರುಗುಳಿ,,,,,,,
,,Scrutiny,,ಪರಿಶೋಧನೆ,,,,,,,
,,Scupper,,"1. (ಹಡಗನ್ನು, ಕಲಾಸಿಗಳನ್ನು) ಮುಳುಗಿಸು 2. ಹಡಗಿನ ಅಟ್ಟದಿಂದ ನೀರನ್ನು ಹೊರ ಸಾಗಿಸಲು ಪಕ್ಕದಲ್ಲಿ ಮಾಡಿರುವ ಹಡಗಿನ ನೀರುಗಂಡಿ",,,,,,,
,,Searchlight,,ಸರ್ಜ್‌ಲೈಟ್‌; ಶೋಧನದೀಪ; ಯಾವ ಕಡೆಗೆ ಬೇಕಾದರೂ ತಿರುಗಿಸಿ ಪ್ರಬಲ ಪ್ರಕಾಶವನ್ನು ಬೀರಬಲ್ಲ ವಿದ್ಯುಚ್ಚಾಪದೀಪ,,,,,,,
,,Self-starter,,ಸೆಲ್ಫ್‌ ಸ್ಟಾರ್ಟ್‌ರ್‌; ಸ್ವಯಂಚಾಲಕ; ಮೋಟಾರು ಬಂಡಿಯನ್ನು ಹೊರಡಿಸಲನುಕೂಲಿಸುವ ಒಂದು ವಿದ್ಯುತ್‌ಸಲಕರಣೆ,,,,,,,
,,Senior leading fireman,,ಸೀನಿಯರ್‌ ಲೀಡಿಂಗ್‌ ಫೈರ್‌ಮನ್‌; ಹಿರಿಯ ಪ್ರಮುಖ ಅಗ್ನಿಶಾಮಕ,,,,,,,
,,Senior most leading fireman,,ಅತ್ಯಂತ ಹಿರಿಯ ಪ್ರಮುಖ ಅಗ್ನಿಶಾಮಕ,,,,,,,
,,Sentry,,ಸೆಂಟ್ರಿ; ಕಾವಲು ಸಿಪಾಯಿ; ಪಹರೆಯವನು,,,,,,,
,,Sentry relief book,,ಕಾವಲು ಸಿಪಾಯಿಯ ಬದಲಿ ಪುಸ್ತಕ,,,,,,,
,,Serious fire,,ದೊಡ್ಡ ಬೆಂಕಿ; ತೀವ್ರ ಅಗ್ನಿ,,,,,,,
,,Serious fire accident,,ದೊಡ್ಡ ಬೆಂಕಿ ಅಪಘಾತ,,,,,,,
,,Serviceable articles,,ಉಪಯೋಗಾರ್ಹ ವಸ್ತುಗಳು,,,,,,,
,,Service book,,ಸೇವಾಪುಸ್ತಕ,,,,,,,
,,Service entries,,ಸೇವಾ ನಮೂದುಗಳು,,,,,,,
,,Service-oriented organisation,,ಸೇವಾಭಿಮುಖಿ ಸಂಸ್ಥೆ,,,,,,,
,,Service record book,,ಸೇವಾ ದಾಖಲಾತಿ ಪುಸ್ತಕ,,,,,,,
,,Service record test,,ಸೇವಾ ದಾಖಲಾತಿ ಪರೀಕ್ಷೆ,,,,,,,
,,Service rendered,,ಸಲ್ಲಿಸಿದ ಸೇವೆ,,,,,,,
,,Shackle spring and pins,,ಶ್ಯಾಕಲ್‌ ಸ್ಪ್ರಿಂಗ್‌ ಅಂಡ್‌ ಪಿನ್ಸ್‌ ; ಕೂಡುಕೊಂಡಿ ಚಿಮ್ಮುಕ ಮತ್ತು ಮೊಳೆಗಳು,,,,,,,
,,Shield,,ಶೀಲ್ಡ್‌: 1. ರಕ್ಷಿಸು; ಉಳಿಸು; ಕಾಪಾಡು 2. ರಕ್ಷಾಕವಚ; ಕಾಪು 3. ಪ್ರಶಸ್ತಿಫಲಕ,,,,,,,
,,Shooting,,1. ಗುಂಡುಹಾರಿಸುವುದು 2. ಶಿಕಾರಿಮಾಡುವುದು; ಬೇಟೆಯಾಡುವುದು,,,,,,,
,,Short circuit,,ಶಾರ್ಟ್‌ಸರ್ಕಿಟ್‌; 1. ಮಾರ್ಗಸಂಕೋಚ ಮಾಡು; ಮಾರ್ಗಸಂಕೋಚದಿಂದ ಪ್ರವಾಹಚ್ಛೇದ ಮಾಡು 2. ಮಾರ್ಗಸಂಕೋಚ,,,,,,,
,,Short suction,,ಚಿಕ್ಕ ಹೀರುಕೊಳವೆ,,,,,,,
,,Short title,,ಸಂಕ್ಷಿಪ್ತ ಶೀರ್ಷಿಕೆ,,,,,,,
,,Shoulder title,,ಪದವಿ ಸೂಚಕ ಭುಜಲಾಂಛನ,,,,,,,
,,Show cause,,ಶೋಕಾಜ್‌; ಕಾರಣತೋರಿಸು,,,,,,,
,,Show cause notice,,ಶೋಕಾಜ್‌ ನೋಟೀಸ್‌; ಕಾರಣ ತೋರಿಸಲು ಕೊಡುವ ನೋಟೀಸು,,,,,,,
,,Skid,,ಸ್ಕಿಡ್‌: 1. ಜಾರು 2. (ತಡೆಮರದಿಂದ) ತಡೆಕೊಡು 3. ಕಾಪುತಡೆ; ಆಸರೆ;ಇಳಕಲು,,,,,,,
,,Slackness,,ಆಲಸ್ಯ; ಸೋಮಾರಿತನ,,,,,,,
,,Slaked lime,,ನೀರಿನಲ್ಲಿ ನೆನಸಿದ ಸುಣ್ಣ,,,,,,,
,,Sleeve,,1. (ಅಂಗಿ ಮೊ.ಗಳ) ತೋಳು 2. ಗೂಡು; ಕೊಳವೆ,,,,,,,
,,Slope-over,,ರಭಸದಿಂದ ಉಕ್ಕಿಹರಿಯುವುದು,,,,,,,
,,Small fire,,ಸಣ್ಣ ಬೆಂಕಿ,,,,,,,
,,Small fire accident,,ಸಣ್ಣ ಬೆಂಕಿ ಅಪಘಾತ,,,,,,,
,,Smallpox,,ಸಿಡುಬು; ದೇವಿ; ಮೈಲಿ,,,,,,,
,,Smart turnout,,1. (ಕೆಲಸಕ್ಕಾಗಿ) ಚುರುಕಿನಿಂದ ಸಜ್ಜಾಗುವುದು 2. (ಒಂದು ನಿರ್ದಿಷ್ಟಕಾಲದಲ್ಲಿ ತಯಾರಾದ) ಸರಕಿನ ಮೊತ್ತ,,,,,,,
,,Smoke chamber,,ಧೂಮದ್ವಾರ ಕುಹರ; ಹೊಗೆ ಗೂಡು,,,,,,,
,,Smoke detector,,ಧೂಮ ಶೋಧಕ; ಹೊಗೆ ಕಂಡು ಹಿಡಿಯುವ ಸಾಧನ,,,,,,,
,,Smoke stop door,,ಸ್ಮೋಕ್‌ ಸ್ಟಾಪ್‌ಡೋರ್‌; ಹೊಗೆ ಪ್ರತಿ ಬಂಧಕದ್ದಾರ,,,,,,,
,,Smoke vent,,ಹೊಗೆ ಕಂಡಿ,,,,,,,
,,Smooth running,,ಸುಗಮವಾಗಿ ಚಲಿಸುವ,,,,,,,
,,Soak mesh,,ಹೀರುಬಲೆ,,,,,,,
,,Sobriety,,ಶಾಂತತೆ; ಸ್ತಿಮಿತತೆ; ಸಮಾಧಾನ,,,,,,,
,,Soda-acid extinguisher,,ಸೋಡ ಆಸಿಡ್‌ ಎಕ್ಸ್ಟಿಂಗ್‌ವಿಶರ್‌; ಸೋಡ ಆಮ್ಲ ಅಗ್ನಿನಂದಿಗೆ,,,,,,,
,,Solely responsible,,ಸಂಪೂರ್ಣ ಜವಾಬ್ದಾರಿಯುಳ್ಳ,,,,,,,
,,Solubility,,ಕರಗುವಿಕೆ,,,,,,,
,,Soot,,ಹೊಗೆಮಸಿ; ಕಪ್ಪು; ಕಾಡಿಗೆ,,,,,,,
,,Spare parts,,ಬಿಡಿಭಾಗಗಳು,,,,,,,
,,Spark arrester,,ಸ್ಪಾರ್ಕ್‌ ಅರೆಸ್ಟರ್‌; ಕಿಡಿ ಪ್ರತಿಬಂಧಕ,,,,,,,
,,Spark plug,,ಸ್ಪಾರ್ಕ್‌ಪ್ಲಗ್‌; ಕಿಡಿಬಿರಡೆ; ಕಿಡಿ ಹಾರಿಸುವ ಸಲಕರಣೆ,,,,,,,
,,Special apparatus,,ವಿಶೇಷ ಉಪಕರಣ ಸಂಯೋಜನೆ,,,,,,,
,,Special remarks,,ವಿಶೇಷ ಶರಾ,,,,,,,
,,Special service Call reports,,ವಿಶೇಷ ಸೇವಾಕರೆ ವರದಿಗಳು,,,,,,,
,,Special services,,ವಿಶೇಷ ಸೇವೆಗಳು,,,,,,,
,,Special squad,,ವಿಶೇಷದಳ / ತುಕಡಿ,,,,,,,
,,Special treatment,,ವಿಶೇಷ ಉಪಚಾರ,,,,,,,
,,Specifically examined,,ವಿಶೇಷ ಪರೀಕ್ಷೆ ಮಾಡಲಾಗಿದೆ,,,,,,,
,,Specification,,ನಮೂದು (ಮಾಡುವುದು),,,,,,,
,,Specifications,,ವಿಶಿಷ್ಟ ವಿವರಣ / ತಪಸೀಲು ಪಟ್ಟಿ,,,,,,,
,,Specific gravity,,ವಿಶಿಷ್ಟ ಗುರುತ್ವ,,,,,,,
,,Specific heat,,ವಿಶಿಷ್ಟ ಉಷ್ಣ,,,,,,,
,,Specific punishment,,ನಿರ್ದಿಷ್ಟ ಶಿಕ್ಷೆ,,,,,,,
,,Speedometer,,ವೇಗ ಮಾಪಕ,,,,,,,
,,Speedy evacuation,,ಶೀಘ್ರವಾಗಿ ಖಾಲಿ ಮಾಡಿಸುವಿಕೆ,,,,,,,
,,Sports meet,,ಕ್ರೀಡಾಕೂಟ,,,,,,,
,,Spring anchorage,,ಸ್ಪ್ರಿಂಗ್‌ ಆಂಕರಿಜ್‌; ಚಿಮ್ಮುಕ ಆಧಾರಾವಲಂಬನೆ,,,,,,,
,,Sprinkler,,ಸ್ಪ್ರಿಂಕ್ಲರ್‌; (ನೀರು ಚಿಮುಕಿಸುವ) ಸೇಚಕ,,,,,,,
,,Sprinkler system,,ಸ್ಪ್ರಿಂಕ್ಲರ್‌ ಸಿಸ್ಟಮ್‌; (ನೀರು) ಸೇಚಕ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Squad,,ದಳ; ತುಕಡಿ,,,,,,,
,,Squad drill,,ತುಕಡಿಯ ಕವಾಯತು,,,,,,,
,,Stagnant water,,ನಿಂತ ನೀರು,,,,,,,
,,Stagnation of increment,,ವಾರ್ಷಿಕ ಬಡ್ತಿ ನಿಲುಗಡೆ,,,,,,,
,,Staircase,,ಸ್ಟೇರ್‌ಕೇಸ್‌; ಸೋಪಾನ ಪಂಕ್ತಿ; ಮೆಟ್ಚಿಲಸಾಲು,,,,,,,
,,Standard fire brigade,,ಉತ್ಕೃಷ್ಟ ದರ್ಜೆಯ ಆಗ್ನಿಶಾಮಕದಳ,,,,,,,
,,Stand-by duty,,ಸ್ಟಾಂಡ್‌ ಬೈ ಡ್ಯೂಟಿ; ಸಜ್ಜಾಗಿ ನಿಂತವನ ಕರ್ತವ್ಯ,,,,,,,
,,Starvation,,ಸ್ಟಾರ್‌ವೇಶನ್‌; ದಹನವಸ್ತುವಿನ ಪೂರೈಕೆಯನ್ನು ನಿಲ್ಲಿಸಿ ಅಗ್ನಿಯನ್ನು ನಂದಿಸುವುದು.,,,,,,,
,,Statement,,1. ನಿರೂಪಣೆ; ವಿವರಣೆ; ಹೇಳಿಕೆ 2. ವಿವರಣ ಪತ್ರ / ಪಟ್ಟಿ,,,,,,,
,,Static condenser,,ಸ್ಟ್ಯಾಟಿಕ್‌ ಕಂಡೆನ್ಸ್‌ರ್‌; ಸ್ಥಿರವಿದ್ಯುತ್‌ ಸಂಗ್ರಾಹಕ; ಸ್ಥಾಯಿ ವಿದ್ಯುತ್‌ ಸಂಗ್ರಹಣ ಸಲಕರಣೆ,,,,,,,
,,Static tank,,ಸ್ಟ್ಯಾಟಿಕ್‌ ಟ್ಯಾಂಕ್‌; ಸ್ಥಾಯಿ ನೀರುತೊಟ್ಟಿ,,,,,,,
,,Station officer,,ಠಾಣಾಧಿಕಾರಿ,,,,,,,
,,Station premises,,ಠಾಣೆಯ ಆವರಣ,,,,,,,
,,Station routine,,ಠಾಣೆಯ ಮಾಮೂಲಿ ಕೆಲಸ,,,,,,,
,,Station strength,,ಠಾಣೆಯ ಸಂಖ್ಯಾಬಲ,,,,,,,
,,Statutory order,,ಶಾಸನಬದ್ಧ ಆದೇಶ,,,,,,,
,,Steering box,,ಸ್ಟಿಯರಿಂಗ್‌ ಬಾಕ್ಸ್‌; ಚಾಲನ ಚಕ್ರ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Steering linkages,,ಸ್ಟಿಯರಿಂಗ್‌ ಲಿಂಕೇಜಸ್‌; ಚುಕ್ಕಾಡಿ ಚಾಲನ ಚಕ್ರ ಕೊಂಡಿಗಳ ವ್ಯೂಹ,,,,,,,
,,Steering wheel,,ಸ್ಟಿಯರಿಂಗ್‌ ವೀಲ್‌; ಚುಕ್ಕಾಣಿ / ಚಾಲನ ಚಕ್ರ,,,,,,,
,,Stock register,,ದಾಸ್ತಾನು ರೆಜಿಸ್ಟರು,,,,,,,
,,Stop message,,ತಡೆಸಂದೇಶ; ನಿಲ್ಲಿಸುವ ಸಂದೇಶ,,,,,,,
,,Storage and display,,ದಾಸ್ತಾನು ಸಂಗ್ರಹ ಮತ್ತು ಪ್ರದರ್ಶನ,,,,,,,
,,Straight shank drill bit,,ಸ್ಟ್ರೈಟ್‌ಶ್ಯಾಂಕ್‌ ಡ್ರಿಲ್‌ ಬಿಟ್‌; ನೇರದಿಂಡಿನ ಕೊರೆಯುವ ಸಾಧನ,,,,,,,
,,Strength of units,,ಘಟಕಗಳ ಸಂಖ್ಯಾಬಲ,,,,,,,
,,Stretcher,,ಸ್ಟ್ರೆಚರ್‌; ಕೈಮಂಚ ; ಆಶಕ್ತರನ್ನು ಸಾಗಿಸಲು ಚೌಕಟ್ಟಿಗೆ ರಟ್ಟು ಬಟ್ಟೆಯನ್ನು ಚಾಚಿಬಿಗಿದು ಮಾಡಿದ ಸಲಕರಣೆ,,,,,,,
,,Stretcher drill,,ಸ್ಟ್ರೆಚರ್‌ ಡ್ರಿಲ್‌; ಕೈಮಂಚದ ಕವಾಯತು,,,,,,,
,,Structure,,ರಚನೆ; ಕಟ್ಟಡ; ವಿನ್ಯಾಸ; ಸ್ವರೂಪ,,,,,,,
,,Stud remover,,ಸ್ಟಡ್‌ ರಿಮೂವರ್‌; ಇಕ್ಕುಳ ಸುತ್ತಿಗೆ; ಗುಬಟು ಮೊಳೆ ತೆಗೆಯುವ ಸಾಧನ,,,,,,,
,,Subject to condition,,ಶರತ್ತಿಗೆ ಒಳಪಟ್ಟು,,,,,,,
,,Subject to the following terms,,ಮುಂದಿನ ನಿಬಂಧನೆಗಳಿಗೆ ಒಳಪಟ್ಟು,,,,,,,
,,Subject to variation,,ವ್ಯತ್ಯಾಸಕ್ಕೊಳಪಟ್ಟು,,,,,,,
,,Submission of a written explanation,,ಲಿಖತ ವಿವರಣೆ ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,
,,Submission of fire report,,ಅಗ್ನಿಶಾಮಕ ದಳದ ವರದಿ ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,
,,Sub-officer,,ಸಬ್‌-ಆಫಿಸರ್‌; ಉಪ-ಅಧಿಕಾರಿ,,,,,,,
,,Subordinate fire officer,,ಅಧೀನ ಅಗ್ನಿಶಾಮಕ ಅಧಿಕಾರಿ,,,,,,,
,,Subordinate staff,,ಅಧೀನ ಸಿಬ್ಬಂದಿ,,,,,,,
,,Sub-rule,,ಉಪನಿಯಮ,,,,,,,
,,Substantive charge,,ಕಾಯಂ ಪ್ರಭಾರ,,,,,,,
,,Successful candidate,,1. ವಿಜೇತ ಅಭ್ಯರ್ಥಿ 2. ಯಶಸ್ವಿ ಅಭ್ಯರ್ಥಿ,,,,,,,
,,Successive,,ಅನುಕ್ರಮದ; ಒಂದಾದ ಮೇಲೊಂದು ಬರುವ,,,,,,,
,,Successive period,,ಅನುಕ್ರಮ ಅವಧಿ,,,,,,,
,,Suction hose,,ಸಕ್ಷನ್‌ ಹೋಜ್‌; ಹೀರುಕೊಳವೆ,,,,,,,
,,Suction hose washer,,ಸಕ್ಷನ್‌ ಹೋಜ್‌ ವಾಶರ್‌; ಹೀರುಕೊಳವೆ ಬಿಗಿಬಿಲ್ಲೆ,,,,,,,
,,Superior officer,,ವರಿಷ್ಠಾಧಿಕಾರಿ,,,,,,,
,,Supersession,,1. ಅಧಿಕ್ರಮಣ; ಹಿಂದೆ ಹಾಕುವಿಕೆ 2. ರದ್ಧತಿ,,,,,,,
,,Supervision,,ಮೇಲ್ವಿಚಾರಣೆ; ಉಸ್ತುವಾರಿ,,,,,,,
,,Supervision and control,,ಮೇಲ್ಚಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ,,,,,,,
,,Surprise visit,,ಅನಿರೀಕ್ಷಿತ ಭೇಟಿ,,,,,,,
