ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Irreversible,,ಹಿಂದಿರುಗಿಸಲಾಗದ,,,,,,,
,,Italic type,,ಇಟಾಲಿಕ್‌ ಮುದ್ರಾಕ್ಷರೆ,,,,,,,
,,Item,,ಬಾಬು; ವಸ್ತು; ಕಲಮಂ,,,,,,,
,,Iterative searching,,ಪುನಃ ಪ್ರನಃ ಹುಡುಕುವಿಕೆ,,,,,,,
,,Ivory cover,,ದಂತವರ್ಣದ ಹೊದಿಕೆ,,,,,,,
,,Jacket,,ಹೊದಿಕೆ,,,,,,,
,,Jacketed film,,ಪಾರದರ್ಶಕ ಹೊರಹೊದಿಕೆಯಲ್ಲಿ ಇರಿಸಲಾದ ಸೂಕ್ಷ್ಮ ಚಿತ್ರೆ,,,,,,,
,,Jaconet,,"ಜಾಕೊನೆಟ್, ನೀರಿಳಿಯದ ಗಟ್ಟಿಬಟ್ಟೆ",,,,,,,
,,Joint,,ಜಂಟಿ ; ಸೇರಿಕೆ,,,,,,,
,,Jottings,,"ಸಂಕ್ಷಿಪ್ತ, ಟಿಪ್ಪಣಿಗಳು",,,,,,,
,,Journal,,ಪತ್ರಿಕೆ,,,,,,,
,,Judicial,,ನ್ಯಾಯಿಕ,,,,,,,
,,Jute board,,ಸೆಣಬಿನ ರಟ್ಟು,,,,,,,
,,Kettle stitch,,ಕೆಟಲ್ ಹೊಲಿಗೆ,,,,,,,
,,Kit,,ಸಾಧನ ಸಾಮಗ್ರಿ ; ಸಾಧನ ಸಾಮಗ್ರಿ ಚೀಲ,,,,,,,
,,Klischograph,,"ಕ್ಲಿಸ್ಕೊಗ್ರಾಫ್, ಛಾಯಾಪ್ರತಿ ತೆಗೆಯುವ ಜರ್ಮನ್ ವಿದ್ಯುತ್ ಯಂತ್ರ, ಜರ್ಮನ್ ವಿದ್ಯುತ್ ಛಾಯಾ ಕೆತ್ತನೆ ಯಂತ್ರ",,,,,,,
,,Kraft paper,,ಕ್ರಾಫ್ಟ್ ಕಾಗದ ಕಂದು ಬಣ್ಣದ ಕಾಗದ,,,,,,,
,,Label,,"ಲೇಬಲ್, ತಲೆ ಚೀಟಿ",,,,,,,
,,Laboratory,,ಪ್ರಯೋಗಶಾಲೆ,,,,,,,
,,Laboratory scale,,ಪ್ರಯೋಗಶಾಲಾ ಮಾಪಕ,,,,,,,
,,Lac,,"ಅರಗು, ಲಾಕ್ಷಾ",,,,,,,
,,Lace work,,ಅಲಂಕಾರ ಪಟ್ಟಿ ಕೆಲಸ,,,,,,,
,,Lacing in Lacquer,,ದಾರದಿಂದ ಬಿಗಿಯುವುದು ಮೆರುಗೆಣ್ಣೆ,,,,,,,
,,Laid paper,,"ಲೆಡ್ ಕಾಗದ, ಸಮಾನಾಂತರ ತಂತಿ ಗೆರೆ ಕಾಗದ",,,,,,,
,,Lamb skin,,ಕುರಿಮರಿ ಚರ್ಮ,,,,,,,
,,Lamina,,"ಪಟಲ, ಪೊರೆ",,,,,,,
,,Laminated,,"ಪಟಲೀಕೃತ, ಪೊರೆ ಹೊದಿಸಿದ",,,,,,,
,,Lammated Sandwich,,ಎರಡೂ ಕಡೆ ಪಟಲೀಕರಿಸಿದ ಕಾಗದ,,,,,,,
,,Laminating machine,,ಪಟಲೀಕರಣ ಯಂತ್ರ,,,,,,,
,,Lamination,,ಪಟಲೀಕರಣ,,,,,,,
,,Lamp black,,ದೀಪದ ಕಾಡಿಗೆ /ಕಿಟ್ಟ,,,,,,,
,,Landscape,,ಭೂದೃಸ್ಯ,,,,,,,
,,Lantern slide,,ದೀಪದ ಜಾರು ಹಲಗೆ,,,,,,,
,,Larch,,ಲಾರ್ಚ್ ಮರ,,,,,,,
,,Late medieval illuminated manuscript,,ಮಧ್ಯಯುಗದ ಕಕೊನೆಯ ಅಲಂಕೃತ ಹಸ್ತ ಪ್ರತಿ,,,,,,,
,,Lateral filing,,ಪಕ್ಕದಿಂದ ಕಡತಕ್ಕೆ ಸೇರಿಸುವುದು,,,,,,,
,,Lattice,,ಜಾಲರಿ,,,,,,,
,,Law-Calf,,ಕಾನೂನು ಪುಸ್ತಕಗಳಿಗೆ ರಟ್ಟು ಕಟ್ಟಲು ಬಳಸುವ ಕರುವಿನ ತೊಗಲು,,,,,,,
,,Law-hand,,ದಸ್ತಾವೇಜಿನ ಕೈಬರಹ,,,,,,,
,,Law-writer,,ದಸ್ತಾವೇಜು ಬರೆಯುವವನು,,,,,,,
,,Laying press,,ಸಮಾನಾಂತರ ತಂತಿಗೆರೆ ಯಂತ್ರ,,,,,,,
,,Layman,,ಒತ್ತುಯಂತ್ರ ಚಾಲಕ,,,,,,,
,,Leader,,ಅಗ್ರಲೇಖನ; ಸಂಕೇತಕ ಬಿಂದು,,,,,,,
,,Leaf casting,,ಹಾಳೆಗಳ ಜೋಡಣೆ,,,,,,,
,,Leather cloth,,ಚರ್ಮ ಬಟ್ಟೆ,,,,,,,
,,Leatherette,,ಚರ್ಮಸದೃಶ ಕಾಗದ / ಬಟ್ಟೆ,,,,,,,
,,Leatheroid,,ಚರ್ಮ ಕಾಗದ,,,,,,,
,,Legal file,,ಕಾನೂನು ಕಡತ,,,,,,,
,,Legal form,,ಕಾನೂನು ನಮೂನೆ,,,,,,,
,,Lens,,"ಲೆನ್ಸು, ಮಸೂರ",,,,,,,
,,Letter,,ಪತ್ರ ; ಅಕ್ಷರ,,,,,,,
,,Letter press,,ಅಕ್ಷರ ಮತ್ತು ಮುದ್ರಣಯಂತ್ರ,,,,,,,
,,Library edition,,ಗ್ರಂಥಾಲಯ ಪ್ರತಿ,,,,,,,
,,Light diffusing block,,ಬೆಳಕು ಪ್ರಸರಣ ಪಡಿಯಚ್ಚು,,,,,,,
,,Light table,,ದೀಪದ ಮೇಜು,,,,,,,
,,Light weight paper,,ಹಗುರ ಕಾಗದ,,,,,,,
,,Lilliput edition,,ಪುಟಾಣಿ ಪ್ರತಿ,,,,,,,
,,Lime water solution,,ಸುಣ್ಣದ ನೀರಿನ ದ್ರಾವಣ,,,,,,,
,,Limited,,"ನಿಯಮಿತ, ಪರಿಮಿತ",,,,,,,
,,Limp binding,,ಬಳುಕು ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Linen,,ಲಿನೆನ್‌ ಬಟ್ಟೆ,,,,,,,
,,Linen paper,,ಲೆನಿನ್ ಕಾಗದ,,,,,,,
,,Lining,,ಅಸ್ತರಿ,,,,,,,
,,Link,,ಕೊಂಡಿ ಸಂಪರ್ಕ,,,,,,,
,,Lino film,,ಲಿನೋ ಫಿಲ್ಮ್‌,,,,,,,
,,Linoleum block,,ಲಿನೋಲಿಯಂ ಪಡಿಯಚ್ಚು,,,,,,,
,,Linson,,ಲಿಸ್ಮನ್‌ ಕಾಗದ,,,,,,,
,,List,,ಪಟ್ಟಿ,,,,,,,
,,Literary manuscripts.,,ಸಾಹಿತ್ಯದ ಹಸ್ತ ಪ್ರತಿಗಳು,,,,,,,
,,Litho crayon,,ಶಿಲಾವರ್ಣಿಕೆ,,,,,,,
,,Lithograph,,ಕಲ್ಲಚ್ಚು ಶಿಲಾ ಮುದ್ರಣ,,,,,,,
,,Lithographic plate,,ಶಿಲಾ ಮುದ್ರಣ ಫದಕ,,,,,,,
,,Lithographic press,,ಶಿಲಾ ಮುದ್ರಣ ಯಂತ್ರ,,,,,,,
,,Lithographic printing,,ಶಿಲಾ ಮುದ್ರಣ,,,,,,,
,,Lithogravure,,ಶಿಲಾ ಮುದ್ರಣ ಕೆತ್ತನೆ ಚಿತ್ರ,,,,,,,
,,Litho Photography,,ಶಿಲಾ ಮುದ್ರಣ ಛಾಯಾಚಿತ್ರಣ,,,,,,,
,,Local Archives,,ಸ್ಮಳೀಯ ಪತ್ರಾಗಾರ,,,,,,,
,,Local collection,,ಸ್ಮಳೀಯ ಸಂಗ್ರಹ,,,,,,,
,,Local Historian,,ಸ್ಮಳೀಯ ಚರಿತ್ರಕಾರ,,,,,,,
,,Local History,,ಸ್ಥಳೀಯ ಚರಿತ್ರೆ,,,,,,,
,,Local Record preservation,,ಸ್ಥಳೀಯ ದಾಖಲೆ ಸಂರಕ್ಷಣೆ,,,,,,,
,,Local records Committee,,ಸ್ಥಳೀಯ ದಾಖಲೆಗಳ ಸಮಿತಿ,,,,,,,
,,Local source materials,,ಸ್ಥಳೀಯ ಮೂಲ ಸಾಮಗ್ರಿಗಳು,,,,,,,
,,Location,,ಸ್ಥಳ ನಿರ್ದೇಶನ,,,,,,,
,,Location register,,ಸ್ಥಳ ನಿರ್ದೇಶನ ರಿಜಿಸ್ಟರು,,,,,,,
,,Logical arrangement,,ತರ್ಕಬದ್ಧ ಜೋಡಣೆ,,,,,,,
,,Long term storage,,ದೀರ್ಫಾವಧಿ ಸಂಗ್ರಹ,,,,,,,
,,Loose sheet,,ಬಿಡಿ ಹಾಳೆ,,,,,,,
,,Loss of Records,,ದಾಖಲೆಗಳ ನಷ್ಟ,,,,,,,
,,Lower temperature,,ಕನಿಷ್ಠ ಉಷ್ಣಾಂಶ,,,,,,,
,,Luminescence method,,ಪ್ರಕಾಶ ಸ್ಪುರಣ ವಿಧಾನ,,,,,,,
,,Machine Index,,ಯಂತ್ರ ಸೂಚಿ,,,,,,,
,,Machine made paper,,ಯಂತ್ರದಿಂದ ಮಾಡಿದ ಕಾಗದ,,,,,,,
,,Machine readable catalogue MARC,,ಯಂತ್ರದಿಂದ ಓದಲಾಗುವ ವಿವರಣ ಪಟ್ಟಿ,,,,,,,
,,Machine sensible information.,,ಯಂತ್ರಗ್ರಾಹ್ಯ ಮಾಹಿತಿ,,,,,,,
,,Machine system,,ಯಂತ್ರ ಪದ್ಧತಿ,,,,,,,
,,Macro document,,ಬೃಹತ್ ದಸ್ತಾವೇಜು,,,,,,,
,,Macroform,,ಬೃಹತ್ ರೂಪ,,,,,,,
,,Mechanical eraser,,ಯಾಂತ್ರಿಕ ಉಜ್ಜುಕ,,,,,,,
,,Magazine,,ಪತ್ರಿಕೆ; ನಿಯತಕಾಲಿಕೆ,,,,,,,
,,Magnetic Dise,,ಅಯಸ್ಕಾಂತೀಯ ತಟ್ಟೆ,,,,,,,
,,Magnetic tape,,ಅಯಸ್ಕಾಂತೀಯ ಟೇಪು,,,,,,,
,,Magnetic media,,ಅಯಸ್ಕಾಂತೀಯ ಮಾಧ್ಯಮಗಳು,,,,,,,
,,Manganese dioxide test strips,,ಮ್ಯಾಂಗನೀಸ್ ಡೈ ಆಕ್ಸೈಡ್ ಪರೀಕ್ಷಾ ಪಟ್ಟಿಗಳು,,,,,,,
,,Manifold writer,,ಬಹು ಪ್ರತಿ ಲೇಖಕ (ವ್ಯಕ್ತಿ ಅಥವಾ ಉಪಕರಣ),,,,,,,
,,Manila,,ಮನಿಲಾ ನಾರು,,,,,,,
,,Manilla folders,,ಮನಿಲಾ ನಾರು ಮಡಿಕೆಗಳು,,,,,,,
,,Manilla paper,,ಮನಿಲಾ ಕಾಗದ,,,,,,,
,,Manorial Archives,,ಜಹಗೀರು ಪತ್ರಾಗಾರ,,,,,,,
,,Manual repair,,ಕೈಯಿಂದ ಮಾಡಿದ ದುರಸ್ತಿ,,,,,,,
,,Manual,,ಕೈಪಿಡಿ,,,,,,,
,,Manuscript,,ಹಸ್ತಪ್ರತಿ,,,,,,,
,,Map paper,,ನಕ್ಷೆ ಕಾಗದ,,,,,,,
,,Map racing,,ನಕ್ಷಾ ರೇಖನ,,,,,,,
,,Marbled paper,,ಪಂಚರಂಗಿ ಕಾಗದ,,,,,,,
,,Mass deacidification,,ಸಾಮೂಹಿಕ ಆಮ್ಲ ದುರ್ಬಲೀಕರಣ,,,,,,,
,,Master copy,,ಪ್ರಥಮ ಪ್ರತಿ,,,,,,,
,,Master catalogue,,ಪ್ರಧಾನ ವಿವರ ಪಟ್ಟಿ,,,,,,,
,,Master file,,ಪ್ರಧಾನ ಕಡತ,,,,,,,
,,Master film,,ಪ್ರಧಾನ ಚಿತ್ರ,,,,,,,
,,Material,,ಸಾಮಗ್ರಿ,,,,,,,
,,Matter,,ವಿಷಯ,,,,,,,
,,Maturity,,ಪ್ರೌಢತೆ,,,,,,,
,,Media,,ಮಾಧ್ಯಮಗಳು,,,,,,,
,,Media resources,,ಮಾಧ್ಯಮಗಳ ಸಾಧನ ಸಂಪತ್ತು,,,,,,,
,,Medieval,,ಮಧ್ಯಯುಗದ,,,,,,,
,,Membrane,,ಒಳಚರ್ಮ / ಪೊರೆ,,,,,,,
,,Memoir,,ಚರಿತ್ರೆ; ಜೀವನ ಚರಿತ್ರೆ; ಪ್ರೌಢ ಪ್ರಬಂಧ,,,,,,,
,,Memorandum,,ಜ್ಞಾಪನ ಪತ್ರ,,,,,,,
,,Memorial,,ಸ್ಮಾರಕ; ಆವೇದನ ಪತ್ರ,,,,,,,
,,Mend,,ದುರಸ್ತಿ ಮಾಡು,,,,,,,
,,Metal content,,ಲೋಹಾಂಶ,,,,,,,
,,Metal fastener,,ಲೋಹ ಬಂಧಕ,,,,,,,
,,Metallic salts,,ಲೋಹ ಲವಣಗಳು,,,,,,,
,,Metallic-Gallic ink,,ಲೋಹ-ಗಾಲಿಕ್ ಮಸಿ,,,,,,,
,,Metallography,,ಲೋಹ ಶಾಸ್ತ್ರ,,,,,,,
,,Metal oxide,,ಲೋಹದ ಆಕ್ಸೈಡ್,,,,,,,
,,Metal work,,ಲೋಹಗೆಲಸ,,,,,,,
,,Methodist,,ಪದ್ಧತಿ ಪಾಲಕ,,,,,,,
,,Methyl Bromide,,ಮೆತಿಲ್ ಬ್ರೊಮೈಡು,,,,,,,
,,Mezzotint,,"ಮೆಝೊಟಿಂಟು, ತಾಮ್ರದ ಉಕ್ಕಿನ ಫಲಕದ ಮೇಲೆ ಚಿತ್ರ ಕೊರೆವ ಪದ್ಧತಿ",,,,,,,
,,Micro,,ಸೂಕ್ಷ್ಮ,,,,,,,
,,Micro card,,ಸೂಕ್ಷ್ಮ ಕಾರ್ಡು,,,,,,,
,,Micro copy,,ಸೂಕ್ಷ್ಮ ಪ್ರತಿ,,,,,,,
,,Microfiche,,ಅನೇಕ ಸೂಕ್ಷ್ಮ ಚಿತ್ರಗಳನ್ನು ಹೊಂದಿರುವ ಪಟಲ,,,,,,,
,,Micro film,,"ಮೈಕ್ರೋ ಫಿಲ್ಮು, ಸೂಕ್ಷ್ಮಚಿತ್ರ",,,,,,,
,,Microfilm copier,,ಸೂಕ್ಷ್ಮಚಿತ್ರ ಪ್ರತಿಮಾಡುವ ಯಂತ್ರ,,,,,,,
,,Microfilm flow camera,,ಸೂಕ್ಷ್ಮಚಿತ್ರ ಹೊನಲು ಕ್ಯಾಮರಾ,,,,,,,
,,Microfilming,,ಸೂಕ್ಷ್ಮ ಚಿತ್ರೀಕರಣ,,,,,,,
,,Microfilm negatives special viewing apparatus.,,ಸೂಕ್ಷ್ಮಚಿತ್ರ ವಿಷಮ ಛಾಯಾ ಚಿತ್ರಗಳ ವಿಶೇಷ ದರ್ಶಕ ಸಾಧನ,,,,,,,
,,"Microfilm, primer",,ಪ್ರಪ್ರಥಮ ಸೂಕ್ಷ್ಮಚಿತ್ರ,,,,,,,
,,Microfilm print,,ಸೂಕ್ಷ್ಮಚಿತ್ರ ; ವಿಸ್ತೃತ ಪ್ರತಿ,,,,,,,
,,Microfilm reader,,ಸೂಕ್ಷ್ಮ ಚಿತ್ರ ಪಠನ ಯಂತ್ರ,,,,,,,
,,Microfilm reader-printer.,,ಸೂಕ್ಷ್ಮ ಚಿತ್ರ ಓದುವ- ಪ್ರತಿಮಾಡುವ ಯಂತ್ರ,,,,,,,
,,Microflash,,ಕ್ಷಣದೀಪ್ತಿ,,,,,,,
,,Microfolio,,ಸೂಕ್ಷ್ಮ ಹಾಳೆ,,,,,,,
,,Microform,,ಸೂಕ್ಷ್ಮ ರೂಪ,,,,,,,
,,Microform in print,,ಮುದ್ರಣದಲ್ಲಿ ಸೂಕ್ಷ್ಮರೂಪ,,,,,,,
,,Micrograph,,"ಮೈಕ್ರೋಗ್ರಾಫ್, ಸೂಕ್ಷ್ಮ ಪ್ರತಿಗಳನ್ನು ತೆಗೆಯುವ ಸಾಧನ, ಸೂಕ್ಷ್ಮ ಮುದ್ರಕ",,,,,,,
,,Micrography,,ಸೂಕ್ಷ್ಮ ವಸ್ತು ವಿವರಣೆ ; ಸೂಕ್ಷ್ಮ ವಸ್ತು ಅಧ್ಯಯನ,,,,,,,
,,Micrometer,,"ಮೈಕ್ರೋಮೀಟರು, ಸೂಕ್ಷ್ಮ ವಸ್ತುಮಾಪಕ",,,,,,,
,,Micron,,"ಮೈಕ್ರಾನು, ಮೀಟರಿನ ದಶಲಕ್ಷಾಂಶ",,,,,,,
,,Micro-opaque,,ಅಪಾರದರ್ಶಕ,,,,,,,
,,Micro organism,,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,
,,Microphotograph,,ಸೂಕ್ಷ್ಮ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Microphotography,,ಸೂಕ್ಷ್ಮ ಛಾಯಾಗ್ರಹಣ,,,,,,,
,,Microprint,,ಸೂಕ್ಷ್ಮ ಮುದ್ರಣ; ಸೂಕ್ಷ್ಮ ಪ್ರತಿ,,,,,,,
,,Micro Radiography,,ಸೂಕ್ಷ್ಮ ವಿಕಿರಣ ಚಿತ್ರಣ,,,,,,,
,,Micro recording,,ಸೂಕ್ಷ್ಮ ದಾಖಲೀಕರಣ / ಧ್ವನಿ ಮುದ್ರಣ,,,,,,,
,,Micro reproduction,,ಸೂಕ್ಷ್ಮ ಪ್ರತಿರೂಪಣ,,,,,,,
,,Microscope,,ಸೂಕ್ಷ್ಮ ದರ್ಶಕ,,,,,,,
,,Microscopic edition,,ಸೂಕ್ಷ್ಮ ದರ್ಶಕೀಯ ಆವೃತ್ತಿ,,,,,,,
,,Micro skaner,,ಸೂಕ್ಷ್ಮ ಪರಿಶೀಲಕ,,,,,,,
,,Micro slide,,ಸೂಕ್ಷ್ಮ ಚಿತ್ರ ಫಲಕ,,,,,,,
,,Micro storage,,ಸೂಕ್ಷ್ಮ ಸಂಗ್ರಹಾಗಾರ,,,,,,,
,,Micro Strip,,ಸೂಕ್ಷ್ಮ ಪಟ್ಟಿ,,,,,,,
,,Micro tape,,ಮೈಕ್ರೋ ಟೇಪು,,,,,,,
,,Micro technique,,ಸೂಕ್ಷ್ಮ ತಂತ್ರ,,,,,,,
,,Micro text,,ಸೂಕ್ಷ್ಮ ಗ್ರಂಥಪಾಠ,,,,,,,
,,Micro transparency,,ಸೂಕ್ಷ್ಮ ಪಾರದರ್ಶಕತೆ,,,,,,,
,,Micro xerography,,ಸೂಕ್ಷ್ಮ ಪ್ರತಿಬಿಂಬ ತಯಾರಿಕೆ,,,,,,,
,,Midget,,ಸೂಕ್ಷ್ಮಾಕಾರದ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Mikrat film,,ಮಿಕ್ರಾಟ್ ಫಿಲ್ಮು,,,,,,,
,,Mildew,,"ಮಿಲ್ ಡ್ಯೂ, ಬೂಸ್ಟು",,,,,,,
,,Mill board,,ದಪ್ಪರಟ್ಟು,,,,,,,
,,Millimicron,,"ಮಿಲಿ ಮೈಕ್ರಾನು, ದಳಲಕ್ಷಾಂಶ ಮೈಕ್ರಾನು",,,,,,,
,,Mimeograph,,"ಮಿಮಿಯೋಗ್ರಾಫ್, ಮೇಣದ ಕೊರೆಯಚ್ಚಿನಿಂದ ನಕಲೆತ್ತುವ ದ್ವಿಪ್ರತಿ ಯಂತ್ರ",,,,,,,
,,Mimeographing,,ಮೇಣದ ಕೊರೆಯೆಚ್ಚಿನಿಂದ ನಕಲೆತ್ತುವುದು ; ತೆಳುವಾದ ಫಲಕದ ಮೇಲೆ ಲೇಖನಿಯಿಂದ ಕೆತ್ತಿ ಆಥವಾ ಅಕ್ಷರ ಮೊಳೆಗಳಿಂದ ಆಚ್ಚೊತ್ತಿ ಪ್ರತಿಗಳನ್ನು ತೆಗೆಯುವುದು,,,,,,,
,,Minera! spectrography,,ಖನಿಜ ವರ್ಣ ಪಟಲ ಛಾಯಾಗ್ರಹಣ,,,,,,,
,,Mineral wax,,ಖನಿಜ ಮೇಣ,,,,,,,
,,Miniature,,ಸೂಕ್ಷ್ಮ ಪ್ರತಿರೂಪ ; ದಸ್ತಾವೇಜಿನ ಅಡಕಪ್ರತಿ,,,,,,,
,,Miniature book,,ಸೂಕ್ಷ್ಮಾಕಾರಕ್ಕಿಳಿಸಿದ ಪುಸ್ತಕ,,,,,,,
,,Minicard,,ಮಿನಿಕಾರ್ಡು,,,,,,,
,,Minimal Input catalogue system mimics.,,ಅತಿಸೂಕ್ಷ್ಮವಾಗಿ ಒಳಗೆ ಸೇರಿಸಿರುವ ವಿವರಣ ಪಟ್ಟಿ ಪದ್ಧತಿ,,,,,,,
,,Minitext edition,,ಚಿಕ್ಕ ಗ್ರಂಥಪಾಠ ಆವೃತ್ತಿ,,,,,,,
,,Minute book,,ಟಿಪ್ಪಣಿ ಪುಸ್ತಕ,,,,,,,
,,Misbound,,ತಪ್ಪಾಗಿ ರಟ್ಟುಕಟ್ಟಿದ,,,,,,,
,,Miscellaneous,,ವಿವಿಧ ಪತ್ರಾಗಾರ,,,,,,,
,,archival repository,,ಸಂಗ್ರಹಾಗಾರ,,,,,,,
,,Miscellany,,ಸಂಕೀರ್ಣ ಸಂಪುಟ,,,,,,,
,,Missing records,,ನಾಪತ್ತೆ ದಾಖಲೆಗಳು,,,,,,,
,,Mistletoe Tool,,ಮಿಸಲ್‌ಟೋದ ಸಲಕರಣೆ,,,,,,,
,,Mitigating,,ತಗ್ಗಿಸುವುದು,,,,,,,
,,Mixed subject heading,,ಮಿಶ್ರ ವಿಷಯ ಶೀರ್ಷಿಕೆ,,,,,,,
,,Modern,,ಆಧುನಿಕ,,,,,,,
,,Modification,,ಮಾರ್ಪಾಟು,,,,,,,
,,Monograph,,ಏಕ ವಿಷಯ ಪ್ರಬಂಧ,,,,,,,
,,Monophoto,,ಏಕ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Motorized rapid roller processing unit.,,ಯಂತ್ರೀಕೃತ ತೀವ್ರ ಉರುಳಿ ಸಂಸ್ಕರಣ ಘಟಕ,,,,,,,
,,Mottled Calf,,ವರ್ಣ ಚುಕ್ಕೆಗಳುಳ್ಳ ಕರುವಿನ ತೊಗಲು,,,,,,,
,,Mould,,ಬೂಷ್ಟು,,,,,,,
,,Moulding,,ಅಚ್ಚು ಹಾಕುವುದು,,,,,,,
,,Mounted press cuttings,,ರಟ್ಟುಕಟ್ಟಿದ ಪತ್ರಿಕಾ ಭಾಗಗಳು,,,,,,,
,,Mulberry paper,,ಉಪ್ಪುನೇರಳೆ ಕಾಗದ,,,,,,,
,,Mull,,ಮಲ್ ಬಟ್ಟೆ,,,,,,,
,,Multi-aspect indexing,,ಬಹುಮುಖ ಸೂಚೀಕರಣ,,,,,,,
,,Multicopy,,ಬಹು ಪ್ರತಿ,,,,,,,
,,Multidimensional classification,,ವಿವಿಧ ಆಯಾ ವರ್ಗೀಕರಣ,,,,,,,
,,Multigraph section,,ಬಹುಪ್ರತಿ ತೆಗೆಯುವ ವಿಭಾಗ,,,,,,,
,,Multi level indexing,,ವಿವಿಧ ಹಂತದ ಸೂಚೀಕರಣ,,,,,,,
,,Multimedia,,ಬಹು ಮಾಧ್ಯಮಗಳು,,,,,,,
,,Multiple,,ಬಹು ವಿಧ,,,,,,,
,,Muniment room,,ದಸ್ತಾವೇಜು ಕೊಠಡಿ,,,,,,,
,,Museum,,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ,,,,,,,
,,Naphthalene Balls,,ನುಸಿ ಗುಳಿಗೆಗಳು,,,,,,,
,,National film archives,,ರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರ ಸಂಗ್ರಹಾಗಾರ,,,,,,,
,,Natural lighting,,ಸಹಜ ಬೆಳಕಿನ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Natural printing,,ಸಹಜ ಮುದ್ರಣ,,,,,,,
,,Needle,,ಸೂಜಿ,,,,,,,
,,Needle work binding,,ಹೊಲಿಗೆ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Negative process,,ವಿಷಯ ಛಾಯಾಚಿತ್ರ ವಿಧಾನ,,,,,,,
,,Negative roll,,ವಿಷಮ ಛಾಯಾಚಿತ್ರ ಸುರುಳಿ,,,,,,,
,,Net work,,ಜಾಲ,,,,,,,
,,Neutron auto radiograph,,ನ್ಯೂಟ್ರಾನ್ ಸ್ವಯಂ ವಿಕಿರಣ ಚಿತ್ರಣ,,,,,,,
,,News bulletin,,ವಾರ್ತಾ ಬುಲೆಟಿನ್ನು ಲಘು ಪ್ರಕಟಣೆ,,,,,,,
,,Newsletter,,ಸುದ್ದಿಪತ್ರ,,,,,,,
,,Newspaper clippings,,ಪತ್ರಿಕಾ ಭಾಗಗಳು,,,,,,,
,,News print,,ವೃತ್ತಪತ್ರಿಕಾ ಮುದ್ರಣ ಕಾಗದ,,,,,,,
,,Nipping press,,ಒತ್ತು ಯಂತ್ರ,,,,,,,
,,Nitrate film,,ನೈಟ್ರೇಟ್ ಫಿಲ್ಮು,,,,,,,
,,Nitro Base,,ನೈಟ್ರೋ ಮೂಲ,,,,,,,
,,Nitrogen Oxide,,ಸಾರಜನಕ ಆಕ್ಸೈಡು,,,,,,,
,,Non-acid test strip,,ಆಮ್ಲೇತರ ಪರೀಕ್ಷಾ ಪಟ್ಟಿ,,,,,,,
,,Non-aqueous,,ಜಲೇತರ,,,,,,,
,,Non-colour sensitized,,ವರ್ಣೇತರ ಛಾಯಾಗ್ರಾಹಿಯನ್ನಾಗಿ ಮಾಡಿದ,,,,,,,
,,Non-current records,,ಚಾಲ್ತಿಯಲ್ಲಿಲ್ಲದ ದಾಖಲೆಗಳು,,,,,,,
,,Normal file,,ಸಾಮಾನ್ಯ ಕಡತ,,,,,,,
,,Normal miniature Camera,,ಸಾಮಾನ್ಯ ಸೂಕ್ಷ್ಮ ಪ್ರತಿರೂಪ ಕ್ಯಾಮರಾ,,,,,,,
,,Non-photographic- Process,,ಛಾಯಾಗ್ರಾಹಣೇತರ ವಿಧಾನ,,,,,,,
,,Norms,,ಮಾನದಂಡಗಳು,,,,,,,
,,Notation,,ಅಂಕನಪದ್ಧತಿ,,,,,,,
,,Notes,,ಟಿಪ್ಪಣಿಗಳು,,,,,,,
,,Notification,,ಅಧಿಸೂಚನೆ,,,,,,,
,,Noting,,ಟಿಪ್ಪಣಿ ಬರೆಯುವುದು,,,,,,,
,,Nozzle,,ಸೂಸುಮೂತಿ,,,,,,,
,,Nucleus,,"ಬೀಜ, ಮೂಲ",,,,,,,
,,Numbered entry,,ಅಂಕಿತ ನಮೂದು,,,,,,,
,,Obelisk,,ಕಠಾರಿ ಗುರುತು,,,,,,,
,,Object glass/lens,,ವಸ್ತು ಯವ / ಮಸೂರ,,,,,,,
