ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Autotrophic habit,ಸ್ವಪೋಷಿತ ಸ್ವಭಾವ,,,,,,,,,
,Autotrophic plant,"ಸ್ವಪೋಷಕೀಯ ಸಸ್ಯ, ಸ್ವಪೋಷಿ ಸಸ್ಯ",,,,,,,,,
,Autumn wood,ಶರತ್ಕಾಲದ ದಾರು,,,,,,,,,
,Auxiliary species,ಸಹಾಯಕ ಪ್ರಭೇದಗಳು,,,,,,,,,
,Aves,ಪಕ್ಷಿವರ್ಗ,,,,,,,,,
,Axe,ಕೊಡಲಿ,,,,,,,,,
,Axil,"ಕಂಕುಳು, ಪತ್ರಕಕ್ಷ",,,,,,,,,
,Axle wood,ಗುಂಭಮರ,,,,,,,,,
,Azimuth,ದಿಗಂಶ,,,,,,,,,
,Azoic ear,"ನಿರ್ಜೀವಕಲ್ಪ, ನಿರ್ಜೀವಪರ್ವ",,,,,,,,,
,Azonal,ವಲಯರಹಿತ,,,,,,,,,
,Babool tree,"ಕರಿಬೇಲ, ಶಮಿ, ಕರಿಜಾಲಿ, ರಾಮಕಂಟೀ, ಕರಿಗೊಬ್ಬಳಿ",,,,,,,,,
,Back,"ಪೀಠ, ಹಿಂಬಾಗ",,,,,,,,,
,Back cross,"ಹಿಮ್ಮುಖಸಂಕರಣ, ಹಿಂಸಂಕರಣ",,,,,,,,,
,Back cut,ಹಿಂಗತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,Back sawn (flal swan),ಸಮತಟ್ಟಾಗಿ ಕೊಯ್ದ ಹಲಗೆ,,,,,,,,,
,Back water (lagoon),"ಹಿಮ್ಮೆಟ್ಟಿದ ನೀರು, ಹಿನ್ನುಗ್ಗಿದ ಸಮುದ್ರನೀರು",,,,,,,,,
,Bacterial nodules,ಬ್ಯಾಕ್ಟೀರಿಯಾ ಗಂಟುಗಳು,,,,,,,,,
,Bagasse,ಕಬ್ಬಿನ ಸಿಪ್ಪೆ,,,,,,,,,
,Bait,ಆಕರ್ಷಕ ಆಹಾರ,,,,,,,,,
,Balance of nature,ನೈಸರ್ಗಿಕ / ಪ್ರಾಕೃತಿಕ ಸಮತೋಲನ,,,,,,,,,
,Balloon vine,"ಜೋತಿಷ್ಮತಿ, ಮಿಂಚುಬಳ್ಳಿ, ಎರಂಬಳ್ಳಿ, ಬೆಕ್ಕಿನ ಬುಡ್ಡೆಗಿಡ",,,,,,,,,
,Ball planting,ಮಣ್ಣುಮುದ್ದೆ / ಹೆಪ್ಪು ಸಹಿತ ನೆಡುವಿಕೆ,,,,,,,,,
,Bamboo,"ಬೊಂಬು, ಬಿದಿರು",,,,,,,,,
,Band saw,ಪಟ್ಟೆಗರಗಸ,,,,,,,,,
,Banyan tree,"ಆಲ, ನ್ಯಗ್ರೋಧ, ವಟವೃಕ್ಷ, ಗಿಲಿಕೆ ಮರ, ಹಾಲ",,,,,,,,,
,Baobab,"ಬಹ್ಮಾಮ್ಲಿಕ, ಆನೆ ಹುಣಿಸಿ, ಮಗಿಮಾವು",,,,,,,,,
,Barbadas cherry,ಸೀಮೆಅರೆನೆಲ್ಲಿ,,,,,,,,,
,Barge,"ಹರಿಗೋಲು, ದೋಣಿ",,,,,,,,,
,Bark,ತೊಗಟೆ,,,,,,,,,
,Bark guage,ತೊಗಟೆ ದಪ್ಪವನ್ನು ಅಳತೆಮಾಡುವ ಉಪಕರಣ,,,,,,,,,
,"Bark, over",ತೊಗಟೆ ಮೇಲಿನ,,,,,,,,,
,Bark scorch,ತೊಗಟೆ ತಾಪ,,,,,,,,,
,"Bark, under","ತೊಗಟೆ ರಹಿತ, ತೊಗಟೆ ತೆಗೆದ",,,,,,,,,
,Barograph,ವಾಯುಭಾರಲೇಖಕ,,,,,,,,,
,Barometer,ವಾಯುಭಾರಮಾಪಕ,,,,,,,,,
,Barren,"ಬರಡು, ಬಂಜರು",,,,,,,,,
,Basal area,ಎದೆಮಟ್ಟದ ಮರದ ವಿಸ್ತೀರ್ಣ,,,,,,,,,
,Basal area control,ಎದೆ ಎತ್ತರದ ತಳದ ಕ್ಷೇತ್ರ ನಿಯಂತ್ರಣ,,,,,,,,,
,Basalt,"ಕಪ್ಪು, ಹಸುರು ಅಥವಾ ಕಂದು ಬಣ್ಣದ ಅಗ್ನಿಶಿಲೆ",,,,,,,,,
,Base,"1. ಪ್ರತ್ಯಾಮ್ಲ 2. ಆಧಾರ, ತಳ, ಪೀಠ",,,,,,,,,
,Base exchange,ಪ್ರತ್ಯಾಮ್ಲ ವಿನಿಮಯ,,,,,,,,,
,Base exchange capacity,ಪ್ರತ್ಯಾಮ್ಲ ವಿನಿಮಯ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Base line,"ಆಧಾರ ರೇಖೆ, ತಳ ರೇಖೆ",,,,,,,,,
,Base status,"1. ಪ್ರತ್ಯಾಮ್ಲ ಸ್ಥಿತಿ, 2. ಆಧಾರ ಸ್ಥಿತಿ",,,,,,,,,
,Basic density,ಒಣಗಿಸಿದ ಮರದ ತೂಕ ಮತ್ತು ಹಸಿಮರದ ಗಾತ್ರದ ಭಾಗಲಬ್ಧ,,,,,,,,,
,Basic logging,ಮರಕಡಿಯುವಿಕೆಯ ತಳಹದಿ,,,,,,,,,
,Basin listing,ತಗ್ಗುಪ್ರದೇಶಗಳ ಪಟ್ಟಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,Basiphile,"ಪ್ರತ್ಯಾಮ್ಲಪ್ರಿಯ, ಪ್ರತ್ಯಾಮ್ಲಾಪೇಕ್ಷಿ",,,,,,,,,
,Basket planting,ಬುಟ್ಟಿಯಲ್ಲಿ ನೆಡುವಿಕೆ,,,,,,,,,
,Bast,(ವೃಕ್ಷದ) ಒಳತೊಗಟೆ,,,,,,,,,
,Bastard cedar,"ಭದ್ರಾಕ್ಷಿ ಮರ, ಜೈನ್ ಮರ",,,,,,,,,
,Bastard pepper,"ಕಾಡುಅಮಟೆ ಕಾಯಿ, ಹುಚ್ಚು ಮೆಣಸು",,,,,,,,,
,Bastard saffron,"ಕುಸುಬೀಗಿಡ, ಕುಸುಮೇ ಕಾಳು, ಕುಸುಬೆ",,,,,,,,,
,Bastard Sandal (Red ceadar),"ದೇವದಾರಿ, ಗಂಧಗಿರಿ, ಕುರುವಾರು ಮರ, ಗ್ಯಾದಾರಿ, ಚುಂಬುಳು, ಕುಂಬಳಾಕೆ",,,,,,,,,
,Bastard Sar Saparilla,"ಕನ್ಯಾಬೇರು, ಸುಗಂಧಿ ಬೇರು, ಹಾಲುಬೇರು, ನಾಮದ ಬೇರು, ನನ್ನಾರಿ ಬೇರು, ಕೆಂಪು ಗಂಧ",,,,,,,,,
,Bath treatment,ಜಲೋಪಚಾರ,,,,,,,,,
,Batton,ಹಲಗೆಯ ಚೂರು,,,,,,,,,
,Baulk (balk - slab),ಚೌಕುತೊಲೆ,,,,,,,,,
,Beach forest,ಸಮುದ್ರ ತೀರದ ಕಾಡು,,,,,,,,,
,Beam,"ತೊಲೆ, (12 ಅಡಿಗೂ ಉದ್ದದ, 6 ಅಡಿಗೂ ದಪ್ಪದ ತೊಲೆ)",,,,,,,,,
,Bearer,ಆಧಾರಕ,,,,,,,,,
,"Bearer, seed",1. ಬೀಜಮರ 2. ಬೀಜಾಧಾರಕ,,,,,,,,,
,"Bearer, shade",ನೆರಳು ಸಹಿಷ್ಣು,,,,,,,,,
,Beat,1. ಗಸ್ತು 2. ಅರಣ್ಯ ರಕ್ಷಕನ ಅಧೀನ ಕ್ಷೇತ್ರ,,,,,,,,,
,Beat up (V),"ಸಾಗಣಿತುಂಬು, ಸಸಿ ಹೋಗಿರುವ ಕಡೆ ಮರು ನೆಡುವಿಕೆ",,,,,,,,,
,"Bed, nursery","ಸಸಿಮಡಿ, ಒಟ್ಲುಪಾತಿ",,,,,,,,,
,"Bed, raised",ಎತ್ತರಿಸಿದ ಪಾತಿ / ಮಡಿ,,,,,,,,,
,"Bed, seed","ಬೀಜಮಡಿ, ಬೀಜಪಾತಿ",,,,,,,,,
,"Bed, sunken",ತಗ್ಗಿನ ಮಡಿ / ಪಾತಿ,,,,,,,,,
,"Bed, transplant",ನಾಟಿಪಾತಿ,,,,,,,,,
,Bed rock,"ಆಧಾರ ಬಂಡೆ, ತಳಬಂಡೆ",,,,,,,,,
,Beetle,ಜೀರುಂಡೆ,,,,,,,,,
,"Belt, fire",ಅಗ್ನಿರಕ್ಷಕ ಪಟ್ಟಿ,,,,,,,,,
,Belleric myrobalan,"ತಾರೆವೃಕ್ಷ, ಶಾಂತಿಮರ",,,,,,,,,
,"Belt, hook",ಪಟ್ಟಿ ಕೊಕ್ಕೆ,,,,,,,,,
,"Belt, protective",ರಕ್ಷಣಾ ಪಟ್ಟಿ ಸಂರಕ್ಷಕ ಪಟ್ಟಿ,,,,,,,,,
,"Belt, safety",ಸುರಕ್ಷತಾ ಪಟ್ಟಿ,,,,,,,,,
,"Belt, shelter",ಅಶ್ರಯ ಪಟ್ಟಿ,,,,,,,,,
,"Belt, transition",ಸಂಕ್ರಮಣ ಪಟ್ಟಿ,,,,,,,,,
,Bench terrace,ಬೆಂಚ್ ಜಗತಿ,,,,,,,,,
,"Bending, chemical",ರಾಸಾಯನಿಕವಾಗಿ ಬಾಗಿಸುವಿಕೆ,,,,,,,,,
,"Bending, jig",ಹಠಾತ್ತನೆ ಬಾಗಿಸುವಿಕೆ,,,,,,,,,
,Bending laminated,ಪದರ ಪದರವಾಗಿ ಬಾಗುವಿಕೆ,,,,,,,,,
,"Bending, mould",ಎರಕದಂತೆ ಬಾಗಿಸುವಿಕೆ,,,,,,,,,
,"Bending, steam",ಆವಿಯಿಂದ ಬಾಗಿಸುವಿಕೆ,,,,,,,,,
,Bending stress,ಬಗ್ಗಿಸುವಾಗಿನ ಒತ್ತಡ,,,,,,,,,
,Bent wood,ಬಾಗಿದ ದಾರು,,,,,,,,,
,Berm,ಕಂದಕಗಳ ನಡುವಣ ಅಡ್ಡಕಟ್ಟೆ,,,,,,,,,
,Bermuda grass,"ಕಾಡುಗರಿಕೆ, ಅಂಬಟೆ",,,,,,,,,
,Berry,"ಬೆರ್ರಿ, ರಸಭರಿತ ಫಲ, ತಿರುಳುಗಾಯಿ",,,,,,,,,
,Bevel,ಕೋನಮಟ್ಟ,,,,,,,,,
,Beverage,ಪಾನೀಯ,,,,,,,,,
,B.H. (breast height) diameter,"ಅವಕ್ಷ ವ್ಯಾಸ, ಎದೆಮಟ್ಟದವ್ಯಾಸ",,,,,,,,,
,Bias,ಓರೆಯಾದ,,,,,,,,,
,Biennial,ದೈವಾರ್ಷಿಕ,,,,,,,,,
,Bifid,ಎರಡು ಕವಲಾದ,,,,,,,,,
,Bilateral symmetry,ದ್ವಿಪಾರ್ಶ್ವ ಸಮರೂಪತೆ,,,,,,,,,
,Bilateral access,ದ್ವಿಪಾರ್ಶ್ವಿಕ ಪ್ರವೇಶ,,,,,,,,,
,Bill,1. ಬೆಲೆಪಟ್ಟಿ 2. ಹಕ್ಕಿಯ ಕೊಕ್ಕು,,,,,,,,,
,Billet,"ಸೌದೆ ಕೊರಡು, ಸೌದೆ ತುಂಡು",,,,,,,,,
,Bill hook,ಕುಡುಗೋಲು,,,,,,,,,
,Binding,"ಬಂಧನ, ಬಿಗಿಯಾಗಿ ಕೂಡಿಸುವುದು",,,,,,,,,
,Binomial nomenclature,ದ್ವಿನಾಮಕರಣ,,,,,,,,,
,Biocoenosis,ಜೀವಪರಿಸ್ಥಿತಿ ತಂತ್ರ,,,,,,,,,
,Biodiversity,ಜೀವಿ ವೈವಿಧ್ಯತೆ,,,,,,,,,
,Biogas,ಜೈವಿಕ ಅನಿಲ,,,,,,,,,
,Biological control,ಜೈವಿಕ ಹತೋಟಿ / ನಿಯಂತ್ರಣ,,,,,,,,,
,Biological spectrum,ಜೈವಿಕ ವೈವಿಧ್ಯತೆ,,,,,,,,,
,Biome,"ಜೀವಿಸಮುದಾಯ, ಜೀವ ಸಂಘ",,,,,,,,,
,Bionomics,ಜೀವಾವರಣಶಾಸ್ತ್ರ,,,,,,,,,
,Biosphere,"ಜೀವಮಂಡಲ, ಜೈವಿಕಗೋಳ",,,,,,,,,
,Biota,ಜೀವರಾಶಿ,,,,,,,,,
,Biotic,ಜೈವಿಕ,,,,,,,,,
,Biotic climax,ಜೈವಿಕ ಪರಮಾವಧಿ,,,,,,,,,
,Biotic control,ಜೀವಿಗಳ ಜೈವಿಕ ಹತೋಟಿ,,,,,,,,,
,Biotic factor,ಜೈವಿಕ ಅಂಶ (ಕಾರಣ),,,,,,,,,
,Biotic potential,"ಜೈವಿಕ ಅಂತಸ್ಥ, ಜೈವಿಕ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Biotype,"ಜೈವಿಕ ಬಗೆ, ಜೈವಿಕ ರೂಪ, ಜೀವಪ್ರರೂಪ",,,,,,,,,
,Biped,ದ್ವಿಪಾದಿ,,,,,,,,,
,Bisexual flowers,ದ್ವಿಲಿಂಗ ಪುಷ್ಪಗಳು,,,,,,,,,
,Black cotton soil,"ಎರೆಮಣ್ಣು, ಕಪ್ಪುಮಣ್ಣು",,,,,,,,,
,Black dammar,"ಕರೀಧೂಪ, ಜಾಲಿ ಬಂಕೆ, ಹಾಲುಮಡ್ಡಿ, ಹರಳು ಮಡ್ಡಿ",,,,,,,,,
,Black myrobalan,"ಅರಳೆಕಾಯಿ, ಹರೀತಕಿ, ಅಳಲೆಕಾಯಿ",,,,,,,,,
,Black Stin Wood,"ಎಜೋನಿ ಮರ, ಕರೀಮರ, ಭಾಲೆ ಮರ",,,,,,,,,
,Blank,ಸಸ್ಯಶೂನ್ಯ ಕ್ಷೇತ್ರ,,,,,,,,,
,Blaze,ತೊಗಟೆ ಕೆತ್ತಿದ,,,,,,,,,
,Bleach,"ಬೆಳ್ಳಗೆ ಮಾಡು, ಬಿಳಿಚಿಸು",,,,,,,,,
,"Blendersaumschlag, wagner's",ವ್ಯಾಗ್ನರ್ ಪಟ್ಟೀ ಪದ್ಧತಿ,,,,,,,,,
,Blight,ಅಂಗಮಾರೀ ರೋಗ,,,,,,,,,
,Blistering Ammania,"ಕಲ್ಲರಿವೆ, ಕರಿಸನ್ನಿಗಿಡ, ಅಗ್ನಿವತಿ",,,,,,,,,
,Block,ತಾಕು,,,,,,,,,
,Block regeneration,ತಾಕು ರೀತಿಯಲ್ಲಿ ಪುನರುತ್ಪತ್ತಿ,,,,,,,,,
,Block section,ತಾಕು ವಿಭಾಗ,,,,,,,,,
,Block snatch,ತಾಕು ಕಪ್ಪು,,,,,,,,,
,Blooming,ಅರಳುವುದು,,,,,,,,,
,Board,1. ಹಲಗೆ 2. ಮಂಡಳಿ,,,,,,,,,
,"Board, sample","ಮಾದರಿ ಹಲಗೆ, ನಮೂನೆ ಫಲಕ",,,,,,,,,
,"Board, foot",ಘನ ಅಂಗುಲದ ಒಂದು ಹಲಗೆ,,,,,,,,,
,Board of forestry,ಅರಣ್ಯ ಮಂಡಳಿ,,,,,,,,,
,Board measure,ಹಲಗೆ ಅಳತೆ,,,,,,,,,
,Bobbin,ಉರುಳೆ ಸುತ್ತಲು ಮರದಗಾಲಿ,,,,,,,,,
,Boiling under vacuum,ನಿರ್ವಾತ ಕುದಿ,,,,,,,,,
,Boiling without vacuum,ಅನಿರ್ವಾತ ಕುದಿ,,,,,,,,,
,Bole,ಕಾಂಡ,,,,,,,,,
,"Bole, clean","ನೇರವಾದ, ಕವಲೊಡೆಯದ ಕಾಂಡ",,,,,,,,,
,"Bole, clear",ರೆಂಬೆರಹಿತ ಕಾಂಡ,,,,,,,,,
,"Bole, commercial",ವಾಣಿಜ್ಯಯೋಗ್ಯ ಕಾಂಡ,,,,,,,,,
,"Bole, standard timber","ಮಾನಕ ದಿಮ್ಮಿಕಾಂಡ, ವಿವಿಧ ಗಾತ್ರದ ಕಾಂಡ",,,,,,,,,
,Bolt,"ಅಗುಳಿ, 8 ಅಡಿ ಉದ್ದಕ್ಕಿಂತ ಕಡಿಮೆ ಇರುವ ಮರದ ತುಂಡು",,,,,,,,,
,Bolt hole treater,ಅಗುಳಿರಂಧ್ರ ಉಪಚಾರಕ,,,,,,,,,
,Bonduenut (fevernut),"ಕಿರಿಗಜ್ಜುಗ, ಸಣ್ಣಗೆಜ್ಜುಗ, ಗೆಜ್ಜಿಗೆಕಾಯಿ",,,,,,,,,
,"Bone, dry",ಒಣ ಮೂಳೆ,,,,,,,,,
,Boom,"ದಿಡೀರ್ ವಾಣಿಜ್ಯ ಚಟುವಟಿಕೆ, ತೇಲುದಿಮ್ಮಿ ತಡೆಗಟ್ಟು, ವನ್ಯಪ್ರಾಣಿಗಳ ಕೂಗು",,,,,,,,,
,Border,"ಗಡಿ, ಸರಹದ್ದು",,,,,,,,,
,Bore hole,ತೋಡುರಂಧ್ರ,,,,,,,,,
,"Borer, collar",ಬುಡಕೊರೆಯುವ ಹುಳು,,,,,,,,,
,"Borer, marine",ಸಮುದ್ರದ ಮರ ಕೊರೆಯುವ ಹುಳು,,,,,,,,,
,"Borer, pressler's",ಪ್ರಸ್ಲರನ ಮರ ಕೊರೆಯುವ ಉಪಕರಣ,,,,,,,,,
,"Borer, shoot","ಕಾಂಡ ಕೊರೆಯುವ ಹುಳು, ಪ್ರಕಾಂಡ ಕೊರಕ",,,,,,,,,
,"Borer, soil","ಮಣ್ಣು ಕೊರಕ, ಮಣ್ಣು ಬೈರಿಗೆ",,,,,,,,,
,"Borer, systemic",ಅಂತರ್ ಕಾಂಡ ಕೊರೆಯುವ ಹುಳು,,,,,,,,,
,"Borer, twig","ರೆಂಬೆ ಕೊರಕ, ರೆಂಬೆ ಕೊರೆಯುವ ಹುಳು",,,,,,,,,
,Boring rod,ಕೊರಕದಂಡ,,,,,,,,,
,Botany branch,ಸಸ್ಯಶಾಸ್ತ್ರ ಶಾಖೆ,,,,,,,,,
,Boucherie process,ಬೌಚರಿ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Boulton process,ಬೋಲ್ಟನ್ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Bow (length wise),"ಉದ್ದಕ್ಕೂ ಬಾಗಿದ ಬಿಲ್ಲು, ಇಂದ್ರಚಾಪ",,,,,,,,,
,"Bow, saw","ಬಾಗಿದ ಗರಗಸ, ಬಿಲ್ಲು ಗರಗಸ",,,,,,,,,
,Bract,ಪುಷ್ಪಪತ್ರಕ,,,,,,,,,
,"Branch, epicormic",ಕಾಂಡೋದ್ಭವ ರೆಂಬೆಗಳು,,,,,,,,,
,"Branch, wood","ಕವಲುದಾರು, ಕವಲುಗಟ್ಟಿಗೆ, ಕೊಂಬೆ ಮರ",,,,,,,,,
,Bread fruit,"ಸೀಮೆಹಲಸು, ಗುಜ್ಜ ಹಲಸು, ರೊಟ್ಟಿ ಹಲಸು",,,,,,,,,
,Breaking strength,"ಮುರಿಯುವ ಬಲ, ಒಡೆಯುವ ಬಲ",,,,,,,,,
,"Breaking strength, nominal",ಸಾಂಕೇತಿಕ ವಿಭಜನ / ಮುರಿಯುವ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Breed,1. ತಳಿ 2. ಮರಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,Breeder,"ತಳಿಸಂವರ್ಧಕ, ತಳಿಶಾಸ್ತ್ರಜ್ಞ",,,,,,,,,
,Breeding,"ಪ್ರಜನನ, ತಳಿಸಂವರ್ಧನೆ, ತಳಿಅಭಿವೃದ್ಧಿ",,,,,,,,,
,Breeding farm,ತಳಿಸಂವರ್ಧನ ಕ್ಷೇತ್ರ ತಳಿಅಭಿವೃದ್ಧಿ ಕೇಂದ್ರ,,,,,,,,,
,Breeding season,ಈಯುವ ಕಾಲ ಮರಿಮಾಡುವ ಕಾಲ,,,,,,,,,
,Bridle path,"ಕಣಿವೆದಾರಿ, ಕುದುರೆ ಮಾರ್ಗ / ಜಾಡು",,,,,,,,,
,Bright rope,ಹೊಳಪಿನ ಹಗ್ಗ / ಉರುಲು,,,,,,,,,
,"Broadcasting, sowing",ಎರಚು ಬಿತ್ತನೆ,,,,,,,,,
,Broadleaved tree,ಅಗಲ ಎಲೆಗಳ ಮರ,,,,,,,,,
,Brood,ಗೂಡು ಮರಿ,,,,,,,,,
,Brood lac,ಬೀಜದ ಅರಗು,,,,,,,,,
,"Broom, witches",ಕುಂಚ ಪೊರಕೆ,,,,,,,,,
,Brown earth (brown forest soil),ಕಂದು ಕಾಡು ಮಣ್ಣು,,,,,,,,,
,Browsing,ಚಿಗುರು ಮೇಯುವುದು,,,,,,,,,
,Brush matting,ಕುರುಚಲು ಆವರಣ,,,,,,,,,
,Brush treatment,1. ಕುರುಚಲು ಉಪಚಾರ 2. ಬ್ರಷ್ ಉಪಚಾರ,,,,,,,,,
,Brush wood,ಕುರುಚಲು ಗಿಡಗಳ ಕಟ್ಟಿಗೆ,,,,,,,,,
,Buch Wheat,ಕಾಡುಗೋಡಿ,,,,,,,,,
,Bucking (logging),ದಿಮ್ಮಿ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,"Bucking, under","ದಿಮ್ಮಿಯ ಕೆಳಕತ್ತರಿಸುವಿಕೆ, ದಿಮ್ಮಿಯ ಕೆಳಭಾಗದಲ್ಲಿ ಕತ್ತರಿಸುವಿಕೆ",,,,,,,,,
,"Bud, dormant",ಸುಪ್ತಾವಸ್ಥೆಯ ಮೊಗ್ಗು,,,,,,,,,
,"Bud, latent",ಗುಪ್ತಮೊಗ್ಗು,,,,,,,,,
,Budding,"ಕಣ್ಣುಹಾಕುವಿಕೆ, ಮೊಗ್ಗುಮಾಡುವಿಕೆ",,,,,,,,,
,Buffalow Thorn,"ಗಬ್ಬು ಜಾಲಿ, ಮುಳ್ಳಿನ ಜಾಲಿ",,,,,,,,,
,Buffalow Grass,"ಕಾಡುರಾಗಿ ಹುಲ್ಲು, ಕೋಣನ ತಲೆ ಹುಲ್ಲು",,,,,,,,,
,Buffer action,1. ಕಾಪುತಡೆಕ್ರಿಯೆ 2. ಉಭಯ ಪ್ರತಿರೋಧಕ ಕ್ರಿಯೆ,,,,,,,,,
,Buffer stripping,"ಕಾಪುತಡೆ ಪಟ್ಟಿಹಾಕುವಿಕೆ, ಉಭಯ ಪ್ರತಿರೋಧಪಟ್ಟಿ",,,,,,,,,
,Bug,ತಗಣೆ,,,,,,,,,
,Bulbil,"ಕಂದಿಕೆ, ಮರಿಕಂದು",,,,,,,,,
,Bulk density of soil,ಮಣ್ಣಿನ ಬೃಹತ್ ಗಾತ್ರದ ಸಾಂದ್ರತೆ,,,,,,,,,
,Bulldozer,"ಬುಲ್ ಡೋಜರ್, ಮಾರೀ ಹಲುಬೆ",,,,,,,,,
,Bunch,"ಗುಚ್ಛ, ಪುಂಜ, ಗೊಂಚಲು",,,,,,,,,
,Bunching,ಗೊಂಚಲು ಮಾಡುವಿಕೆ,,,,,,,,,
,Bund,ಒಡ್ಡು,,,,,,,,,
,Burried soil,ಹೂತ ಮಣ್ಣು,,,,,,,,,
,Burl,ಅಂಟುಪುರುಳೆ,,,,,,,,,
,"Burning, controlled",ನಿಯಂತ್ರಿತ ಸುಡುವಿಕೆ,,,,,,,,,
,"Burning, debris",ಮುರುಕಲುಗುಪ್ಪೆ ಸುಡುವಿಕೆ,,,,,,,,,
,"Burning, early",ಮುಂಗಡ ಸುಡುವಿಕೆ,,,,,,,,,
,"Burning, late",ನಿಧಾನವಾಗಿ / ತಡವಾಗಿ ಸುಡುವಿಕೆ,,,,,,,,,
,"Burning, patch",ತೇಪೆ ಸುಡುವಿಕೆ,,,,,,,,,
,"Burning, strip",ಪಟ್ಟೆ ಸುಡುವಿಕೆ,,,,,,,,,
,Burr,"ಬರ್, ಸುತ್ತ ಮೊಗ್ಗೆಗಳಿಂದಾದ ಕಾಂಡದ ಉಬ್ಬು ಗಂಟು",,,,,,,,,
,Burweed,ಮಲಳುಮ್ಮತ್ತಿ,,,,,,,,,
,Bush,ಪೊದೆ,,,,,,,,,
,Butt,ಮರದ ಬುಡಿಕೆ,,,,,,,,,
,Butt log,ಬುಡದ ದಿಮ್ಮಿ,,,,,,,,,
,Butt treatment,ಮರದ ಬುಡಿಕೆ ಉಪಚಾರ,,,,,,,,,
,Butteress,"ಬುಡದ ಆನಿಕೆ, ಆಧಾರ, ಊರೆ ಬೇರು",,,,,,,,,
,Cable,"ಹಗ್ಗ, ತಂತಿ",,,,,,,,,
,"Cable, anchorage","ಲಂಗರು ಹಗ್ಗ, ಲಂಗರು ತಂತಿ",,,,,,,,,
,Cable clamp,"ತಂತಿ ಹಿಡಿಕೆ, ಹಗ್ಗದ ಹಿಡಿಕೆ",,,,,,,,,
,Cable hauling,ಹಗ್ಗ ಎಳೆಯುವುದು,,,,,,,,,
,Cable puller,ತಂತಿ ಎಳೆಯುವ ಕರ್ಷಕ / ಸಾಧನ,,,,,,,,,
,Cable way,"ತಂತೀಮಾರ್ಗ, ತಂತೀಪಥ",,,,,,,,,
,Cadamba tree,"ಅರಿಸಿನ ತೇಗ, ಕಡವಾಳ, ಕಡಹದಮರ, ಕಡವ",,,,,,,,,
,Caducous,ಉದುರಿಹೋಗಿವಿಕೆ (ಸಸ್ಯ ಭಾಗಗಳು),,,,,,,,,
,Caesal piniaceae,"ಅಶೋಕವೃಕ್ಷ, ಗಂಧಪುಷ್ಪ, ಅಚೆಂಗೆ",,,,,,,,,
,"Cake, oil",ಎಣ್ಣೆ ಹಿಂಡಿ,,,,,,,,,
,Calabash tree,ಸೋರೆ ಬುರುಡೆ,,,,,,,,,
,Calcarious soil,ಸುಣ್ಣಮಿಶ್ರಿತ / ಸುಣ್ಣಯುಕ್ತ ಮಣ್ಣು,,,,,,,,,
,Calcification,"ಸುಣ್ಣಸಂಗ್ರಹವಾಗುವಿಕೆ, ಸುಣ್ಣೀಕರಣ",,,,,,,,,
,Calcifuge,ಸುಣ್ಣ ಅಪೇಕ್ಷಿಸದ ಸಸ್ಯ,,,,,,,,,
,Calciphile,ಸುಣ್ಣಾಪೇಕ್ಷಿ ಸಸ್ಯ,,,,,,,,,
,"Callipers, girth",ಸುತ್ತಳತೆ ಮಾಪಕ,,,,,,,,,
,"Callipers, tree",ವೃಕ್ಷಸುತ್ತಳತೆ ಮಾಪಕ,,,,,,,,,
,Callus,"ಗಾಯದ ಮೇಲೆ ಬೆಳೆಯುವಜಡ್ಡು, ಗಾಯವಾದ ಮೇಲೆ ಮರಗಟ್ಟಿದ ಜಡ್ಡು",,,,,,,,,
,Cambium,ವರ್ಧನಸ್ತರ,,,,,,,,,
,Camphor scented basil,ಕರ್ಪೂರತುಳಸಿ,,,,,,,,,
,Cane,ಬೆತ್ತ,,,,,,,,,
,Canine tooth,ಕೋರೆಹಲ್ಲು,,,,,,,,,
,Canker,"ಹುಣ್ಣು, ಗಿಣ್ಣುರೋಗ",,,,,,,,,
,Cannon ball tree,"ನಾಗಲಿಂಗ, ಲಿಂಗದಹೂವಿನಮರ",,,,,,,,,
