ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Alar,ರೆಕ್ಕೆಯಂಥ,,,,,,,,,
,Alate,ರೆಕ್ಕೆಯಂತಿರುವ,,,,,,,,,
,Albino,ಬಿಳಿಚಿಕೊಂಡ ಸಸ್ಯ,,,,,,,,,
,Albizzia amara,ಚುಜ್ಜಲು ಬಿಲಕಂಬಿ ಮರ,,,,,,,,,
,Albumen,ಭ್ರೂಣಾಹಾರ; ಭ್ರೂಣಪೋಷಕ,,,,,,,,,
,Alcohol,ಆಲ್ಕೊಹಾಲ್‌; ಮದ್ಯಸಾರ,,,,,,,,,
,Aldrin,ಆಲ್‌ಡ್ರಿನ್‌; ಒಂದು ಕೀಟನಾಶಕ,,,,,,,,,
,Aleurone,ಏಕದಳ ಸಸ್ಯದ ಬೀಜಗಳಲ್ಲಿ ದೊರೆಯುವ ಆಲ್ಬುಮಿನ್‌ ತರದ ಪ್ರೋಟೀನು (ಸಸಾರಜನಕ),,,,,,,,,
,Alexandrite,ಆಲೆಕ್ಸಾಂಡ್ರೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Alfalfa (lucerne),ಕುದುರೆ ಮಸಾಲೆ ಸೊಪ್ಪು,,,,,,,,,
,Alga,ಪಾಚಿ; ಶೈವಲ,,,,,,,,,
,Algal bloom,ಪಾಚಿಯ ಹಸಿರು ಪ್ರಧಾನವಾಗಿರುವುದು,,,,,,,,,
,Algicide,ಪಾಚಿನಾಶಕ,,,,,,,,,
,Algodanite,ಅಲ್‌ಗೋಡನೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Algology,ಪಾಚಿವಿಜ್ಞಾನ,,,,,,,,,
,Alhagi maurorum,ಗಿರಿಕರ್ಣಿಕೆ; ದುರ್ಲಭಬಳ್ಳಿ,,,,,,,,,
,Aliferous,ರೆಕ್ಕೆಯಿರುವ,,,,,,,,,
,Alimentation,1. ಪೋಷಣೆ; ಪೋಷಿಸುವಿಕೆ 2. ಪೋಷಣೆಗೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Aliphatic,ಅಲಿಫ್ಯಾಟಕ್‌; ಮೇದಸ್ಸುಳ್ಳ,,,,,,,,,
,Aliphatic alcohol,ಮೇದಸ್ಸುಳ್ಳ ಮದ್ಯಸಾರ,,,,,,,,,
,Alkalescence,ಕ್ಷಾರೀಯತೆ,,,,,,,,,
,Alkalescent,(ಅಲ್ಪ) ಕ್ಷಾರವುಳ್ಳ,,,,,,,,,
,Alkali,"ಕ್ಷಾರ; ನೀರಿನಲ್ಲಿ ಕರಗಬಲ್ಲ, ಸುಡುವ ಗುಣವುಳ್ಳ ಪ್ರತ್ಯಾಮ್ಲೀಯ ಸಂಯುಕ್ತ",,,,,,,,,
,Alkaliferous,ಕ್ಷಾರಯುತ,,,,,,,,,
,Alkalifiable,ಕ್ಷಾರೀಕರಣ ಸಾಧ್ಯ,,,,,,,,,
,Alkalification,ಕ್ಷಾರೀಕರಣತೆ,,,,,,,,,
,Alkali forming fertiliser,ಕ್ಷಾರಕಾರಕ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ,,,,,,,,,
,Alkalify,ಕ್ಷಾರಗೊಳಿಸು,,,,,,,,,
,Alkaligenous,ಕ್ಷಾರಜನ್ಯ,,,,,,,,,
,Alkalimeter,ಆಲ್ಕಲಿ ಮೀಟರ್‌; ಕ್ಷಾರಮಾಪಕ,,,,,,,,,
,Alkalimetric,ಕ್ಷಾರಮಾಪನದ,,,,,,,,,
,Alkalimetry,ಕ್ಷಾರಮಾಪನ,,,,,,,,,
,Alkaline,ಕ್ಷಾರಯುಕ್ತ; ಕ್ಷಾರೀಯ,,,,,,,,,
,Alkalization,ಕ್ಷಾರಗೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Alkaloid,ಸಸ್ಯಕ್ಷಾರ,,,,,,,,,
,Alkaline earth,ಕ್ಷಾರಮಣ್ಣು,,,,,,,,,
,Alkaline salt,ಕ್ಷಾರಲವಣ,,,,,,,,,
,Alkalise,ಕ್ಷಾರೈಸು,,,,,,,,,
,Alkali soil,ಕ್ಷಾರಮಣ್ಣು; ಚೌಳುಮಣ್ಣು,,,,,,,,,
,Alkaloid,ಸಸ್ಯಕ್ಷಾರ; ಸಸಾರಜನಕ ಕ್ಷಾರದ್ರವ್ಯ,,,,,,,,,
,Allele,ಅಲೀಲ್‌: 1. ಪರ್ಯಾಯ ಗುಣವಂಶವಾಹಿ 2. ವರ್ಣತಂತು ಪರ್ಯಾಯ ವಂಶವಾಹಿ,,,,,,,,,
,Allelomorph,,,,,,,Allele,,,
,Allethrin,ಆಲ್‌ಥ್ರಿನ್; ಒಂದು ಕೀಟನಾಶಕ,,,,,,,,,
,Allium cepa,ಈರುಳ್ಳಿ,,,,,,,,,
,A. sativum,ಬೆಳ್ಳುಳ್ಳಿ,,,,,,,,,
,Allmania nodiflora,ಬುಡ್ಡೇಸೊಪ್ಪು,,,,,,,,,
,Allocarpy,ಮಿಶ್ರಫಲನಫಲ; ಅನ್ಯಪರಾಗ/ ಸ್ಪರ್ಶ ಗರ್ಭಾಧಾನದಿಂದ ಉತ್ಪತ್ತಿಯಾಗುವ ಫಲ/ಹಣ್ಣು,,,,,,,,,
,Allogamy,,,,,,,Cross - fertilization,,,
,Allometry,ದೇಹಾನುಗುಣ ಆವಯವ ವೃದ್ಧಿ (ಅಧ್ಯಯನ),,,,,,,,,
,Allosomes,ಲಿಂಗವರ್ಣತಂತುಗಳು,,,,,,,,,
,Alloteropsis cimicina,ನೀರು ಸಜ್ಜೆಹುಲ್ಲು,,,,,,,,,
,Allotropy,ಭಿನ್ನರೂಪತೆ,,,,,,,,,
,Alloy,ಮಿಶ್ರಲೋಹ,,,,,,,,,
,Alloyage,ಲೋಹಮಿಶ್ರಣ ಕಲೆ,,,,,,,,,
,Alluvial,1. ಮೆಕ್ಕಲಿನ; ಮೆಕ್ಕಲುಮಣ್ಣಿನ 2. ಮೆಕ್ಕಲು (ಮಣ್ಣು),,,,,,,,,
,Alluvial clay,ಮೆಕ್ಕಲು ಜೇಡಿ,,,,,,,,,
,Alluvial deposit,ಮೆಕ್ಕಲು ಶೇಖರಣೆ,,,,,,,,,
,Alluvial land,ಮೆಕ್ಕಲು ಭೂಮಿ,,,,,,,,,
,Alluvial soil,ಮೆಕ್ಕಲು ಮಣ್ಣು,,,,,,,,,
,Alluviation,ಮೆಕ್ಕಲಾಗುವಿಕೆ,,,,,,,,,
,Alluvium,ಮೆಕ್ಕಲು,,,,,,,,,
,Almond,ಬಾದಾಮಿ,,,,,,,,,
,Almond moth,ಬಾದಾಮಿ ಚಿಟ್ಟೆ,,,,,,,,,
,Alpha rays,ಆಲ್ಫಾ ಕಿರಣಗಳು,,,,,,,,,
,Alternanthera pungens,ಮಿರ್ಜಾಮುಳ್ಳು,,,,,,,,,
,Alternanthera sessilis,ಹೊನಗೊನ್ನೇಸೊಪ್ಪು,,,,,,,,,
,Alternaria,ಆಲ್ಟರ್ನೇರಿಯ; ಪೂತಿಜನ್ಯ ಶಿಲೀಂಧ್ರ,,,,,,,,,
,Alternate arrangement,ಪರ್ಯಾಯ ಜೋಡಣೆ,,,,,,,,,
,Alternate grazing,ಬಿಟ್ಟು ಬಿಟ್ಟು ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Alternate host,ಪರ್ಯಾಯ ಆಶ್ರಯಿ,,,,,,,,,
,Alternation of generation,"ಪರ್ಯಾಯ ಸಂತತಿಕ್ರಮ; ಲೈಂಗಿಕವಾಗಿ ಒಂದು ಸಂತತಿ, ಅಲೈಂಗಿಕರವಾಗಿ ಮರುಸಂತತಿ ಹೀಗೆ ಪರ್ಯಾಯವಾಗಿ ಸಂತಾನೋತ್ಪತ್ತಿಯಾಗುವ ಕ್ರಮ",,,,,,,,,
,Alum,ಪಟಿಕ,,,,,,,,,
,Alumina,ಅಲ್ಯೂಮಿನಿಯಂ ಭಸ್ಮ,,,,,,,,,
,Aluminium,ಅಲ್ಯೂಮಿನಿಯಂ; (ಕಿಲುಬು ಹಿಡಿಯದ ಹಗುರವಾದ) ಒಂದು ಲೋಹ,,,,,,,,,
,Aluminium phosphate,ಅಲ್ಯೂಮಿನಿಯಂ ಫಾಸ್ಫೇಟ್‌ ಲವಣ,,,,,,,,,
,Aluminium phosphide,ಅಲ್ಯೂಮಿನಿಯಂ ಫಾಸ್ಸೈಡ್‌/ವಿಷಧೂಪ,,,,,,,,,
,Alum stone,ಪಟಿಕದ ಕಲ್ಲು,,,,,,,,,
,Alysicarpus monilifer,ಶ್ರೀವಾರಗಿಡ,,,,,,,,,
,Alysicarpus rugosus,ನಾಮದಸೊಪ್ಪು,,,,,,,,,
,Amalgam,ಅಮಾಲ್ಗಮ್‌; ಪಾದರಸ ಮಿಶ್ರಲೋಹ,,,,,,,,,
,Amaranthus blitum,ಚಿಲಕರಿವೆ/ಕಿರಕಸಾಲೆ ಸೊಪ್ಪು,,,,,,,,,
,Amaranthus caudatus,ಚಿಲಿಕೆ/ ಕಿಲಕೀರೆಸೊಪ್ಪು,,,,,,,,,
,Amaranthus polygamus,ಚಿಕ್ಕೀರೆಸೊಪ್ಪು; ಗೊರಜಿ ಸೊಪ್ಪು,,,,,,,,,
,Amaranthus spinosus,ಮುಳ್ಳುದಂಟು/ಮುಳ್ಳರಿವೆ ಸೊಪ್ಪು,,,,,,,,,
,Amarillite,ಅಮರಿಲೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Amathicolous,ಮರಳು ಮೈದಾನದಲ್ಲಿ ಬೆಳೆಯುವ,,,,,,,,,
,Ambigenous flower,ದ್ವಿರೂಪಿ ಪುಷ್ಪ,,,,,,,,,
,Ambitus,(ಎಲೆಯ) ಸುತ್ತಂಚು,,,,,,,,,
,Ameiosis,ಆಮಿಯಾಸಿಸ್‌; (ಜೀವಕೋಶದ ವಿಭಜನೆಯಲ್ಲಿ ವರ್ಣತಂತುವಿನವಿ.ದಲ್ಲಿ) ಅನರ್ಥ ಸೂತ್ರಣ,,,,,,,,,
,American cotton bollworm (Heliothis armigera),ಹತ್ತಿಯ ಕಾಯಿ ಕೊರೆ ಹುಳು,,,,,,,,,
,Ametabola,ಅಗೋಚರ ರೂಪಾ೦ತರ ಕೀಟವರ್ಗ,,,,,,,,,
,Ametablous metamorphosis,ಅರೂಪಾಂತರಿ ಅವಸ್ಥಾಂತರ,,,,,,,,,
,Amide,ಅಮೈಡ್‌; ಒಂದು ಅಮೋನಿಯಂ ಸಂಯುಕ್ತ,,,,,,,,,
,Amide fertilizers,ಅಮೈಡ್‌ ರಸಗೊಬ್ಬರಗಳು,,,,,,,,,
,Amino acid,ಅಮಿನೋ ಆಮ್ಲ,,,,,,,,,
,Amischophacelus axillaris,ಗೋಲಗುಂಡಿ; ನೇಗಿಲತಾರೆ,,,,,,,,,
,Amitosis,ಅಮೈಟಾಸಿಸ್‌; ಅಸಮಸೂತ್ರಣ,,,,,,,,,
,Amitrole,ಅಮಿಟ್ರೋಲ್‌ ಕಳೆನಾಶಕ,,,,,,,,,
,Ammania baccifere,ಅಗ್ನಿವೇಂದ್ರಪಾಕು/ಕಲ್ಲುರಿವೆ/ಕರಿಸನ್ನಿ ಗಿಡ,,,,,,,,,
,Ammonia,ಅಮೋನಿಯ ಅನಿಲ,,,,,,,,,
,Ammonia alum,ಅಮೋನಿಯ ಪಟಿಕ,,,,,,,,,
,Ammoniafixation,ಅಮೋನಿಯ ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Ammoniated super phosphate,ಅಮೋನಿಯಂ ಸಂಯುಕ್ತ ಸೂಪರ್‌ ಫಾಸ್ಫೇಟ್‌,,,,,,,,,
,Ammonification,ಅಮೋನೀಕರಣ,,,,,,,,,
,Ammonifier,ಅಮೋನಿಫೈಯರ್‌; ಸಾರಜನಕಯುಕ್ತ ಸಾವಯವ ವಸ್ತುವಿನಿಂದ ಅಮೋನಿಯವನ್ನು ಉತ್ಪಾದಿಸುವ ಒಂದು ದಂಡಾಣು,,,,,,,,,
,Ammoniojarosite,ಅಮೋನಿಯೊಜಿರೊಸೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Ammoniumchloride,ಅಮೋನಿಯಂ ಕ್ಲೋರೈಡ್‌;ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Ammonium gas,ಅಮೋನಿಯಂ ಅನಿಲ,,,,,,,,,
,Ammonium nitrate,ಆಮೋನಿಯಂ ನೈಟ್ರೇಟ್‌; ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Ammonium phospate,ಅಮೋನಿಯಂ ಫಾಸ್ಫೇಟ್‌; ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Ammonium sulphate,ಅಮೋನಿಯಂ ಸಲ್ಫೇಟ್‌; ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Ammonium sulphate nitrate,ಅಮೋನಿಯಂ ಸಲ್ಫೇಟ್‌ ನೈಟ್ರೇಟ್‌; ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Ammophos,ಅಮೊಫಾಸ್‌; ಒಂದು ರಸಗೊಬ್ಬರ,,,,,,,,,
,Amoeba,ಅಮೀಬ; ಒಂದು ಏಕಕೋಶ ಜೀವಿ,,,,,,,,,
,Amorphism,ಸ್ಫಟಿಕಾಕಾರರಾಹಿತ್ಯ ; ಹರಳು ರೂಪವಲ್ಲದ ಸ್ಥಿತಿ,,,,,,,,,
,Amorphophallus companulatus,ಸುವರ್ಣಗೆಡ್ಡೆ,,,,,,,,,
,Amorphophyte,ಅನಿಯತ ಪುಷ್ಪಸಸ್ಯ,,,,,,,,,
,Amorphous,1. ಆಕಾರರಹಿತ 2. ಸ್ಫಟಿಕಾಕಾರರಹಿತ,,,,,,,,,
,Amphibian ; amphibious,ಉಭಯ ಜೀವಿ: ನೆಲಜಲ ಜೀವಿ,,,,,,,,,
,Amphicarpoge-nous,ನೆಲಫಲ; ನೆಲದೊಳಗೆ ಬಿಡುವ ಫಲ,,,,,,,,,
,Amphichrome,ದ್ವಿವರ್ಣಪುಷ್ಟಿ ಎರಡು ಬಣ್ಣದ ಹೂವುಳ್ಳ,,,,,,,,,
,Amphimixis,1. ಉಭಯ ಬೀಜ ಸಂಯೋಗ 2. ಉಭಯ ಲಿಂಗ ಸಂಯೋಗ,,,,,,,,,
,Amphiphyte,ಉಭಯ/ನೆಲಜಲ ಸಸ್ಯ,,,,,,,,,
,Amphitrichous,ದ್ವಿಕಶಾಂಗಿ; ಎರಡು ಕುಡಿಮೀಸೆಯುಳ್ಳ,,,,,,,,,
,Amphoteric,ಕ್ಷಾರಾಮ್ಲೀಯ; ಕ್ಷಾರಾಮ್ಲವುಳ್ಳ,,,,,,,,,
,Amplexicaulis,ಕಾಂಡವನ್ನು ಅಪ್ಪಿದ ಎಲೆತೊಟ್ಟು,,,,,,,,,
,Amrith mahal,ಅಮೃತ ಮಹಲ್‌; ಒಂದು ಜಾತಿಯ ದನ,,,,,,,,,
,Anabaster,ಅನಬಾಸ್ಟರ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Anabiosis,"ಪ್ರತಿಕೂಲ ಜಡಸ್ಥಿತಿ; ಸ್ಥಗಿತ ಚೇತನ; ಕೆಲವು ಜೀವಿಗಳಲ್ಲಿ ದೇಹದಲ್ಲಿಯ ನೀರಿನ ಅಭಾವದಿಂದ ಚೇತನ ಸ್ಥಗಿತವಾಗಿದ್ದು, ಪುನಃ ನೀರಿನ ಸಂಪರ್ಕದಿಂದ ಚೇತನಗೊಳ್ಳುವುದು",,,,,,,,,
,Anabolism,ಉಪಚಯ,,,,,,,,,
,Anacystis,ಅನಸಿಸ್ಟಿಸ್‌; ನೀಲಿ ಹಸಿರು ಪಾಚಿವರ್ಗ,,,,,,,,,
,Anaerobic,ಅನಿರೋಬಿಕ್‌; ಆಮ್ಲಜನಕವಿಲ್ಲದೆ ಬದುಕಬಲ್ಲ,,,,,,,,,
,Anaerobic composting,ನಿರ್ವಾತ ಕಾಂಪೋಸ್ಟ್‌ ತಯಾರಿಕೆ,,,,,,,,,
,Anagallis arvensis,ಸೂರ್ಯಕಾಂತಿ ಸೊಪ್ಪು,,,,,,,,,
,Analcite,ಅನಲ್‌ಸೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Analogous,ಸದೃಶ; ಅನುರೂಪ; ಹೋಲುವ,,,,,,,,,
,Analogues,ಸದೃಶ ಭಾಗಗಳು,,,,,,,,,
,Analogy,ಸಾದೃಶ; ಅನುರೂಪತೆ; ಹೋಲಿಕೆ,,,,,,,,,
,Analysis,ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Analyst,ವಿಶ್ಲೇಷಕ; ವಿಶ್ಲೇಷಣಕಾರ,,,,,,,,,
,Analytic,ವಿಶ್ಲೇಷಣ,,,,,,,,,
,Analytical,ವಿಶ್ಲೇಷಣಾತ್ಮಕ,,,,,,,,,
,Analytical chemistry,ವಿಶ್ಲೇಷಣಾತ್ಮಕ ರಸಾಯನ ವಿಜ್ಞಾನ,,,,,,,,,
,Analyzer,ವಿಶ್ಲೇಷಕ (ಯಂತ್ರ),,,,,,,,,
,Anandrous,ಕೇಸರರಹಿತ,,,,,,,,,
,Anatropous,ಬೋರಲು ಅಂಡಾಶಯ,,,,,,,,,
,Anauxite,ಅನಾಕ್ಸೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Anaxial,ಅಕ್ಷರಹಿತ,,,,,,,,,
,Ancipital,(ಹುಲ್ಲುಗಳ) ಎರಡ೦ಚುಳ್ಳ ಚಪ್ಪಟೆ ಕಾಂಡದ,,,,,,,,,
,Andrews cotton,ಆಂಡ್ರೂಜ್‌ ಹತ್ತಿ,,,,,,,,,
,Androecium,ಕೇಸರ ಮಂಡಲ,,,,,,,,,
,Andrographis serpyllifolia,"ಸರದಾಳಿ/ ಕಾಸಿನಸರ (ಗಿಡ,ಗೆಡ್ಡೆ)",,,,,,,,,
,Androgynous,ದ್ವಿಲಿಂಗಿ,,,,,,,,,
,Androgyny,ದ್ವಿಲಿಂಗತೆ; ಒಂದೇ ಹೂವಿನಲ್ಲಿ ಅಥವಾ ಒಂದೇ ಗಿಡದಲ್ಲಿ ಕೇಸರ ಮತ್ತು ಶಲಾಕೆಗಳು ಇರುವ ಸ್ಥಿತಿ,,,,,,,,,
,Androphore,ನೀಳ ಕೇಸರಪೀಠ,,,,,,,,,
,Androphrous,ನೀಳ ಪುಂಕೇಸರಪೀಠವುಳ್ಳ,,,,,,,,,
,Anemogamous,ವಾಯುಪರಾಗಾರ್ಪಿತ,,,,,,,,,
,Anemometer,ಗಾಳಿವೇಗಮಾಪಕ,,,,,,,,,
,Anemophilous,ಗಾಳಿಪರಾಗಸ್ಪರ್ಶದ,,,,,,,,,
,Anemophily,ಗಾಳಿಪರಾಗಸ್ಪರ್ಶ,,,,,,,,,
,Anemoscope,ಗಾಳಿದಿಕ್ಸೂಚಿ,,,,,,,,,
,Angiosperm,ಆವೃತಬೀಜಸಸ್ಯ,,,,,,,,,
,Angoumois grainmoth paddy moth,ಭತ್ತದ ಊಜಿ,,,,,,,,,
,Anhydration,ನಿರ್ಜಲೀಕರಣ,,,,,,,,,
,Anhydrous,ನಿರ್ಜಲ,,,,,,,,,
,Anhydrous ammonium,ನಿರ್ಜಲ ಅಮೋನಿಯಂ,,,,,,,,,
,Animal protein,ಪ್ರಾಣಿ ಸಸಾರಜನಕ,,,,,,,,,
,Anion,ಋಣವಿದ್ಯುದ್ವಾಹಿಕಣ,,,,,,,,,
,Anisocarpous,ಅಸಮ ಅಂಡಕೋಶದ,,,,,,,,,
,Anisomerous,(ಪುಷ್ಪ ವಿಷಯದಲ್ಲಿ) ಅಸಮಭಾಗದ,,,,,,,,,
,Anisomertric particle,(ಸಸ್ಯ ವೈರಸ್ಸಿನ) ಅಸಮಗಾತ್ರ ಕಣ,,,,,,,,,
,Anisomorphic,ಅಸಮ ರೂಪದ/ ರಚನೆಯ,,,,,,,,,
,Anisophyllous,ಅಸಮ ಎಲೆಯ,,,,,,,,,
,Anisospore,ಅಸಮ ಬೀಜಾಣು,,,,,,,,,
,Anneal,ಹದಕೊಡು; ಕ್ರಮವಾಗಿ ತಣಿಸು,,,,,,,,,
,Annelida,ಅನೆಲಿಡ; ಉ೦ಗುರದೇಹಿ ಹುಳು,,,,,,,,,
,Annerodite,ಅನೆರೋಡೈಟ್; ಒಂದು ಖನಿಜ,,,,,,,,,
,Amnual crop,ವಾರ್ಷಿಕ ಬೆಳೆ,,,,,,,,,
,Annual precipetation,ವಾರ್ಷಿಕ ಅವಪಾತ,,,,,,,,,
,Annual rainfall,ವಾರ್ಷಿಕ ಮಳೆ,,,,,,,,,
,Anode,ಧನ ವಿದ್ಯುದ್‌ ಧ್ರುವ,,,,,,,,,
,Anomalous,ಅಸಾಮಾನ್ಯ; ಅಸ್ವಾಭಾವಿಕ,,,,,,,,,
,Anomite,ಅಲೊಮೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Anoplura,ಅನಪ್ಲೂರಾ; ಹೀರು ಹೇನು ಕೀಟವರ್ಗ,,,,,,,,,
,Anorthite,ಅನಾರ್‌ಥೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Antagonism,ವಿರೋಧ; ಪ್ರತಿರೋಧ,,,,,,,,,
,Antenna,ಆ್ಯಂಟ್‌ನ; 1.ಆರ್ಕಿಡ್‌ ಸಸ್ಯಜಾತಿಯ ಗಂಡು ಹೂಗಳಲ್ಲಿ ಚಾಚಿಕೊಂಡು ಮುಟ್ಟಿದರೆ ಪರಾಗ ಪುಂಜವನ್ನು ಸಿಡಿಸುವ ತಂತುಗಳು. 2. ಕೀಟಸ್ಪರ್ಶಾಂಗ,,,,,,,,,
,Anterior,ಮುಂಭಾಗದ,,,,,,,,,
,Anther,ಪರಾಗಕೋಶ,,,,,,,,,
,Antheridium,ಪುಂಬೀಜಾಣುಧಾನಿ,,,,,,,,,
,Anther lobe,ಪರಾಗಕೋಶ ಹಾಲೆ,,,,,,,,,
,Antherozoid,ಚಲನ ಪುಂಬೀಜಾಣು,,,,,,,,,
,Anther sac,ಪರಾಗಕೋಶ ಕುಹರ,,,,,,,,,
,Anther smut,ಪರಾಗ ಕಾಡಿಗೆ,,,,,,,,,
,Anther tube,ಪರಾಗನಾಳ,,,,,,,,,
,Anthesis,1. ಹೂವರಳುವ ಕಾಲ 2. ಕಾಯಿಕಟ್ಟುವ ಅವಧಿ,,,,,,,,,
,Ant-hill,ಹುತ,,,,,,,,,
,Anthocyan (in),ಹೂ--ಸಸ್ಯವರ್ಣದ್ರವ್ಯ,,,,,,,,,
,Anthophagous,ಪುಷ್ಪಾಹಾರಿ; ಹೂವನ್ನು ತಿನ್ನುವ,,,,,,,,,
,Anthophilous,ಪುಷ್ಪಾಕರ್ಷಿತ,,,,,,,,,
,Anthophorous,ಹೂ ಬಿಡುವ,,,,,,,,,
,Anthophyta,ಹೂ ಸಸ್ಯವರ್ಗ,,,,,,,,,
,Anthotaxis,ಅಕ್ಷ ಪುಷ್ಪ ವಿನ್ಯಾಸ,,,,,,,,,
,Anthracite,ಆಂತ್ರಸೈಟ್‌: ಒಂದು ಖನಿಜ,,,,,,,,,
,Anthracnose,ಆಂತ್ರಾಕ್ನೋಜ್‌; ಶಿಲೀಂಧ್ರ ರೋಗದಿಂದ ಸಸ್ಯಗಳ: ಸುಳಿ ಒಣಗುವಿಕೆ.,,,,,,,,,
,Anthropic soil,ದೀರ್ಘಕಾಲಿಕ ಕೃಷಿಭೂಮಿ,,,,,,,,,
,Antialkaline,ಪ್ರತಿಕ್ಷಾರೀಯ,,,,,,,,,
,Anti-auxin,ಸಸ್ಯ ಪ್ರತಿಚೋದಕ,,,,,,,,,
,Antibacterial serum,ಸೂಕ್ಷ್ಮಾಣುರೋಧಿ ಲಸಿಕೆ,,,,,,,,,
,Antibiosis,ಪ್ರತಿಜೈವಿಕತೆ;ಜೀವನಿರೋಧಕತೆ,,,,,,,,,
,Antibiotic,ಪ್ರತಿಜೈವಿಕ; ಜೀವನಿರೋಧಕ,,,,,,,,,
,Antibiotic assay,ಪ್ರತಿಜೈವಿಕ ಪ್ರಮಾಣ ನಿಷ್ಕರ್ಷೆ,,,,,,,,,
,Antibody,"ಪ್ರತಿಕಾಯ; ಹೊರಗಿನಿಂದ ರಕ್ತವನ್ನು ಪ್ರವೇಶಿಸುವ ಹಾನಿಕರ ಪದಾರ್ಥಗಳು, ಜೀವಾಣುಗಳು, ಮೊ.ನ್ನು ನಾಶಪಡಿಸಲು ರಕ್ತದಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಪ್ರತಿ ವಿಷ",,,,,,,,,
,Anticatalyst,ಪ್ರತಿವೇಗವರ್ಧಕ,,,,,,,,,
,Anticlinal,"ವಿಮುಖಾವನತ; ಭೂಗರ್ಭದ ಕಲ್ಲು ಪದರುಗಳು ಮೇಲ್ಗಡೆ ಒಂದಕ್ಕೊಂದು ಒರಗಿ, ಅಲ್ಲಿಂದ ಮನೆಯ ಇಪ್ಪಾರಿನಂತೆ ಇಳಿಜಾರಾಗುತ್ತ ಹೋಗುವ",,,,,,,,,
,Anticoagulant,ಹೆಪ್ಪುನಿರೋಧಕ,,,,,,,,,
,Antidote,ಪ್ರತಿವಿಷ; ವಿಷಹಾರಿ,,,,,,,,,
,Antifungal agent,ಶಿಲೀಂಧ್ರ ಪ್ರತಿರೋಧಕಾರಕ,,,,,,,,,
,Antigen,ಪ್ರತಿ ವಿಷಜನಕ,,,,,,,,,
,Antigorite,ಆಂಟಿಗೊರೈಟ್‌; ಒಂದು ಖನಿಜ,,,,,,,,,
,Antimicrobial agent,ಸೂಕ್ಷ್ಮಾಣು ಪ್ರತಿರೋಧಕಾರಕ,,,,,,,,,
,Antimony,ಆ್ಯಂಟಿಮನಿ; ಒಂದು ಮೂಲಲೋಹ,,,,,,,,,
,Amtipodal (cell),(ಭ್ರೂಣದಲ್ಲಿಯ) ವಿಮುಖ ಜೀವಕೋಶಗಳು,,,,,,,,,
,Antiseptic,ನಂಜುವಿರೋಧಕ,,,,,,,,,
,Antivemnalization,ಅ೦ಕುರವಿಕಸನ ನಿರೋಧಕ ಸಂಸ್ಕರಣ,,,,,,,,,
,Anus,ಗುದದ್ವಾರ,,,,,,,,,
,Apandrous fungi,ನಿಷ್ಕ್ರಿಯ ಪುರುಷಾಂಗವುಳ್ಳ ಶಿಲೀಂಧ್ರ,,,,,,,,,
,Apatite,ಆಪಟೈಟ್‌; ಹರಳಿನ ರೂಪದಲ್ಲಿರುವ ಫಾಸ್ಫೇಟ್‌ ಗುಂಪಿಗೆ ಸೇರಿದ ಖನಿಜ,,,,,,,,,
,Apetalous,ದಳರಹಿತ,,,,,,,,,
,Apex,ತುದಿ; ಅಗ್ರ,,,,,,,,,
,Aphid; aphis,ಸಸ್ಯಹೇನು,,,,,,,,,
