ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Board of trade,,ವ್ಯಾಪಾರ ಮಂಡಳಿ,,,,,,,
,,Bogus,,ಬೋಗಸ್‌; ನಕಲಿ; ಖೋಟಾ,,,,,,,
,,Boiler,,ಬಾಯಿಲರ್‌; ಕುದಿಪಾತ್ರೆ,,,,,,,
,,Bonafide,,1. ನಂಬಿಕೆಯ; ವಿಶ್ವಾಸಾರ್ಹ 2. ನಿಜವಾದ; ಪ್ರಾಮಾಣಿಕ,,,,,,,
,,Bonafides,,1. ಪ್ರಾಮಾಣಿಕ ಉದ್ದೇಶ 2. ಪ್ರಾಮಾಣಿಕತೆ,,,,,,,
,,Bond,,ಬಾಂಡ್‌; ಕರಾರುಪತ್ರ; ಬಂಧಪತ್ರ,,,,,,,
,,Bonded goods,,1. (ಸುಂಕದ ಕಟ್ಟೆಯಲ್ಲಿ) ಹಿಡಿದಿಟ್ಟಿರುವ ಸರಕು 2. (ಸಾಲದ ವಿ.ದಲ್ಲಿ ) ಪತ್ರಾಧಾರಿತ ಸರಕು,,,,,,,
,,Bonder,,ನಿರ್ಬಂಧಕ; ಸುಂಕಕ್ಕಾಗಿ ಸರಕನ್ನು ಬಂಧದಲ್ಲಿಡುವನು,,,,,,,
,,Bond note,,ಸರಕು ಬಿಡುಗಡೆ ಚೀಟಿ,,,,,,,
,,Bone,,ಮೂಳೆ; ಎಲುಬು,,,,,,,
,,Book-keeping,,ಬುಕ್‌ ಕೀಪಿಂಗ್‌; ಜಮಾಖರ್ಚು ಲೆಕ್ಕ; ಹಣದ ವ್ಯವಹಾರಗಳ ವ್ಯವಸ್ಥಿತವಾದ ಲೆಕ್ಕಗಳನ್ನು ಇಡುವ ಕಲೆ ಯಾ ಇಡುವಿಕೆ,,,,,,,
,,Borrowing capacity,,ಸಾಲ ಪಡೆಯುವ ಸಾಮರ್ಥ್ಯ,,,,,,,
,,Borrowing power,,ಸಾಲ ಪಡೆಯುವ ಅಧಿಕಾರ,,,,,,,
,,Borrowings,,(ಪಡೆದ) ಸಾಲಗಳು.,,,,,,,
,,Brace,,ಬ್ರೇಸ್‌; ಬೈರಿಗೆಯ ಮೇಲುಹಿಡಿಯನ್ನು ಒಂದು ಕೈಯಲ್ಲಿ ಒತ್ತಿಹಿಡಿದು ಮತ್ತೊಂದು ಕೈಯಲ್ಲಿ ಪಕ್ಕದ ಹಿಡಿಯನ್ನು ಸಮತಲದಿಕ್ಕಿನಲ್ಲಿ ತಿರುಗಿಸುವಾಗ ಬೈರಿಗೆಯ ಅಲಗು ಇಳಿಗತಿಯಲ್ಲಿ ಹೋಗುವುದರಿಂದ ಮರದಲ್ಲಿ ಕಂಡಿಕೊರೆಯುವುದಕ್ಕೂ ತಿರುಪುಮೊಳೆಯನ್ನು ತಿರುಗಿಸುವುದಕ್ಕೂ ಉಪಯೋಗಿಸುವ ಉಪಕರಣ,,,,,,,
,,Brace bit,,ಬ್ರೀಸ್‌ಬೈರಿಗಯ ಅಲಗು,,,,,,,
,,Brake,,ಬ್ರೇಕ್‌; ಬಿರಿ; ತಡೆ,,,,,,,
,,Bread,,ಬ್ರೆಡ್‌; ಧಾನ್ಯದ ಹಿಟ್ಟನ್ನು ಕಲೆಸಿ ನಾದಿ ಹುದುಗು ಹಾಕಿ ಒಲೆಯಲ್ಲಿಟ್ಟು ಸುಟ್ಟ ರೊಟ್ಟಿ,,,,,,,
,,Breast drill,,ಎದೆಬೈರಿಗೆ; ಎದೆಗೆ ಒತ್ತಿಕೊಂಡು ಕೆಲಸ ಮಾಡುವ ಬೈರಿಗೆ,,,,,,,
,,Brewery,,ಮದ್ಯತಯಾರಿಕಾಸ್ತ್ರ,,,,,,,
,,Brewhouse,,ನೋಡಿ - brewery,,,,,,,
,,Brick,,ಇಟ್ಟಿಗೆ,,,,,,,
,,Brick-kiln,,ಇಚ್ಬಿಗೆಗೂಡು; ಇಟ್ಟಿಗೆ ಸುಡುವ ಗೂಡು,,,,,,,
,,Bristle fibre,,ಒರಟು ನಾರು,,,,,,,
,,Brush,,ಬ್ರಶ್‌; ಕುಂಚ,,,,,,,
,,Bucket,,ಬಕೆಟ್‌; ಬಾಲ್ಡಿ,,,,,,,
,,Budget,,ಬಜೆಟ್‌; ಮುಂಗಡಪತ್ರ,,,,,,,
,,Batiding grant,,ಕಟ್ಟಡದ ಅನುದಾನ,,,,,,,
,,Building material,,ಕಟ್ಟಡದ ಸಾಮಗ್ರಿ,,,,,,,
,,Bulb,,"ಬಲ್ಬ್‌; (ಗಾಜು, ಲೋಹ. ರಬ್ಬರ್‌ ಮೊ. ಗಳ) ಬುರುಡೆ",,,,,,,
,,Bulk-carrier,,ಸಗಟುವಾಹನ,,,,,,,
,,Bulk indent,,ಸಗಟುಕೋರಿಕೆ ಪತ್ರ,,,,,,,
,,Bulk licence,,"ಸಗಟು ಲೈಸೆನ್ಸ್‌; ಸರಕುಗಳನ್ನು ಸಾಗಿಸುವುದಕ್ಕಾಗಲಿ, ವ್ಯಾಪಾರ ಮಾಡುವುದಕ್ಕಾಗಲಿ ಕೊಡುವ ಲೈಸೆನ್ಸ್",,,,,,,
,,Bulk purchase,,ಸಗಟು ಖರೀದಿ,,,,,,,
,,Bulk requirements,,ಸಗಟು ಅಗತ್ಯಗಳು,,,,,,,
,,Bulk sale,,ಸಗಟು ಮಾರಾಟ,,,,,,,
,,Bulk supply,,ಸಗಟು ಪೂರೈಕೆ,,,,,,,
,,Bulletin,,ಬುಲೆಟನ್‌; ಲಘುಪ್ರಕಟಣೆ,,,,,,,
,,Bullion,,ಬುಲಿಯನ್‌; ಚಿನ್ನ ಯಾ ಬೆಳ್ಳಿಯ ಗಟ್ಟಿ,,,,,,,
,,Bullion market,,ಚಿನಿವಾರ ಪೇಟೆ,,,,,,,
,,Buming fluid,,ದ್ರಾವಕ / ಉರಿಯುವ ದ್ರವ,,,,,,,
,,Burning glass,,ಸುಡುಗಾಡು; ಸೂರ್ಯ ರಶ್ಮಿಗಳನ್ನು ಒ೦ದು ಬಿಂದುವಿನಲ್ಲಿ ಕೇಂದ್ರೀಕಿಸಿ ವಸ್ತುವನ್ನು ಹೊತ್ತಿಸುವ ಪೀನ ಯಾ ನಿಮ್ನ ಮಸೂರ,,,,,,,
,,Business commitice,,ವ್ಯವಹಾರದ ಸಮಿತಿ,,,,,,,
,,Business crisis,,ವ್ಯವಹಾರದ ಬಿಕ್ಕಟ್ಟು,,,,,,,
,,Business cycle,,ವ್ಯವಹಾರದ ಆವರ್ತ,,,,,,,
,,Business forecast,,ವ್ಯವಹಾರದ ಮುನ್ಸೂಚನೆ,,,,,,,
,,Business hours,,ವ್ಯವಹಾರದ ವೇಳೆ / ಸಮಯ,,,,,,,
,,Business letter,,ವ್ಯವಹಾರದ ಪತ್ರ,,,,,,,
,,Businessman,,ವಾಣಿಜ್ಯೋದ್ಯಮಿ,,,,,,,
,,Business optimism,,ವ್ಯವಹಾರದ ಆಶಾವಾದ,,,,,,,
,,Business organisation,,ವಾಣಿಜ್ಯ ಸಂಸ್ಥೆ,,,,,,,
,,By law,,ಬೈಲಾ; ಉಪವಿಧಿ; ಉಪನಿಯಮ; ಪೋಟನಿಯಮ,,,,,,,
,,By-product,,ಉಪವಸ್ತು; ಉಪೋತ್ಪತ್ತಿ,,,,,,,
,,Cabinet making,,ಕಪಾಟು ತಯಾರಿಕೆ,,,,,,,
,,Cadre,,ಕಾಡರ್‌; ಪದವೃಂದ,,,,,,,
,,Cadre and recruitment rules,,ಕಾಡರ್‌ ಮತ್ತು ನೌಕರಿಭರ್ತಿ ನಿಯಮಗಳು,,,,,,,
,,Calculator,,ಕ್ಯಾಲ್ಕುಲೇಟರ್‌‌: 1. ಗಣಕೆ; ಲೆಕ್ಕಾಚಾರ ಮಾಡುವವ 2. ಗಣಕಯಂತ್ರ 3. ಗಣಕಯಂತ್ರ ನಿರ್ವಾಹಕ,,,,,,,
,,Calendar,,ನುಣುಪುಗೊಳಿಸು,,,,,,,
,,Calendering and finishing plant,,ನುಣುಪುಗೊಳಿಸುವ ಮತ್ತು ಪರಿಷ್ಕರಿಸುವ ಸ್ಥಾವರ,,,,,,,
,,Calipers,,ಕ್ಯಾಲಿಪರ್ಸ್‌; ವ್ಯಾಸಮಾಪಕ,,,,,,,
,,Call deposit,,ಕರೆಠೇವಣಿ; ಕೇಳಿದೊಡನೆ ಪಡೆಯಬಹುದಾದ ಠೇವಣಿ,,,,,,,
,,Campaign,,ಚಳವಳಿ; ಆಂದೋಲನ,,,,,,,
,,Candidate,,ಅಭ್ಯರ್ಥಿ; ಉಮೇದುವಾರ,,,,,,,
,,Candidate industry,,ಕ್ಯಾಂಡಿಡೇಟ್‌ ಇನ್‌ಡಸ್ಟ್ರಿ ; ಒಂದು ಪ್ರದೇಶದಲ್ಲಿ ಸ್ಥಾಪಿಸಲು ಯೋಗ್ಯವಾದ ಕೈಗಾರಿಕೆ,,,,,,,
,,Candle,,ಮೇಣದ ಬತ್ತಿ; ಮೋಂಬತ್ತಿ,,,,,,,
,,Canons of economy,,ಮಿತವ್ಯಯದ ಸೂತ್ರಗಳು,,,,,,,
,,Canons of financial propriety,,ಆರ್ಥಿಕ ಔಚಿತ್ಯದ ಸೂತ್ರಗಳು,,,,,,,
,,Canons of productivity,,ಉತ್ಪತ್ತಿ ಸೂತ್ರಗಳು,,,,,,,
,,Canons of taxation,,ತೆರಿಗೆ ವಿಧಿಸುವ ಸೂತ್ರಗಳು,,,,,,,
,,Capacitor,,ಕಪ್ಯಾಸಿಟರ್‌; ವಿದ್ಯುತ್‌ ಸಂಗ್ರಾಹಕ ಸ್ಥಿರ ಸಾಧನ; ಸಮನಾದ ಮತ್ತು ವಿರುದ್ಧವಾದ ವಿದ್ಯುದಂಶಗಳನ್ನು ಹೊರಿಸಿದ ಎರಡು ವಾಹಕಗಳ ನಡುವೆ ಅವಾಹಕವನ್ನಿಟ್ಟು ವಿದ್ಯುತ್ತನ್ನು ಸಂಚಯಿಸುವ ಸಾಧನ,,,,,,,
,,Capital,,ಬಂಡವಾಳ; ಮೂಲಧನ,,,,,,,
,,Capital cost,,ಸ್ಥಿರಾಸ್ತಿ ಸಂಪಾದನ ಖರ್ಚು,,,,,,,
,,Capital equipment,,ಮೂಲಸಲಕರಣೆ,,,,,,,
,,Capital expenditure,,ಮೂಲಧನ / ಬಂಡವಾಳ ಖರ್ಚು,,,,,,,
,,Capital loss,,ಮೂಲಧನ / ಬಂಡವಾಳ ನಷ್ಟ,,,,,,,
,,Capital outlay,,ಮೂಲಧನ / ಬಂಡವಾಳ ವೆಚ್ಚ,,,,,,,
,,Capital reserve,,ಮೀಸಲು ಬಂಡವಾಳ,,,,,,,
,,Capital structure,,ಬ೦ಡವಾಳ ರಚನೆ,,,,,,,
,,Capital value,,ಬಂಡವಾಳ ಮೌಲ್ಯ,,,,,,,
,,Capital working,,ದುಡಿಯುವ ಬಂಡವಾಳ,,,,,,,
,,Capstan lathe,,ಕ್ಯಾಪ್‌ಸ್ಟನ್‌ ಲೇತ್‌; ಒಂದು ಬಗೆಯ ಚರಕಿಯಂತ್ರ,,,,,,,
,,Carcass,,ಪ್ರಾಣಿಯ ಹೆಣ,,,,,,,
,,Cardboard,,ಕಾಡ್‌ಬೋರ್ಡ್‌; ರಟ್ಟು,,,,,,,
,,Card index cabinet,,ಕಾರ್ಡ್ ‌ಸೂಚೀಪೆಟ್ಟಗೆ,,,,,,,
,,Carding,,ಎಕ್ಕುವುದು; ಹಿಂಜುವುದು,,,,,,,
,,Carding plant (carding machine),,ಎಕ್ಕುವ ಸ್ಥಾವರ (ಎಕ್ಕುವ ಯಂತ್ರ),,,,,,,
,,Card rack,,ಕಾರ್ಡ್‌ಬಡು,,,,,,,
,,Career guidance,,ವೃತ್ತಿಮಾರ್ಗದರ್ಶನ,,,,,,,
,,Cargo,,"ರವಾನೆ ಸರಕು; ಹಡಗು, ವಿಮಾನ, ಮೋಟಾರು ಮೊ. ವಾಹನದಲ್ಲಿ ಸಾಗಿಸುವ ಸರಕು / ಮಾಲು",,,,,,,
,,Carpenter,,ಬಡಗಿ; ಮರಗೆಲಸದವನು,,,,,,,
,,Carpet,,ಜಮಖಾನೆ; ರತ್ನಗಂಬಳಿ,,,,,,,
,,Carrying trade,,ಜಲಮಾರ್ಗ ಸಾಗಣೆ ವ್ಯಾಪಾರ,,,,,,,
,,Cart,,ಬಂಡಿ; ಗಾಡಿ; ಚಕ್ಕಡಿ,,,,,,,
,,Carve,,ಕೆತ್ತು,,,,,,,
,,Cash balance,,ನಗದು. ಶಿಲ್ಕು,,,,,,,
,,Cash book,,ನಗದು ಪುಸ್ತಕ,,,,,,,
,,Cash clerk,,ನಗದು ಗುಮಾಸ್ತ,,,,,,,
,,Cash crop,,ವಾಣಿಜ್ಯಬೆಳೆ; ಹಣದ ಬೆಳೆ,,,,,,,
,,Cash deposit,,ನಗದು ಠೇವಣಿ,,,,,,,
,,Cash discount,,ನಗದು ಸೋಡಿ,,,,,,,
,,Cashier,,ಕ್ಯಾಶಿಯರ್‌;'ನಗದಿಗ; ಸರಾಫ,,,,,,,
,,Cash in hand,,ಕೈಶಿಲ್ಕು,,,,,,,
,,Cash memo,,ನಗದು ಮೆಮೊ,,,,,,,
,,Cash price,,ನಗದು ಬೆಲೆ,,,,,,,
,,Cash sale,,ನಗದು ಮಾರಾಟ,,,,,,,
,,Cash security,,ನಗದು. ಭದ್ರತೆ,,,,,,,
,,Cash value,,ನಗದು ಮೌಲ್ಯ,,,,,,,
,,Cast,,1. ಎರಕ ಹೊಯ್ಯು 2. (ಮತ) ಚಲಾಯಿಸು,,,,,,,
,,Casting,,1. (ಮತದ ವಿ.ದಲ್ಲಿ) ನಿರ್ಣಾಯಕ 2. (ಮತದ ವಿ.ದಲ್ಲಿ) ಚಲಾಯಿಸುವುದು 3. ಎರಕ,,,,,,,
,,Cast iron,,ಎರಕದ ಕಬ್ಬಿಣ; ಬೀಡುಕಬ್ಬಿಣ ತಾಂಡವಾಳ,,,,,,,
,,Casual labour,,1. ಸಾಂದರ್ಭಿಕ ಕಾರ್ಮಿಕ 2. ಸಾಂದರ್ಭಿಕ ಕೂಲಿಕೆಲಸ,,,,,,,
,,Casual employment,,ಸಾಂದರ್ಭಿಕ ಉದ್ಯೋಗ,,,,,,,
,,Casual worker,,ಸಾಂದರ್ಭಿಕ ಕೆಲಸಗಾರ,,,,,,,
,,Catalogue,,ಕ್ಯಾಟಲಾಗ್‌; ಸೂಚೀಪಟ್ಟ; ಸರಕುಪಟ್ಟಿ,,,,,,,
,,Ceiling,,ಸೀಲಿಂಗ್‌: 1. ಚಾವಣಿ 2. ಗರಿಷ್ಠಪರಿಮಿತಿ,,,,,,,
,,Celebration,,ಉತ್ಸವಾಚರಣೆ,,,,,,,
,,Celluloid,,ಸೆಲ್ಯುಲಾಯ್ಡ್‌; ಮು. ಸಸ್ಯಗಳಲ್ಲಿಯ ಸೆಲ್ಯುಲೋಜ್‌ ಎಂಬ ಪದಾರ್ಥದಿಂದ ಮಾಡಿದ ದಂತದಂತಿರುವ ಪದಾರ್ಥ,,,,,,,
,,Cellulose,,ಸೆಲ್ಯುಲೋಜ್‌; ಕೋಶವಿಷ್ಟ,,,,,,,
,,Cement,,ಸಿಮೆಂಟ್‌,,,,,,,
,,Census of handloom statistics,,ಕೈಮಗ್ಗ ಅ೦ಕಿಅಂಶಗಳ ಗಣತಿ,,,,,,,
,,Census of SSI statistics,,ಸಣ್ಣ ಪ್ರಮಾಣ ಕೈಗಾರಿಕೆಗಳ ಅಂಕಿಅಂಶಗಳ ಗಣತಿ,,,,,,,
,,Central board,,ಕೇ೦ದ್ರಮಂಡಳಿ,,,,,,,
,,Centralization,,ಕೇಂದ್ರೀಕರಣ,,,,,,,
,,Central silk handloom weavers co-operative society,,ರೇಷ್ಮೆ ಕೈಮಗ್ಗ ನೇಕಾರರ ಕೇಂದ್ರ ಸಹಕಾರಿ ಸಂಘ,,,,,,,
,,Centre punch,,ಸೆಂಟರ್‌ ಪಂಚ್‌; ಲೋಹದಲ್ಲಿ ರಂಧ್ರ ಕೊರೆಯುವ ಮೊದಲು ಆ ರಂಧ್ರದ ಮಧ್ಯಬಿಂದುವನ್ನು ಗುರುತಿಸಲು ಬಳಸುವ ಸಾಧನೆ,,,,,,,
,,Centrifugal,,ಕೇಂದ್ರಾಪಗಾಮಿ,,,,,,,
,,Centrifugal filter,,ಕೇ೦ದ್ರಾಪಗಾಮಿ ಶೋಧಕ,,,,,,,
,,Centrifugal machine,,ಕೇಂದ್ರಾಪಗಾಮಿ ಯಂತ್ರ,,,,,,,
,,Ceramics,,ಕುಂಭಕಲೆ; ಮಡಕೆ ಮೇಲೆ ಮಾಡುವ ಕುಸುರಿ ಕೆಲಸ,,,,,,,
,,Cess,,ಉಪಕರ,,,,,,,
,,Cess fund,,ಉಪಕರನಿಧಿ,,,,,,,
,,Chairman,,ಚೇರ್ಮನ್‌; ಸಭಾಧ್ಯಕ್ಷ,,,,,,,
,,Chalk stone,,ಸೀಮೆಸುಣ್ಣದ ಕಲ್ಲು,,,,,,,
,,Chamber of commerce,,ವಾಣಿಜ್ಯ ಮಂಡಳಿ,,,,,,,
,,Charcoal,,ಇದ್ದಲು,,,,,,,
,,Chart,,ಚಾರ್ಟ್‌; ನಕ್ಷೆ; ಪಟ,,,,,,,
,,Chemical,,1. ರಾಸಾಯನಿಕ 2. ರಾಸಾಯನಿಕ ಪದಾರ್ಥ,,,,,,,
,,Chemical engineer,,ಕೆಮಿಕಲ್‌ ಎಂಜಿನಿಯರ್‌,,,,,,,
,,Chemical industry,,ರಾಸಾಯನಿಕ ಉದ್ಯಮ,,,,,,,
,,Chemical manure,,ನೋಡಿ - chemical fertilizer,,,,,,,
,,Chemicals and fertilizers,,ರಾಸಾಯನಿಕಗಳು ಮತ್ತು ರಸಗೊಬ್ಬರಗಳು,,,,,,,
,,Chief controller of imports and exports,,ಆಮದು ರಫ್ತುಗಳ ಮುಖ್ಯ ನಿಯಂತ್ರಕ,,,,,,,
,,Chief instructor,,ಮುಖ್ಯ ಬೋಧಕ,,,,,,,
,,Chimney,,ಚಿಮ್ನಿ; ಹೊಗೆಕೊಳವೆ,,,,,,,
,,Chimney cap,,ಚಿಮ್ನಿ ಮುಚ್ಚಳ,,,,,,,
,,China clay,,ಪಿಂಗಾಣಿ ಮಣ್ಣು,,,,,,,
,,China ware,,ಪಿಂಗಾಣಿ ಸಾಮಾನು,,,,,,,
,,Chip,,"ಚಿಪ್‌ ;1, (ಚೂರು / ತುಂಡು / ಬಿಲ್ಲೆ / ಸೀಳು / ಸಿಗರು / ಸೀಬು / ಚಕ್ಕೆ / ಚಿಪ್ಪು / ಮಾಡು 2. ಚೂರು; ತುಂಡು; ಬಿಲ್ಲಿ; ಸೀಳು; ಸಿಗರು; ಸೀಬು; ಚಕ್ಕೆ; ಚಿಪ್ಪು 
3. (ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್‌) ಸಮಾಕಲಿತ ಮಂಡಲಗಳನ್ನು ತಯಾರಿಸಲು ಬಳಸುವ ಅರೆವಾಹಕದ ಅತ್ಯಂತ ಚಿಕ್ಕೆ ಚದರ ಬಿಲ್ಲೆ",,,,,,,
,,Chipboard,,ಚಿಪ್‌ ಬೋರ್ಡ್‌; ರದ್ದಿಕಾಗದ ಯಾ ಚಕ್ಕೆ ತುಂಡುಗಳಿಂದ ತಯಾರಿಸಿದ ರಟ್ಟು,,,,,,,
,,Chisel,,"1. ಕೆತ್ತು; ಕೆತ್ತನೆ ಮಾಡು 2. (ಮರ, ಕಲ್ಲು, ಲೋಹ, ಮೊ.ವನ್ನು ಕೆತ್ತಿ ರೂಪಿಸಲು ಬಳಸುವು) ಉಳಿ; ಚಾಣ; ಚೀರಣ",,,,,,,
,,Choke,,"ಚೋಕ್‌; 1. ರೋಧಕ ಸುರುಳಿ; ಪರ್ಯಾಯ ವಿದ್ಯುತ್‌ಪ್ರವಾಹ ಪಥದಲ್ಲಿ ಅದರ ಹರಿಯುವಿಕೆಯನ್ನು ತಡೆಯಲು ಸೇರಿಸುವ, ವಿದ್ಯುನ್ನಿರೋಧಕ ಶಕ್ತಿ ಕಡಿಮೆಯಾದ ತಡೆಸುರುಳಿ
2. ಕವಾಟ; ಪೆಟ್ರೋಲ್‌ ಎಂಚಿನ್ನಿನಲ್ಲಿ ಗಾಳಿಯ ಒಳಹರಿವನ್ನು ನಿಯಂತ್ರಿಸುವ ಉಪಕರಣ",,,,,,,
,,Chrome tanning,,ಕ್ರೋಮ್‌ ಟ್ಯಾನಿಂಗ್‌; ಕ್ರೋಮ್‌ ಲವಣಗಳಿಂದ ಚರ್ಮವನ್ನು ಹದ ಮಾಡುವುದು,,,,,,,
,,Chuck,,ಚಕ್‌; ಹಿಡಿಬಿಲ್ಲೆ; ಚರಕಿ ಯಂತ್ರದಲ್ಲಿ ಕಡೆಯುವ ವಸ್ತುವನ್ನು ಭದ್ರವಾಗಿ ಹಿಡಿದುಕೊಳ್ಳುವ ಸಲಕರಣೆ,,,,,,,
,,Circuit,,ಸರ್ಕಿಟ್‌; 1.ವಿದ್ಯುನ್ಮಂಡಲ; ವಿದ್ಯುತ್‌ ಪ್ರವಾಹವು ಅನುಸರಿಸುವ ಒಂದು ಬಿಂದುವಿನಿಂದ ಹೊರಟು ಅಲ್ಲಿಗೆ ಬರುವ ಮಾರ್ಗ 2. ಮಂಡಲ; ವಿದ್ಯುನ್ಮಂಡಲದ ಯಾ ವಿದ್ಯುತ್ತು ಹರಿಯುವ ಸಲಕರಣೆ,,,,,,,
,,Circular saw,,ಬಟ್ಟಗರಗಸ; ಯಂತ್ರದ ಬಲದಿಂದ ತಿರುಗುವ ದುಂಡುತಗಡಿನ ಗರಗಸ,,,,,,,
,,Circulating capital,,ಪರಿಚಲನ ಬಂಡವಾಳ,,,,,,,
,,Claim,,1. ಹಕ್ಕು ಸಾಧಿಸು 2. ಹಕ್ಕುಸಾಧನೆ,,,,,,,
,,Clarified butter,,ತುಪ್ಪ,,,,,,,
,,Clarify,,1. ಸ್ಪಷ್ಟಿಕರಿಸು 2. ಶುದ್ಧೀಕರಿಸು,,,,,,,
,,Classify,,ವರ್ಗೀಕರಿಸು; ವಿಂಗಡಿಸು,,,,,,,
,,Clay,,ಜೇಡಿ; ಜೇಡಿಮಣ್ಣು,,,,,,,
,,Claw hammer,,ಇಕ್ಕಳಸುತ್ತಿಗೆ; ಸೀಳುಸುತ್ತಿಗೆ; ಮೊಳೆ ತೆಗೆಯಲು ಒಂದು ತುದಿಯಲ್ಲಿ ಬಾಗಿದ ಸೀಳಿರುವ ಸುತ್ತಿಗೆ,,,,,,,
,,Clearance certificate,,ತೀರಿಕೆ ಪ್ರಮಾಣಪತ್ರ,,,,,,,
,,Clearing a bill,,ಹುಂಡಿಯ ಸಂದಾಯ,,,,,,,
,,Clearing agent,,ತೀರಿಕೆ ಏಜೆ೦ಟು; ಸರಕು ಖಾಲಿ ಮಾಡುವ ಏಜೆಂಟು,,,,,,,
,,Clearing-house,,"1. ತೀರಿಕೆ ಮನೆ; ಚೆಕ್ಕು ಮತ್ತು ಹುಂಡಿಗಳನ್ನು ವಿನಿಮಯಿಸಿ ಹುಂಡಿಗೆ ಪ್ರತಿಯಾಗಿ ಹುಂಡಿಯನ್ನು ಒಟ್ಟಾಯಿಸಿ ಉಳಿಕೆಯನ್ನು ಮಾತ್ರ ಹಣದ ರೂಪದಲ್ಲಿ ಕೊಡುವ ಬ್ಯಾಂಕರುಗಳ ಒಂದು ಸಂಸ್ಥೆ
2. ಸರಕು ಬಿಡುಗಡೆ ಮನೆ; ಹುಂಡಿಯನ್ನು ಪಡೆದು. ಸರಕನ್ನು ಬಿಡುಗಡೆ ಮಾಡುವ ಮನೆ",,,,,,,
,,Clip,,ಕ್ಲಿಪ್‌: 1. ಕತ್ತರಿಸು; ಸವರು 2. ಬಂಧನ; ಸಿಕ್ಕಡೆ,,,,,,,
,,Closed season,,ನಿಷಿದ್ದ ಕಾಲ; ತಡೆಗಾಲ,,,,,,,
,,Coal,,ಕಲ್ಲಿದ್ದಲು,,,,,,,
,,Coconut husk,,ತೆಂಗಿನಮಟ್ಟಿ,,,,,,,
,,Coercive proceedings,,ಬಲಾತ್ಕಾರದ ವ್ಯವಹರಣೆಗಳು,,,,,,,
,,Coil,,1. ಸುರುಳಿ ಸುತ್ತು 2. ಸುರುಳಿ; ಸಿಂಚೆ,,,,,,,
,,Coir,,ತೆಂಗಿನ ನಾರು,,,,,,,
,,Coir industry,,ತೆಂಗಿನ ನಾರಿನ ಕೈಗಾರಿಕೆ,,,,,,,
,,Coke,,ಕಲ್ಲಿದ್ದಲು ಕಿಟ್ಟ,,,,,,,
,,Coking coal,,ಕಿಟ್ಟವಾಗುವ ಕಲ್ಲಿದ್ದಲು,,,,,,,
,,Coldstorage,,ಶೈತ್ಯಾಗಾರ,,,,,,,
,,Collaborate,,ಸಹಯೋಗಿಸು; ಜೊತೆಗೂಡಿ ಕೆಲಸಮಾಡು,,,,,,,
,,Collaboration,,ಸಹಯೋಗ,,,,,,,
,,Collateral evidence,,ಪಾಶ್ವಕ ಸಾಕ್ಷ್ಯ ; ಮೂಲಸಾಕ್ಷಕ್ಕೆ ಪೂರಕವಾದ ಸಾಕ್ಷ್ಯ,,,,,,,
,,Collateral security,,ಪಾಶ್ವಕ ಭದ್ರತೆ ; ಪೂರಕ ಭದ್ರತೆ,,,,,,,
,,Collection agent,,ವಸೂಲಿ ಏಜೆಂಟ್,,,,,,,
,,Colour effect,,ಬಣ್ಣದ ಪರಿಣಾಮ,,,,,,,
,,Colouring,,1. ಬಣ್ಣದ ಬಳಿತ ; ಬಣ್ಣ ಹಾಕುವುದು 2. ಬಣ್ಣ; ವರ್ಣ,,,,,,,
,,Colouring matter,,ವರ್ಣದ್ರವ್ಯ; ಬಣ್ಣಕ್ಕೆ ಬಳಸುವ ಪದಾರ್ಥ,,,,,,,
,,Colouration,,ಬಣ್ಣಗಾರಿಕೆ; ಬಣ್ಣ ಹಾಕುವ ವಿಧಾನ,,,,,,,
,,Combined operation,,ಸಂಯುಕ್ತ ಕಾರ್ಯಾಚರಣೆ,,,,,,,
,,Combustion,,ದಹನ; ಸುಡುವಿಕೆ,,,,,,,
,,Combustion chamber,,ದಹನಕೋಶ; ಸುಡುವ ಗೂಡು,,,,,,,
,,Commerce,,ವಾಣಿಜ್ಯ,,,,,,,
,,Commercial affairs,,ವಾಣಿಜ್ಯ ವ್ಯವಹಾರಗಳು,,,,,,,
,,Commercial agency,,ವಾಣಿಜ್ಯ ಏಜೆನ್ಸಿ,,,,,,,
,,Commercial agent,,ವಾಣಿಜ್ಯ ಏಜೆಂಟು,,,,,,,
,,Commercial cases,,ವಾಣಿಜ್ಯ ಪ್ರಕರಣಗಳು / ಮೊಕದ್ದಮೆಗಳು,,,,,,,
,,Commercial codes,,ವಾಣಿಜ್ಯ ಸಂಹಿತೆಗಳು,,,,,,,
