ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Membrane filter,,ಪಟಲಶೋಧಕ,,,,,,,
,,Mentum,,ಬುಡಭಾಗ (ತುಟಿಯ),,,,,,,
,,Mesal,,ಮಧ್ಯದ,,,,,,,
,,Mesothorax,,ಎದೆಯ ಎರಡನೆಯ ಖಂಡ; ಎದೆಯ ಮಧ್ಯಭಾಗ,,,,,,,
,,Metabolism,,ಜೀವದ್ರವ್ಯ ಪರಿಣಾಮ; ಚಯಾಪಚಯ; ಸಂವರ್ಧನ ಕ್ರಿಯೆ,,,,,,,
,,Metabolite,,ಜೀವದ್ರವ್ಯಕ,,,,,,,
,,Metamorphosis,,ರೂಪಾಂತರ,,,,,,,
,,Metapneustic,,ಹಿಂಭಾಗ ಶ್ವಾಸಕ್ರಮ,,,,,,,
,,Metastoma,,ಕೆಳತುಟಿ; ಕೆಳಬಾಯಿರಂಧ್ರ,,,,,,,
,,Metathorax,,ಹಿನ್ನೆಡೆ,,,,,,,
,,Metazoa,,ಹಲವು ಕೋಶಗಳ ಜೀವಿಗಳು; ಮೆಟಜೋವ,,,,,,,
,,Mexican boll weevil,,ಮೆಕ್ಸಿಕನ್‌ ಹತ್ತಿಕಾಯಿ ಮೂತಿಹುಳು,,,,,,,
,,Microaerophilic,,ಸೂಕ್ಷ್ಮ ವಾಯುಪ್ರಿಯ ಜೀವಿ,,,,,,,
,,Microbe,,ಸೂಕ್ಷ್ಮದರ್ಶಕೀಯ ಜೀವಿ; ರೋಗಕಾರಕ; ಕಿಣ್ವ ಕಾರಕ ಜೀವಾಣು,,,,,,,
,,Microgamete,,ಸೂಕ್ಷ್ಮ ಸಂಯೋಗಿ; ಸೂಕ್ಷ್ಮ ಜಂಪತಿ,,,,,,,
,,Microgametocyte,,ಸೂಕ್ಷ್ಮ ಪ್ರಜನನ ಜೀವಿ,,,,,,,
,,Microhabitat,,ಸೂಕ್ಷ್ಮತವರು ಜಾಗ; ಸೂಕ್ಷ್ಮ ಸನ್ನಿವೇಶ,,,,,,,
,,Micronucleus,,ಸೂಕ್ಷ್ಮಕೇಂದ್ರಕ,,,,,,,
,,Micronutrient,,ಸೂಕ್ಷ್ಮ ಪೋಷಕ,,,,,,,
,,Microorganism,,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,
,,Micropyle,,ಸೂಕ್ಷ್ಮರಂಧ್ರ,,,,,,,
,,Midge fly,,ತೆನೆನೊಣ; ಮಶಕ,,,,,,,
,,Midintestine,,ಮಧ್ಯಕರುಳು,,,,,,,
,,Migratory,,ವಲಸೆ,,,,,,,
,,Migratory nucleus,,ವಲಸೆ ಕೇಂದ್ರಕ,,,,,,,
,,Milk disease,,ಹಾಲು ರೋಗ,,,,,,,
,,Milk tooth,,ಹಾಲು ಹಲ್ಲು,,,,,,,
,,Miller moth,,ಬಿಳಿಪುಡಿಯುಳ್ಳ ಪತಂಗ; ಮಿಲ್ಲರ್ ಪತಂಗ,,,,,,,
,,Minor pest,,ಅಪ್ರಧಾನ ಪೀಡೆ,,,,,,,
,,Miscible oil,,ಮಿಶ್ರಯೋಗ್ಯ ಎಣ್ಣೆ,,,,,,,
,,Mist sprayer,,ಮಂಜುಕವಿಸುವ ಸಿಂಪಡಕ,,,,,,,
,,Mite,,ನುಶಿ; ನುಸಿ,,,,,,,
,,Miticide,,ನುಶಿನಾಶಕ; ನುಸಿನಾಶಕ,,,,,,,
,,Mitosis,,ಸಮಸೂತ್ರ ವಿಭಜನೆ,,,,,,,
,,Mitotic spindle,,ಸಮಸೂತ್ರಣ ಕದಿರು,,,,,,,
,,Mixed culture,,ಮಿಶ್ರ ಸಾಕಣೆ,,,,,,,
,,Mobile,,ಚಲಿಸುವ,,,,,,,
,,Mobile pest killing agent,,ಚಲನೆ ಯಂತ್ರ ಪೀಡೆನಾಶಕ,,,,,,,
,,Mobility inducing,,ಚಲನೆ ಪ್ರಚೋದಕ,,,,,,,
,,Modern chemical attractant,,ಆಧುನಿಕ ರಾಸಾಯನಿಕ ಆಕರ್ಷಕ,,,,,,,
,,Modification,,ಮಾರ್ಪಡಿಸುವಿಕೆ,,,,,,,
,,Modified spray programme,,ಮಾರ್ಪಡಿಸಿದ ಸಿಂಪರಣಾ ಯೋಜನೆ; ಪರಿವರ್ತಿತ ಸಿಂಪರಣಾ ಕಾರ್ಯಕ್ರಮ,,,,,,,
,,Moisture meter,,ತೇವಾಂಶ ಮಾಪಕ,,,,,,,
,,Moisture testing machine,,ತೇವ ಪ್ರಮಾಣವನ್ನು ನಿರ್ಧರಿಸುವ ಯಂತ್ರ,,,,,,,
,,Mold,,ಬೂಷ್ಟು,,,,,,,
,,Mold bug,,ಬೂಷ್ಟು ತಿಗಣೆ,,,,,,,
,,Mole,,ಹೆಗ್ಗಣ,,,,,,,
,,Molluscide,,ಮೃದ್ವಂಗಿನಾಶಕ,,,,,,,
,,Monarch butter fly,,ಕೆಂಪು ಕಪ್ಪು ಬಣ್ಣದ ದೊಡ್ಡ ಚಿಟ್ಟೆ; ಮಾನಾರ್ಕ್ ಚಿಟ್ಟೆ,,,,,,,
,,Moniliform,,ಮಣಿಮಾಲೆಯಾಕಾರದ ಕಂಡಿ ಮೀಸೆ; ಮಣಿಮಾಲಾರೂಪ,,,,,,,
,,Mono embryonic,,ಏಕಭ್ರೂಣತ್ವ; ಏಕಭ್ರೂಣೀಯ,,,,,,,
,,Monophagous,,ಏಕಭಕ್ಷಕ,,,,,,,
,,Monophagous parasite,,ಏಕಭಕ್ಷಕ ಪರೋಪಜೀವಿ,,,,,,,
,,Monoxenus,,ಏಕಾಸರೆ ಪರೋಪಜೀವಿ,,,,,,,
,,Mosaic disease,,ಮಚ್ಚೆರೋಗ,,,,,,,
,,Mosaic virus,,(ಮೊಸಾಯಿಕ್) ನಂಜುರೋಗ; ಮಚ್ಚೆಯುಳ್ಳ ನಂಜುರೋಗ,,,,,,,
,,Mosquito,,ಸೊಳ್ಳೆ; ಗುಂಗಾಡು; ದುಮ್ಮಾರಿ,,,,,,,
,,Moth,,ಪತಂಗ,,,,,,,
,,Moth proofing,,ಬಟ್ಟೆ ಪತಂಗ ವಿಕರ್ಷಕ,,,,,,,
,,Moult,,ಪೊರೆಬಿಡು; ಪೊರೆಯುರ್ಚು,,,,,,,
,,Moulting,,ಹೊರಚರ್ಮ ಕಳಚು; ಪೊರೆ ಕಳಚುವಿಕೆ,,,,,,,
,,Mound,,ಮೊರಡಿ (ದಿನ್ನೆ),,,,,,,
,,Mouth hook,,ಬಾಯಿಯ ಕೊಂಡಿ,,,,,,,
,,Mucus gland,,ಲೋಳೆ ಗ್ರಂಥಿ; ಶ್ಲೇಷ್ಮ ಗ್ರಂಥಿ,,,,,,,
,,Mucus membrane,,ಶ್ಲೇಷ್ಮಪೊರೆ; ಲೋಳೆ ಪೊರೆ,,,,,,,
,,Mulberry,,ಹಿಪ್ಪುನೇರಳೆ,,,,,,,
,,Multi cellular animal,,ಬಹುಕೋಶ ಪ್ರಾಣಿ,,,,,,,
,,Multi cellular organism,,ಬಹುಕೋಶಜೀವಿ,,,,,,,
,,Multiple parasitism,,ಬಹುಪರೋಪಜೀವಿ,,,,,,,
,,Multiwall paper bag,,ಅನೇಕ ಪದರಗಳ ಕಾಗದದ ಚೀಲ,,,,,,,
,,Musca,,ಮನೆನೊಣ,,,,,,,
,,Muscle,,ಮಾಂಸಖಂಡ,,,,,,,
,,Muscular energy,,ಸ್ನಾಯುಗಳ ಶಕ್ತಿ,,,,,,,
,,Muscular system,,ಸ್ನಾಯುವ್ಯೂಹ; ಸ್ನಾಯುವ್ಯವಸ್ಥೆ,,,,,,,
,,Muscular tissue,,ಸ್ನಾಯುಕಣ ಧಾತು; ಸ್ನಾಯು ಅಂಗಾಂಶ,,,,,,,
,,Mustiness,,ಮಗ್ಗಾಗು,,,,,,,
,,Mycotoxicosis,,ಶಿಲೀಂಧ್ರಜನ್ಯ ವಿಷಪರಿಣಾಮ ರೋಗ,,,,,,,
,,Mycotoxin,,ಶಿಲೀಂಧ್ರಜನ್ಯ ವಿಷವಸ್ತು,,,,,,,
,,Myllocerus weevil,,ಮೂತಿಹುಳು ಮಿಲ್ಲೊಸೀರಸ್ ಮೂತಿಹುಳು,,,,,,,
,,Myocpithelial tissue,,ಅನುಲೇಪನ ಊತಕ,,,,,,,
,,Myriapoda,,ಬಹುಪದಿಗಳು,,,,,,,
,,Myrmecology,,ಇರುವೆಗಳ ಅಧ್ಯಯನಶಾಸ್ತ್ರ,,,,,,,
,,Naiad,,ಜಲದೇವತೆಕೀಟ; ಜಲಕೀಟ; ಜಲಚರ ಅಪ್ಸರೆ,,,,,,,
,,Narcotic,,ಇಂದ್ರಿಯ ಸ್ತಂಭನಾಕಾರಿ,,,,,,,
,,Nasonia,,ಮೂಗಿಗೆ ಸಂಬಂಧಪಟ್ಟ,,,,,,,
,,Nasute,,ಮೂತಿ ಸಿಪಾಯಿ,,,,,,,
,,Natatorial leg,,ಈಜುಕಾಲು; ಈಸುವ ಕಾಲು,,,,,,,
,,Natural disturbance,,ನೈಸರ್ಗಿಕ ಆತಂಕ,,,,,,,
,,Natural enemy,,ಸ್ವಾಭಾವಿಕ ಶತ್ರು,,,,,,,
,,Natural resource,,ಪ್ರಾಕೃತಿಕ ಸಂಪತ್ತು,,,,,,,
,,Nectaries,,ಮಧುಗ್ರಂಥಿಗಳು,,,,,,,
,,Neck rot,,ಕತ್ತು ಕೊಳೆಯುವ ರೋಗ,,,,,,,
,,Negative attitude,,ನಿಷೇಧ ಮನೋಭಾವ; ನಿಷೇಧಪ್ರವೃತ್ತಿ,,,,,,,
,,Negative synergism,,ನಿರಾಕರಣಾರ್ಥಕ ಸಹಕಾರ,,,,,,,
,,Nematicide,,ಜಂತುನಾಶಕ,,,,,,,
,,Nematode,,ಜಂತುಹುಳು,,,,,,,
,,Nematohelminthes,,ದುಂಡುಹುಳು,,,,,,,
,,Nephrocyte,,ಮೂತ್ರಪಿಂಡಕಣ,,,,,,,
,,Nerve cord,,ನರಹರಿ; ನರರಜ್ಜು,,,,,,,
,,Nerve poison,,ನರಪಾಷಾಣ,,,,,,,
,,Nettle,,ತುರುಬೆ,,,,,,,
,,Neuro endocrine cell,,ನರನಿರ್ನಾಳ ಜೀವಕಣ; ನರನಿರ್ನಾಳಕೋಶ,,,,,,,
,,Neuroptera,,ಗಿಡಹೇನಿನಂತಹ; ಪಾರದರ್ಶಕ ಪಕ್ಷೀಯ; ನ್ಯೂರಾಪ್ಟಿರ,,,,,,,
,,Nibble,,ಸ್ವಲ್ಪ ಸ್ವಲ್ಪವಾಗಿ ಕಚ್ಚಿ ತಿನ್ನು,,,,,,,
,,Nit,,ಹೇನಿನ ಮೊಟ್ಟೆ,,,,,,,
,,Nomenclature,,ನಾಮಕರಣ,,,,,,,
,,Non-natural equivalent,,ಅಪ್ರಕೃತಿ ಸಮಾನ,,,,,,,
,,Non parasite,,ಅಪರೋಪಜೀವಿ,,,,,,,
,,Non selective,,ಆಯ್ಕೆರಹಿತ,,,,,,,
,,Non volatile,,ಹಬೆಯಾಗದಂತ; ಹಬೆಯಾಗದಿರುವಿಕೆ,,,,,,,
,,Nozzle,,ಸೂಸುಬಾಯಿ,,,,,,,
,,Nurse bee,,ಸಾಕುಜೇನು; ದಾದಿಜೇನು,,,,,,,
,,Nutmeg weevil,,ಜಾಯಿಕಾಯಿ; ಸೊಂಡಿಲು ದುಂಬಿ; ಜಾಯಿಕಾಯಿ ಮೂತಿಹುಳು,,,,,,,
,,Nutrient,,ಪೋಷಕ,,,,,,,
,,Nymph,,ಅಪ್ಸರೆ ಕೀಟ,,,,,,,
,,Obligate,,ಬಂಧಕ,,,,,,,
,,Obligate thelytoky,,ನಿರ್ಬಂಧ ಹೆಣ್ಣು; ನಿರ್ಲಿಂಗ ಜನನ,,,,,,,
,,Obligatory parasitism,,ನಿರ್ಬಂಧ ಪರತಂತ್ರ ಜೀವಿತನ; ನಿರ್ಬಂಧ ಪರೋಪ ಜೀವಿತನ,,,,,,,
,,Oblong oval,,ಉದ್ದ ಗೋಳಾಕಾರ,,,,,,,
,,Observation,,ಪರಿಶೀಲನೆ,,,,,,,
,,Obsolescent,,ಲುಪ್ತ; ಬಳಕೆ ತಪ್ಪು,,,,,,,
,,Occational pest,,ಸಂದರ್ಭಾನುಸಾರ ಪೀಡೆ; ಸಾಂದರ್ಭಿಕ ಪೀಡೆ,,,,,,,
,,Occiput,,ತಲೆಯ ಹಿಂಭಾಗ; ಹೆಡತಲೆ,,,,,,,
,,Ocellus,,ಸರಳಚಕ್ಷು,,,,,,,
,,Ocular,,ಕಣ್ಣಿನಯವ,,,,,,,
,,Oedema,,ಅಂಗಶೋಭ,,,,,,,
,,Oesophagus,,ಅನ್ನನಾಳ,,,,,,,
,,Oil-based,,ತೈಲಾಧಾರಿತ,,,,,,,
,,Oil emulsion,,ಎಣ್ಣೆನೊರೆ,,,,,,,
,,Olfactory nerve,,ಗಂಧಗ್ರಾಹಿ ನರ,,,,,,,
,,Oligophagous parasite,,ಕೆಲಭಕ್ಷಕ ಪರೋಪಜೀವಿ,,,,,,,
,,Omnipresent,,ಸರ್ವವ್ಯಾಪಿ,,,,,,,
,,Oogenesis,,ಅಂಡೋತ್ಪತ್ತಿ,,,,,,,
,,Ootheca,,ಮೊಟ್ಟೆಕೋಶ,,,,,,,
,,Open air storage,,ಬಯಲಿನಲ್ಲಿ ದಾಸ್ತಾನು ಮಾಡುವಿಕೆ; ಬಯಲು ದಾಸ್ತಾನು,,,,,,,
,,Open cell,,ತೆರೆದಗೂಡು,,,,,,,
,,Operculum,,ಕವಾಟ,,,,,,,
,,Optic lobe,,ದೃಷ್ಟಿ ಹಾಲೆ,,,,,,,
,,Optic nerve,,ಚಕ್ಷುನರ,,,,,,,
,,Oral sucker,,ಮುಂದಿನ ಹೀರು ಬಟ್ಟಲು,,,,,,,
,,Orange banded blister beetle,,ಕಿತ್ತಳೆ ಪಟ್ಟಿಯ ಬೊಬ್ಬೆ ಚಿಪ್ಪಿನ ಹುಳು; ಹುಚ್ಚು ಮಲ್ಲಿಗೆ ಹುಳು; ಉಬ್ಬೆ ಹುಳು,,,,,,,
,,Order,,ಗಣ,,,,,,,
,,Organelle,,ಅಂಗಭಾಗ,,,,,,,
,,Organic forming,,ಪ್ರಕೃತಿ ಸಹಜ ಕೃಷಿ; ಸಾವಯವ ಕೃಷಿ,,,,,,,
,,Organic matter,,ಸಾವಯವ ವಸ್ತು,,,,,,,
,,Organic phosphorous insecticide,,ಜೈವಿಕ ರಂಜಕ ಕೀಟನಾಶಕ; ಸಾವಯವ ರಂಜಕ ಕೀಟನಾಶಕ,,,,,,,
,,Organic stomach poison,,ಸಾವಯವ ಹೊಟ್ಟೆ ಪಾಷಾಣ,,,,,,,
,,Oriental fruit fly,,ಪ್ರಾಚ್ಯ ಹಣ್ಣಿನ ನೊಣ,,,,,,,
,,Orthoptera,,ನೇರಪಕ್ಷೀಯ; ಆರ್ತಾಪ್ಟಿರ,,,,,,,
,,Orthorrhaphous,,ನೇರವಾಗಿ ಸೀಳುವಿಕೆ,,,,,,,
,,Osmoregulation,,ಅಭಿಸರಣಾ ನಿಯಂತ್ರಣ,,,,,,,
,,Osmosis,,ಸೂಕ್ಷ್ಮಾಭಿಸರಣ,,,,,,,
,,Osmoticlysis,,ಅಭಿಸರಣಾಲಯನ,,,,,,,
,,Osmotrophic,,ಅಭಿಸರಣಾಪೋಷಿತ,,,,,,,
,,Ostia,,ರಂಧ್ರ,,,,,,,
,,Outlet,,ಬಹಿರ್ ದ್ವಾರ; ಹೊರದಾರಿ,,,,,,,
,,Outside pest,,ಪರದೇಶದ ಪೀಡೆ,,,,,,,
,,Ovary,,ಅಂಡಾಶಯ,,,,,,,
,,Over wintering,,ಚಳಿಗಾಲದ ನಿಶ್ಚೇಷ್ಟತೆ,,,,,,,
,,Ovicide,,ಮೊಟ್ಟೆನಾಶಕ,,,,,,,
,,Oviduct,,ಅಂಡನಾಳ; ನಾಳಾಂಗ,,,,,,,
,,Ovarian tube,,ಅಂಡಾಶಯನಳಿಕೆ,,,,,,,
,,Oviparity,,ಡಾಯುಜತ್ವ,,,,,,,
,,Oviparous,,ಅಂಡಜರಾಯುಜ ರೀತಿ,,,,,,,
,,Ovipositor,,ಅಂಡವಿಧಾಯಕ; ಅಂಡನಾಳಾಂಗ,,,,,,,
,,Ox warble,,ಎಮ್ಮೆಗಂತಿ ನೊಣ,,,,,,,
,,Paddy butterfly,,ಭತ್ತದ ಚಿಟ್ಟೆ,,,,,,,
,,Paddy case worm,,ಭತ್ತದ ಕೊಕ್ರೆ; ರೋಗದ ಹುಳು,,,,,,,
,,Paddy green jassid,,ಭತ್ತದ ಹಸುರು ಜಿಗಿಹುಳು,,,,,,,
,,Paddy looper,,ಭತ್ತದ ಬಿಲ್ಲಿ ಹುಳು,,,,,,,
,,Paddy moth,,ಭತ್ತದ ಪತಂಗ,,,,,,,
,,Paddy semilooper,,ಭತ್ತಕ್ಕೆ ಹತ್ತುವ ಮೀಟು ಹುಳು,,,,,,,
,,Paddy skipper,,ಭತ್ತದ ಜಿಗಿ ಪತಂಗ; ಜಿಗಿಯುವ ಭತ್ತದ ಪತಂಗ,,,,,,,
,,Paedogenesis,,ಶಿಶು ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,
,,Palaeontology,,ಲುಪ್ತ ಜೀವಿಶಾಸ್ತ್ರ; ಪಳೆಯುಳಿಕೆ ಜೀವಿಶಾಸ್ತ್ರ,,,,,,,
,,Paper and morter,,ಕಾಗದ ಮತ್ತು ಗಾರೆ,,,,,,,
,,Paper laminated to cloth,,ಬಟ್ಟೆಗೆ ಪದರ ಪದರವಾಗಿ ಅಂಟಿಸಿದ ಕಾಗದ,,,,,,,
,,Paper nest wasp,,ಕಾಗದದ ಗೂಡಿನ ಕಣಜ,,,,,,,
,,Papillae,,ನರಹುರಿ; ಗಂತಿ,,,,,,,
,,Papule,,ಗಂತಿ,,,,,,,
,,Paralyse,,ನಿಸ್ಸತ್ವಗೊಳಿಸುವಿಕೆ; ಮತ್ತು ಬರಿಸುವಿಕೆ,,,,,,,
,,Parasexuality,,ಅರೆಲೈಂಗಿಕತೆ,,,,,,,
,,Parasite,,ಪರಾವಲಂಬಿ; ಪರೋಪಜೀವಿ,,,,,,,
,,Parasite wasp,,ಪರೋಪಜೀವಿ; ಕಣಜ,,,,,,,
,,Parasitise,,ಪರೋಪಜೀವಿಯಾಗಿ ಅಡರುವಿಕೆ,,,,,,,
,,Parasympathetic nerve,,ಅರೆಅನುಕಂಪನ ನರ,,,,,,,
,,Parchment cocoon,,ಚರ್ಮಕಾಗದದಂತಿರುವ ಆವರಣಗೂಡು,,,,,,,
,,Parotid,,ಕರ್ಣೋಪಾತಗ್ರಂಥಿ,,,,,,,
,,Parthenogenetic,,ಅನಿಷೇಚಕ ಜನನ,,,,,,,
,,Parsinter cerebralis,,ಪ್ರಧಾನ ಮಸ್ತಿಷ್ಕ,,,,,,,
,,Particle size,,ಕಣಗಾತ್ರ,,,,,,,
,,Parthenogenesis,,ನಿರ್ಲಿಂಗಜನನ,,,,,,,
,,Patented,,ಸ್ವಾಮ್ಯ ಪಡೆದ,,,,,,,
,,Pathogen,,ರೋಗಕಾರಕ,,,,,,,
,,Paurometabola,,ಸರಳ ರೂಪಾಂತರ; ನೇರ ರೂಪಾಂತರ,,,,,,,
,,Peacock moth,,ನವಿಲುಗಣ್ಣಿನ ಪತಂಗ,,,,,,,
,,Pea weevil,,ಬಟಾಣಿ ಮೂತಿಹುಳು,,,,,,,
,,Pectinate,,ಬಾಚಣಿಕೆಯಂತಿರುವಿಕೆ,,,,,,,
,,Pectins,,ಅನುಬಂಧಗಳು,,,,,,,
,,Pectoral fin,,ತೋಳಿನ ಈಜುರೆಕ್ಕೆ,,,,,,,
,,Pectoral girdle,,ಭುಜಕಟ್ಟು,,,,,,,
,,Pedicel,,ಕುಡಿಮೀಸೆಯ ವ್ಯಕ್ತಿ,,,,,,,
,,Pelagic insect,,ಸಮುದ್ರದ ಮೇಲಿನ ಕೀಟ,,,,,,,
,,Pelvic fin,,ಸೊಂಟದ ಈಜುರೆಕ್ಕೆ,,,,,,,
,,Pelvic girdle,,ಸೊಂಟಕಟ್ಟು,,,,,,,
,,Penetration of fumigant,,ಧೂಪಕ ವ್ಯಾಪಿಸುವಿಕೆ; ಧೂಪಕ ನುಗ್ಗುವಂತೆ ಮಾಡು,,,,,,,
,,Penis,,ಗಂಡು ಜನನಾಂಗ; ಶಿಶ್ನ,,,,,,,
,,Penultimate,,ಉಪಾಂತ,,,,,,,
,,Pericardial sinus,,ಹೃದಯಾವರಣ,,,,,,,
,,Pericardium,,ಹೃದಯ ಕೋಶ; ಹೃದಯಾವರಣ,,,,,,,
,,Perineural sinus,,ನರಾವರಣ,,,,,,,
,,Peripneustic,,ಸುತ್ತುಶ್ವಾಸಕ್ರಮ,,,,,,,
,,Periodical parasitism,,ನಿಯತಕಾಲಿಕ ಪರತಂತ್ರ ಜೀವಿತನ,,,,,,,
,,Periodical pest,,ನಿತಯಕಾಲಿಕ ಪೀಡೆ,,,,,,,
,,Peripheral neuro system,,ಹೊರಮೈ ನರವ್ಯೂಹ,,,,,,,
,,Peripheral side,,ಹೊರಮೈ ಕಡೆ,,,,,,,
,,Peripheral retinal cell,,ಪರಿಧಿ ಅಕ್ಷಿಪಟದ ಕೋಶ,,,,,,,
,,Periphery,,ಅಂಚುಪರಿಧಿ,,,,,,,
,,Periproct,,ಆಸನದಂಚು,,,,,,,
,,Peristatic,,ಪರಿಕ್ರಮ ಸ್ನಾಯು ಸಂಕೋಚನ,,,,,,,
,,Peritoneum,,ಪರಿವೇಷ್ಟನ ಪಟಲ,,,,,,,
,,Permanent parasite,,ನಿತ್ಯ ಪರತಂತ್ರಜೀವಿ; ನಿತ್ಯಪರೋಪಜೀವಿ; ನಿತ್ಯಪರಾವಲಂಬಿ,,,,,,,
,,Permanent pest,,ಶಾಶ್ವತ ಪೀಡೆ,,,,,,,
,,Persistance of insect,,ಕೀಟ ದೃಢತೆ; ಕೀಟಪಟ್ಟು ಹಿಡಿಯುವಿಕೆ,,,,,,,
,,Persistent pest,,ಹಠಮಾರಿ ಪೀಡೆ,,,,,,,
,,Pest,,ಉಪದ್ರವಕಾರಿ; ಪೀಡೆ,,,,,,,
,,Pest act,,ಕೀಟ ಕಾಯಿದೆ,,,,,,,
,,Pest control,,ಕೀಟ ಹತೋಟಿ,,,,,,,
,,Pest fluctuation,,ಪೀಡೆಯ ಏಳು ಬೀಳು,,,,,,,
,,Pest management,,ಪೀಡೆ ನಿರ್ವಹಣೆ,,,,,,,
,,Pest repellent,,ಪೀಡೆ ವಿಕರ್ಷಕ,,,,,,,
,,Pest simulation,,ಪೀಡೆ ಅನುಕಾರಿ,,,,,,,
,,Pest species,,ಪೀಡೆ ಪ್ರಭೇದ,,,,,,,
,,Petiole,,ತೊಟ್ಟು; ಕಾವು,,,,,,,
,,Phagocyte,,ಶ್ವೇತರಕ್ತ ಕಣ; ಬಿಳಿ ರಕ್ತ ಕಣ,,,,,,,
,,Pharmacology,,ಔಷಧ ಶಾಸ್ತ್ರ (ಕೀಟಕ ಪರಿಣಾಮಕಾರಿಯಾದ ಔಷಧಶಾಸ್ತ್ರ),,,,,,,
,,Pharyngeal duct,,ಗಂಟಲ ಕುಹರದ ನಾಳ,,,,,,,
,,Pharynx,,ಗಂಟಲ ಕುಹರ,,,,,,,
,,Phase distribution,,ನೆಲೆನಾರು ಹಂಚಿಕೆ; ಹಂತವಾರು ಹಂಚಿಕೆ,,,,,,,
,,Phloem necrosis,,ಒಳತೊಗಟೆ ಸಾವು; ಆಹಾರವಾಹಕ ನಾಳದ ಸಾವು,,,,,,,
,,Photo kinetic,,ಬೆಳಕಿಗೆ ಒಡ್ಡಿದಾಗ ಚಲಿಸುವಿಕೆ; ದ್ಯುತಿಗತಿ,,,,,,,
,,Photomicrograph,,ಸೂಕ್ಷ್ಮದರ್ಶಕ ವಿಸ್ತೃತ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Phyla,,ಉಪಕೋಟಿಗಳು,,,,,,,
,,Phylum coelenterate,,ಸೀಲೆಂಟರೇಟ ಉಪಕೋಟಿ,,,,,,,
,,Phylum platyhelminthes,,ಚಪ್ಪಟೆ ಹುಳುಗಳ ಉಪಕೋಟಿ,,,,,,,
,,Physical poison,,ಭೌತಿಕ ಪಾಷಾಣ,,,,,,,
,,Physiology,,ಶರೀರಕ್ರಿಯಾಶಾಸ್ತ್ರ,,,,,,,
,,Phytophaga,,ಸಸ್ಯಾಹಾರಿ,,,,,,,
,,Phytosanity certificate,,ಸಸ್ಯ ಸಮರ್ಥನಾ ಪತ್ರ,,,,,,,
,,Phytotoxicity,,ಸಸ್ಯಮಾರಕತ್ವ,,,,,,,
,,Piercing,,ರಂಧ್ರಮಾಡುವಿಕೆ; ಚುಚ್ಚಿ ಒಳ ಹೋಗುವಿಕೆ,,,,,,,
,,Piercing-sucking,,ಚುಚ್ಚಿ ಹೀರುವಿಕೆ,,,,,,,
,,Pincerleg,,ಚಿಮ್ಮಟಕಾಲು,,,,,,,
,,Pine cockchafer,,ಫೈನ್ ಮರದ ಕಾಕ್‌ ಷೇಷರ್,,,,,,,
,,Pink bollworm,,ಕಾಯಿಕೊರೆಯುವ ಕೆಂಪು ಹುಳು; ಕಾಯುಕೊರೆಕ ಕೆಂಪು ಹುಳು,,,,,,,
,,Pink borer,,ಪಾಟಲವರ್ಣದ ಕೊರೆಕ,,,,,,,
,,Pink stem borer,,ಕಾಂಡ ಕೊರೆಕ; ಕಂದು ಹುಳು,,,,,,,
,,Pinocytosis,,ಹಸಿರೂಪದ್ರವಭಕ್ಷಣೆ,,,,,,,
,,Pinstream nozzle,,ಗುಂಡುಸೂಜಿ ಹರಿವಿನ ಸೂಸು ಬಾಯಿ,,,,,,,
,,Pin worm,,ಸೂಜಿ ಹುಳು,,,,,,,
,,Placoid scale,,ಮುಳ್ಳಿನ ಹುರುಪೆ,,,,,,,
,,Plain bait,,ವಿಷರಹಿತ ಆಹಾರ,,,,,,,
,,Plantar,,ಅಂಗಾಲಿನ,,,,,,,
,,Plant hopper,,ಸಸ್ಯದ ಜಿಗಿಹುಳು,,,,,,,
,,Plantigrade animal,,ಊರುಪಾದಿ,,,,,,,
,,Platyhelmenthis,,ಚಪ್ಪಟೆ ಹುಳುಗಳು,,,,,,,
,,Pleura,,ಪಕ್ಕೆ,,,,,,,
,,Plumose,,ಗರಿರೂಪ,,,,,,,
,,Plunger,,ಅಡುಬೆಣೆ,,,,,,,
,,Pod borer,,ಕಾಯಿಕೊರೆಯುವ ಕೀಟ; ಕಾಯಿಕೊರೆಕ,,,,,,,
,,Pointing,,ಸಂದುಗಾರೆ,,,,,,,
