ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Aspirator,ವಾಯುಚೋಷಕ ಸಾಧನ,,,,,,,,,
,Aspiration,ವಾಯುಸೆಳೆತ,,,,,,,,,
,Assimilation,ಜೀರ್ಣಮಾಡುವಿಕೆ,,,,,,,,,
,Assimilatory root,ಹೀರಿಕೆ ಬೇರು,,,,,,,,,
,Astringent variety,"ಕಠಿಣ ತಳಿ, ಬಿರುಸಾದ ತಳಿ",,,,,,,,,
,Asymmetrical flower,ಅಸಮರೂಪಿ ಪುಷ್ಪ,,,,,,,,,
,Atmosphere,ವಾತಾವರಣ,,,,,,,,,
,Atmospheric pressure,ವಾತಾವರಣ ಒತ್ತಡ,,,,,,,,,
,Atomizer sprayer,ತುಂತುರು ಯಂತ್ರ ಸಿಂಪರಕ,,,,,,,,,
,Attitude,ಪ್ರವೃತ್ತಿ,,,,,,,,,
,Auger (soil),ನೆಲಬೈರಿಗೆ,,,,,,,,,
,Augmentation,ವೃದ್ಧೀಕರಣ,,,,,,,,,
,Augmentation cropping,ಇಳುವರಿ ಲಾಭ ವರ್ಧಕ ಬೇಸಾಯ,,,,,,,,,
,Australian lady bird beetle,"ಆಸ್ಟ್ರೇಲಿಯಾದ ಹೆಣ್ಣು ದುಂಬಿ, ಗುಲಗಂಜಿ ಹುಳು",,,,,,,,,
,Autocatalysis,ಸ್ವಯಂ ವೇಗೋತ್ಕರ್ಷಣೆ,,,,,,,,,
,Autoclave,"ಒತ್ತಡ ಆವಿಗೆ, ಉಸಿರುಪಾತ್ರೆ",,,,,,,,,
,Autolysis,"ಸ್ವಯಂಲಯನ, ಸ್ವಯಂಜೀರ್ಣತೆ",,,,,,,,,
,Auto-reseeding,ಸ್ವಯಂ ಪುನರ್ ಬೀಜ ಬಿತ್ತನೆ,,,,,,,,,
,Autotroph,ಸ್ವಪೋಷೀ,,,,,,,,,
,Autotrophic,ಸ್ವಪೋಷೀ,,,,,,,,,
,Auxanometer,ಸಸ್ಯದ ಬೆಳವಣಿಗೆಯನ್ನು ಅಳೆಯುವ ಮಾಪಕ,,,,,,,,,
,Auxins,ಸಸ್ಯ ಪ್ರಚೋದಕಗಳು,,,,,,,,,
,Available moisture,ಲಭ್ಯ ತೇವಾಂಶ,,,,,,,,,
,Available nitrogen,ಲಭ್ಯ ಸಾರಜನಕ,,,,,,,,,
,Available nutrient,ಲಭ್ಯ ಪೋಷಕಾಂಶ,,,,,,,,,
,Available water,ಲಭ್ಯ ನೀರು / ಜಲ,,,,,,,,,
,Average composition,ಸರಾಸರಿ ಸಂಯೋಜನೆ,,,,,,,,,
,Average intake rate,ಮಣ್ಣಿನಲ್ಲಿ ನೀರು ಒಳಸೋಸಿಕೆ ದರ,,,,,,,,,
,Avicennia,ಉಪ್ಪುಂಜಿಗಿಡ,,,,,,,,,
,Awn,ಊಬು,,,,,,,,,
,Axial flow,ಅಕ್ಷಹರಿವು,,,,,,,,,
,Axillary bud,ಕಂಕುಳು ಮೊಗ್ಗು,,,,,,,,,
,Axle,ಚಕ್ರದಚ್ಚು,,,,,,,,,
,Axon,ಉದ್ದತಂತು,,,,,,,,,
,Azolla,ಅಜೋಲ ರಸಗೊಬ್ಬರ,,,,,,,,,
,Bacterial stal,ಬ್ಯಾಕ್ಟೀರಿಯಾ ತೊಟ್ಟು ಕೊಳೆರೋಗ,,,,,,,,,
,Back radiation,ಹಿಂವಿಕಿರಣ,,,,,,,,,
,Bad land,ಕಳಪೆ ಭೂಮಿ,,,,,,,,,
,Bagasse,ಕಬ್ಬಿನ ಸಿಪ್ಪೆ,,,,,,,,,
,Bait station,ಆಕರ್ಷಕ ಆಹಾರವನ್ನಿಡುವ ಸ್ಥಳ,,,,,,,,,
,Bajra,ಸಜ್ಜೆ,,,,,,,,,
,Balance,ಸಮತೋಲನ,,,,,,,,,
,Balanced fertilizer,ಸಂತುಲಿತ ರಸಗೊಬ್ಬರ,,,,,,,,,
,Balanced ration,"ಸಮತೋಲಿತ ಮೇವು, ಪಡಿ ಮೇವು",,,,,,,,,
,Ball bearing,ಗುಂಡು ಹೊರಳು,,,,,,,,,
,Balloon fly,ಉಬ್ಬುನೊಣ,,,,,,,,,
,Band placement,ಪಟ್ಟೆಯಲ್ಲಿ ಹಾಕುವಿಕೆ,,,,,,,,,
,Band seeding,"ಸಾಲುಬಿತ್ತನೆ, ಪಟ್ಟೆಬಿತ್ತನೆ",,,,,,,,,
,Banker,"ಬಂಡವಾಳಗಾರ, ಬ್ಯಾಂಕರ್",,,,,,,,,
,Barb,ಕೊಕ್ಕೆ ಮುಳ್ಳು,,,,,,,,,
,Bark beetle,ತೊಗಟೆ ದುಂಬಿ,,,,,,,,,
,Bark eating caterpillar,ತೊಗಟೆ ತಿನ್ನುವ ಕಂಬಳಿ ಹುಳು,,,,,,,,,
,Barn,ಕಣಜ,,,,,,,,,
,Barn yard,ಕಣ,,,,,,,,,
,Barnyard-millet,"ಊದಲು, ಹಟ್ಟಿಕಿರುಧಾನ್ಯ",,,,,,,,,
,Barometer,ವಾತಾವರಣ ಒತ್ತಡ ಮಾಪಕ,,,,,,,,,
,Barrage,ಅಣೆಕಟ್ಟು,,,,,,,,,
,Barren land,ಬಂಜರು ಭೂಮಿ,,,,,,,,,
,Basal application,ಮೂಲಗೊಬ್ಬರ ಕೊಡುವಿಕೆ,,,,,,,,,
,Basaltic,ಪ್ರತ್ಯಾಮ್ಲೀಯ,,,,,,,,,
,Base,ಪ್ರತ್ಯಾಮ್ಲ,,,,,,,,,
,Base crops,ಮೂಲ / ಮುಖ್ಯ ಬೆಳೆಗಳು,,,,,,,,,
,Base period,ನೀರಾವರಿ ಅವಧಿ (ದಿನಗಳಲ್ಲಿ),,,,,,,,,
,Basement membrane,ಆಧಾರ ಪೊರೆ,,,,,,,,,
,Basic,ಪ್ರತ್ಯಾಮ್ಲೀಯ,,,,,,,,,
,Basin irrigation,ಮಡಿ ನೀರಾವರಿ,,,,,,,,,
,Bast fibre,ಒಳತೊಗಟೆ ನಾರು,,,,,,,,,
,Bat fly,ಬಾವಲಿ ನೊಣ,,,,,,,,,
,Bauhinia acuminata,"ಬಿಳಿಕಂಚುವಾಳ, ಬಿಳಿಮಂದಾರ",,,,,,,,,
,Beaded root,ಮಣಿಸರದಂತಹ ಬೇರು,,,,,,,,,
,Bearing tree,ಹಣ್ಣುಬಿಡುವ ಮರ,,,,,,,,,
,Bed,ಮಡಿ,,,,,,,,,
,Bed planting,ಮಡಿಗಳಲ್ಲಿ ನಾಟಿಮಾಡುವಿಕೆ,,,,,,,,,
,Bed rock,ತಳಬಂಡ,,,,,,,,,
,Beef production,ದನದ ಮಾಂಸೋತ್ಪಾದನೆ,,,,,,,,,
,Beetle,"ಚಿಪ್ಪು ಕೀಟ, ಜೀರುಂಡೆ, ದುಂಬಿ",,,,,,,,,
,Begonia,ಆನೆಕಿವಿ ಹೂ,,,,,,,,,
,Bench-mark,ಸೂಚಿತ ಗುರುತು,,,,,,,,,
,Bench terracing,ಬೆಂಚ್ ಆಕಾರದ ಜಗತಿನಿರ್ಮಾಣ,,,,,,,,,
,Benefit cost ratio,ಲಾಭ - ವೆಚ್ಚ ಪ್ರಮಾಣ,,,,,,,,,
,Bengal-gram,ಕಡಲೆ ಕಾಳು,,,,,,,,,
,Bentonite,ಬೆಣಚುಕಲ್ಲು ಬಗೆಯ ವಸ್ತು,,,,,,,,,
,Bermuda grass (bahama grass),ಗರಿಕೆ ಹುಲ್ಲು,,,,,,,,,
,Berry,ಬೆರ್ರಿ ಹಣ್ಣು,,,,,,,,,
,Berseem,ಬರ್ಸೀಂ,,,,,,,,,
,Beta vulgaris,ಬೀಟ್ ರೂಟ್,,,,,,,,,
,Betelnut (Arecanut),ಅಡಿಕೆ,,,,,,,,,
,Betelvine bug,ವೀಳೆದೆಲೆ ಬಳ್ಳಿ ತಗಣೆ,,,,,,,,,
,B-horizon,ಬಿ - ವಲಯ,,,,,,,,,
,Biennial,ದ್ವೈವಾರ್ಷಿಕ,,,,,,,,,
,Bihar hairy caterpillar,"ಕೋರಿಹುಳು, ಕಪ್ಪುತಲೆ ಕಂಬಳಿಹುಳು",,,,,,,,,
,Bilateral monopoly,ದ್ವಿ ಪಾರ್ಶ್ವಿಕ ಏಕಸ್ವಾಮ್ಯತೆ,,,,,,,,,
,Bilocule,ದ್ವಿಕುಹರ,,,,,,,,,
,Bimodal pattern,ದ್ವಿಮುಖ ಮಾದರಿ,,,,,,,,,
,Bin,"ಕಣಜ, ತೊಟ್ಟಿ",,,,,,,,,
,Binder,ಬೆಳೆ ಕತ್ತರಿಸಿ ಕಂತೆಕಟ್ಟುವ ಯಂತ್ರ,,,,,,,,,
,Binding site,ಬಂಧಕ ಪ್ರದೇಶ,,,,,,,,,
,Binomial nomenclature,ದ್ವಿನಾಮಕರಣ ಪದ್ಧತಿ,,,,,,,,,
,Bioassay,ಜೈವಿಕ ಪರೀಕ್ಷೆ,,,,,,,,,
,Biochemical,ಜೀವರಸಾಯನಿಕ,,,,,,,,,
,Bioclimatics,ಜೈವಿಕ ಹವಾಮಾನ,,,,,,,,,
,Bioconversion,ಜೀವ ಸಂರಕ್ಷಣೆ,,,,,,,,,
,Bioenergy,ಜೈವಿಕ ಶಕ್ತಿ,,,,,,,,,
,Biofertilizer,ಜೈವಿಕ ಗೊಬ್ಬರ,,,,,,,,,
,Biogas,ಜೈವಿಕ ಅನಿಲ,,,,,,,,,
,Biogenetic,ಜೈವಿಕ ವಂಶವಾಹೀಯ,,,,,,,,,
,Biological activity,ಜೈವಿಕ ಚಟುವಟಿಕೆ,,,,,,,,,
,Biological control,ಜೈವಿಕ ಹತೋಟಿ,,,,,,,,,
,Biological determinants of cropping system,ಬೆಳೆಪದ್ಧತಿಯಲ್ಲಿ ಜೈವಿಕ ನಿರ್ಣಾಯಕಗಳು,,,,,,,,,
,Biological factor,ಜೈವಿಕ ಘಟಕ / ಅಂಶ,,,,,,,,,
,Biological insecticide,ಜೈವಿಕ ಕೀಟನಾಶಕ,,,,,,,,,
,Biological method,ಜೈವಿಕ ವಿಧಾನ,,,,,,,,,
,Biological weathering,ಜೈವಿಕ ಹವಾಮಾನ ಕ್ರಿಯೆ,,,,,,,,,
,Biological yield,ಜೈವಿಕ ವಸ್ತು ಒಣಪದಾರ್ಥದ ಇಳುವರಿ (ಒಂದು ಸಸ್ಯ ಇಲ್ಲವೆ ಒಂದು ಏಕಮಾನ ಪ್ರದೇಶದ ಬೆಳೆಯಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಒಟ್ಟು ಒಣ ಪದಾರ್ಥ),,,,,,,,,
,Biology,ಜೀವಶಾಸ್ತ್ರ,,,,,,,,,
,Bioluminiscence,ಜೈವಿಕ ಬೆಳಕು ಸ್ಫುರಣ,,,,,,,,,
,Biolysis,"ಜೈವಿಕಲಯನ, ಜೀವಲಯನ",,,,,,,,,
,Biolytic,ಜೀವಲಯಕಾರಕ,,,,,,,,,
,Biomass,ಜೈವಿಕರಾಶಿ,,,,,,,,,
,Biometer,ಜೈವಿಕ ಮಾಪಕ,,,,,,,,,
,Biometry,ಜೈವಿಕ ಗಣಿತ,,,,,,,,,
,Biomonitoring,ಜೈವಿಕ ಉಸ್ತುವಾರಿ,,,,,,,,,
,Biopedology,ಜೈವಿಕ ಮಣ್ಣುಶಾಸ್ತ್ರ,,,,,,,,,
,Biophysics,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ,,,,,,,,,
,Bioseries,ಜೈವಿಕ ಶ್ರೇಣಿ,,,,,,,,,
,Biosfactor,ಜೈವಿಕ ಘಟಕ,,,,,,,,,
,Biosphere,"ಜೈವಿಕ ಗೋಳ, ಜೀವಾವರಣ",,,,,,,,,
,Biotechnology,ಜೀವ ತಾಂತ್ರಿಕತೆ,,,,,,,,,
,Biotic,ಜೀವಿಕ,,,,,,,,,
,Biotic adaptation,ಜೈವಿಕ ಹೊಂದಾಣಿಕೆ,,,,,,,,,
,Biotic factor,ಜೈವಿಕ ಘಟಕ / ಅಂಶ,,,,,,,,,
,Biotic potential,ಜೈವಿಕ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Bird's eye spot,ಹಕ್ಕಿ ಕಣ್ಣಿನ ಚುಕ್ಕೆ,,,,,,,,,
,Bird rearer,ಹಕ್ಕಿ ಬೆದರು ಸಾಧನ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Bisexual,ದ್ವಿಲಿಂಗಿ,,,,,,,,,
,Bisexual flower,ದ್ವಿಲಿಂಗಿ ಪುಷ್ಪ,,,,,,,,,
,Bitter gourd,ಹಾಗಲ ಕಾಯಿ,,,,,,,,,
,Bivoltine,ದ್ವಿಸಂತತಿ,,,,,,,,,
,Black alkali,ಕಪ್ಪುಕ್ಷಾರ,,,,,,,,,
,Black band disease,ಕಪ್ಪು ಪಟ್ಟೆರೋಗ,,,,,,,,,
,Black cotton soil,"ಎರೆ ಭೂಮಿ, ಕಪ್ಪು ಭೂಮಿ",,,,,,,,,
,Black gram,ಉದ್ದಿನ ಬೇಳೆ,,,,,,,,,
,Black rot disease,ಕಪ್ಪು ಕೊಳೆರೋಗ,,,,,,,,,
,Black scale,ಕಪ್ಪು ಶುಲ್ಕ,,,,,,,,,
,Bladed harrow,ಹರಗು ಹಲುಬೆ,,,,,,,,,
,Blanching,"ಬಿಳಿಚಿಕೊಳ್ಳುವಂತೆ ಮಾಡುವಿಕೆ, ದ್ರಾವಣ ಹರಳು",,,,,,,,,
,Blanket application,ಇಡೀ ಕ್ಷೇತ್ರದ ಮೇಲೆ ಸಿಂಪಡಿಸುವಿಕೆ,,,,,,,,,
,Blast,ಬೆಂಕಿರೋಗ,,,,,,,,,
,Blastogenesis,"ನನೆಕಣ ಉತ್ಪತ್ತಿ, ಮೊಳೆಕಣ ಬೆಳವಿಗೆ",,,,,,,,,
,Bleaching,"ಚೆಲುವೆ ಮಾಡುವಿಕೆ, ಬಣ್ಣ ತೆಗೆಯುವಿಕೆ",,,,,,,,,
,Blend,"ಬೆರಕೆ, ಮಿಳಿತವಾಗುವುದು",,,,,,,,,
,Blind cultivation,ಲಕ್ಷರಹಿತ ಕಳೆನಿವಾರಣ ಕಾರ್ಯಾಚರಣೆ (ಬಿತ್ತನೆ ಸಸಿ ಮೊಳಕೆಗೆ ಮುನ್ನ ಕೈಗೊಳ್ಳುವ ಕಳೆ ನಿರ್ಮೂಲನಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ),,,,,,,,,
,Blister beetle,ಬೊಬ್ಬೆ ದುಂಬಿ,,,,,,,,,
,Blister mite,ಬೊಬ್ಬೆನುಸಿ,,,,,,,,,
,Blood meal,ರಕ್ಷಾಹಾರ,,,,,,,,,
,Blossom thrips,ಪುಷ್ಪಮಂಜರಿ ಥ್ರಿಪ್ಸ್ (ಒಂದು ಬಗೆಯ ರಸಹೀರುವ ಕೀಟ),,,,,,,,,
,Blotch,ಹೊಪ್ಪಳೆ,,,,,,,,,
,Blown-out land,ಗಾಳಿಕೊಚ್ಚಣೆಯಾದ ಭೂಮಿ,,,,,,,,,
,Blue green algae,ನೀಲಿ ಹಸುರುಶೈವಲ,,,,,,,,,
,Blue leaf beetle,ನೀಲಿ ಎಲೆದುಂಬಿ,,,,,,,,,
,Blue leaf hopper,ನೀಲಿ ಎಲೆ ಜಿಗಿಹುಳು,,,,,,,,,
,Blumea lacera DC,"ಗಾಂಧಾರಿ ಗಿಡ, ಸಾಂಬ್ರಾಣಿ ಗಿಡ",,,,,,,,,
,Blue beetle,ನೀಲಿಚಿಪ್ಪಿನ ದುಂಬಿ,,,,,,,,,
,Bog soil,ಬಾಗ್ ಮಣ್ಣು,,,,,,,,,
,"Boll worm, Pod borer",ಕಾಯಿ ಕೊರಕ,,,,,,,,,
,Bombax malabaricum,"ಕೆಂಪುಬೂರುಗ, ಎಲವದ ಮರ, ಶಾಲ್ಮಲಿ",,,,,,,,,
,Bombyx mori,ಹಿಪ್ಪುನೇರಳೆ ರೇಷ್ಮೆಹುಳು,,,,,,,,,
,Bonded labour,ಜೀತದ ಆಳು,,,,,,,,,
,Bone manure,ಮೂಳೆಗೊಬ್ಬರ,,,,,,,,,
,Bone-meal,ಮೂಳೆಪುಡಿ ಆಹಾರ,,,,,,,,,
,Bonus crop,ಅರ್ಥಿಕ ಪ್ರಾಮುಖ್ಯತೆಯ ಅಂತರ್ ಮಿಶ್ರಬೆಳೆ,,,,,,,,,
,Boom sprayer,ಉತ್ಕರ್ಷ ಸಿಂಪರಕ,,,,,,,,,
,Boot stage,ಹೊಡೆಬರುವ ಮುಂಚಿನ ಸಸ್ಯದ ಬೆಳವಣಿಗೆ ಹಂತ,,,,,,,,,
,Borax,ಬೋರಾಕ್ಸ್ ಲವಣ,,,,,,,,,
,Border,"ಬದಿ, ದಂಡೆ, ದಿಂಡು",,,,,,,,,
,Border crop,"ಅಂಚುಬೆಳೆ, ಬೇಲಿ / ಬದುಬೆಳೆ",,,,,,,,,
,Border irrigation,ಅಂಚು ನೀರಾವರಿ,,,,,,,,,
,Border row,ಅಂಚುಸಾಲು,,,,,,,,,
,Border strip,ಅಂಚುಪಟ್ಟೆ,,,,,,,,,
,Border strip irrigation,ಅಂಚುಪಟ್ಟೆ ನೀರಾವರಿ,,,,,,,,,
,Boro paddy (rice),ಚಳಿಗಾಲದಲ್ಲಿ ನಾಟುವ ನೀರಾವರಿ ಭತ್ತ,,,,,,,,,
,Botanical pesticide,ಸಸ್ಯಮೂಲ ಪೀಡೆನಾಶಕ,,,,,,,,,
,Bottle-gourd,ಸೋರೆಕಾಯಿ,,,,,,,,,
,Boulder,ಒರಟು ಕಲ್ಲು,,,,,,,,,
,Bouyoucos moisture meter,ಬಾಯಕಸ್ ನ ಆರ್ದ್ರತಾ ಮಾಪಕ,,,,,,,,,
,Brackish,ಸಮುದ್ರದ ಹಿನ್ನೀರು,,,,,,,,,
,Bract,ಪುಷ್ಪಷತ,,,,,,,,,
,Bracteole,ಉಪಪುಷ್ಪಪತ್ರ,,,,,,,,,
,Bran,ಹೊಟ್ಟು,,,,,,,,,
,Brassica crops,ಕೋಸಿನ ಬೆಳೆಗಳು,,,,,,,,,
,Brassica juncea,ಸಾಸುವೆ,,,,,,,,,
,Brassica oleracea,ಎಲೆಕೋಸು,,,,,,,,,
,Bread fruit,"ದ್ವೀಪದ ಹಲಸು, ರೊಟ್ಟಿಹಣ್ಣು",,,,,,,,,
,Breakthrough,ತಿರುವು,,,,,,,,,
,Breathing roots,ಉಸಿರಾಡುವ ಬೇರುಗಳು,,,,,,,,,
,Breeder's seed,"ತಳಿ ಅಭಿವೃದ್ಧಿ ಬೀಜ, ತಳಿಗಾರರ ಬೀಜ",,,,,,,,,
,Bristled ears,ಬಿರುಸಾದ ತೆನೆಗಳು,,,,,,,,,
,Bristly hair,ಬಿರುಗೂದಲು,,,,,,,,,
,Brittle,ಭಿದುರ,,,,,,,,,
,Brix,ಬ್ರಿಕ್ಸ್ ಸಕ್ಕರೆ ಪ್ರಮಾಣ,,,,,,,,,
,Brix hydrometer,ಬ್ರಿಕ್ಸ್ ದ್ರವ ಮಾಪಕ,,,,,,,,,
,Broad based terrace,ವಿಶಾಲ ತಳದ ಜಗತಿ,,,,,,,,,
,Broad bed & furrow,ಅಗಲಮಡಿ - ಸಾಲು ಪದ್ಧತಿ (ವರ್ಟಿಸಾಲ್ ಮಣ್ಣಿನಲ್ಲಿಯ ಭೂನಿರ್ವಹಣ ಪದ್ಧತಿ),,,,,,,,,
,Broadcasting,ಎರಚು ಬೇಸಾಯ (ಕೃಷಿ ಪರಿಕರಗಳನ್ನು ಜಮೀನಿನಲ್ಲಿ ಎರಚಿ ಹರಡುವಿಕೆ),,,,,,,,,
,Broad leaf,"ಅಗಲೆಲೆ (ದ್ವಿದಳ ಸಸ್ಯ ಎಲೆಗಳಂಥ, ಗರಿಯೇತರ ಸಸ್ಯಗಳು)",,,,,,,,,
,Bromelia ananus,"ಅನಾನಸ್, ಪೈನಾಪಲ್",,,,,,,,,
,Brown hay,ಚೆನ್ನಾಗಿ ಒಣಗಿಸಿದ ಹುಲ್ಲು,,,,,,,,,
,Brown soils,ಕಂದು ಮಣ್ಣುಗಳು,,,,,,,,,
,Bruchus,ದ್ವಿದಳ ಧಾನ್ಯದ ಕೀಟ,,,,,,,,,
,Bruise,ಜಜ್ಜು ಗಾಯ,,,,,,,,,
,Bryophyllum pinnatum,ಕಾಡುಬಸಳೆ,,,,,,,,,
,Bryophyte,ಪರ್ಣಬೀಜ ಸಸ್ಯ,,,,,,,,,
,Buck wheat,ಬಕ್ ವೀಟ್,,,,,,,,,
,Bud,"ಕಣ್ಣು, ಮೊಗ್ಗು (ಹೂ ಚಿಗುರು)",,,,,,,,,
,Budding,ಕಣ್ಣು ಹಾಕುವಿಕೆ,,,,,,,,,
,Budgrafting,ಕಣ್ಣುಕಸಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,Buffer stock,ಕಾಪುದಾಸ್ತಾನು,,,,,,,,,
,Buffer strip cropping,ಕಾಪುತಡೆ ಪಟ್ಟೆಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Bulb,"ಕಂದ, ಗೆಡ್ಡೆ, ಲಶುನ",,,,,,,,,
,Bulb crops,ಲಶುನ ಗೆಡ್ಡೆ ಬೆಳೆಗಳು,,,,,,,,,
,Bullock drawn,ಎತ್ತು - ಚಾಲಿತ,,,,,,,,,
,Bunchy top,ಗೊಂಚಲು ರೀತಿಯ ತುದಿ,,,,,,,,,
,Bund,"ಬದು, ಒಡ್ಡು",,,,,,,,,
,Bund-former,ಬದುಕಾರಕ,,,,,,,,,
,Bunding,ಬದು ನಿರ್ಮಾಣ,,,,,,,,,
,Bunga,ಬಂಗರೋಗ,,,,,,,,,
,Bunker silo,ಹಗೇವು,,,,,,,,,
,Bunt,ಬಂಟ್ ರೋಗ,,,,,,,,,
,Burrowing activities,ತೋಡುವ ಚಟುವಟಿಕೆಗಳು,,,,,,,,,
,By-hot gas,ಬಸಿ ಅನಿಲ ಕ್ರಮ,,,,,,,,,
,By-pass canal,ಉಪಕಾಲುವೆ,,,,,,,,,
,By-product,ಉಪ ಉತ್ಪನ್ನ,,,,,,,,,
,Caducous,ಎಲೆ ಉದುರುವ,,,,,,,,,
,Calamity,ವಿಪತ್ತು,,,,,,,,,
,Calcareous,ಸುಣ್ಣಯುತ,,,,,,,,,
,Calciphyte,ಸುಣ್ಣಾಪೇಕ್ಷಿ ಸಸ್ಯ,,,,,,,,,
,Calender of operations,ಕೃಷಿ ಕಾರ್ಯಾಚರಣೆ ದಿನಚರಿ,,,,,,,,,
,Calibration,ಕ್ರಮಾಂಕ ನಿರ್ಣಯ,,,,,,,,,
,Calyx,ಪುಷ್ಪಪಾತ್ರೆ,,,,,,,,,
,Cambium,ವರ್ಧನ ಸ್ತರ,,,,,,,,,
,Camellia sinensis,"ಟೀ ಎಲೆ, ಚಹಾಸೊಪ್ಪು",,,,,,,,,
,Campanulate,ಗಂಟೆಯಾಕಾರ,,,,,,,,,
,Canal,"ಕಾಲುವೆ, ನಾಲೆ",,,,,,,,,
,Canal irrigation,ಕಾಲುವೆ - ನೀರಾವರಿ,,,,,,,,,
,Canarium strictum,"ಜಾಲಿಬಂಕೆ, ಹಾಲಮಡ್ಡಿ",,,,,,,,,
,Cane sugar,ಸುಕ್ರೋಸ್,,,,,,,,,
,Cannabis sativa,ಗಾಂಜ,,,,,,,,,
,Canning,ಡಬ್ಬೀಕರಣ,,,,,,,,,
,Canopy,"ಶಿರೋಭಾಗ, ಮೇಲ್ಚಪ್ಪರ, ಮೇಲಿನ ಆವರಣ",,,,,,,,,
,Canvas dam,ಕ್ಯಾನ್ ವಾಸ್ ನೀರು ನಿಯಂತ್ರಣ ತಡೆಸಾಧನ,,,,,,,,,
,Canyon,"ಕಮರಿ, ಹಳ್ಳ, ಕಂದಕ",,,,,,,,,
,Capacity factor,ಸಾಮರ್ಥ್ಯಾಂಶ,,,,,,,,,
,Capillary,ಲೋಮನಾಳಯುತ,,,,,,,,,
,Capillary conductivity,ಲೋಮನಾಳ ಸಂವಾಹಕತೆ,,,,,,,,,
,Capillary fringe,ಜಲಮಟ್ಟದ ಮೇಲಿನ ಲಂಬಾಂತರ,,,,,,,,,
,Capillary porosity,ಲೋಮನಾಳ ಸಚ್ಛಿದ್ರತೆ,,,,,,,,,
,Capillary water,ಲೋಮನಾಳ ನೀರು,,,,,,,,,
,Capital starved,ಬಂಡವಾಳ ಕೊರತೆಯ,,,,,,,,,
,Capsule,"ಪೊರೆಚೀಲ, ಬೀಜಕವಚ",,,,,,,,,
,Carallia,ಅಂದಿಪುನಾರು ಗಿಡ,,,,,,,,,
,Carathamus tinctorius,ಕುಸುಬೆ,,,,,,,,,
,Carbohydrate,ಶರ್ಕರಪಿಷ್ಟ,,,,,,,,,
,Carbonation,ಇಂಗಾಲೀಕರಣ,,,,,,,,,
,Carbon cycle,ಇಂಗಾಲವೃತ್ತ,,,,,,,,,
,Carbon nitrogen ratio,ಇಂಗಾಲ ಸಾರಜನಕ ಪ್ರಮಾಣ,,,,,,,,,
,Carrier,ಪೀಡೆನಾಶಕ ಸಂವಾಹಕ ವಸ್ತು,,,,,,,,,
,Carry over soil moisture,ಬೆಳೆ ಹಂಗಾಮು ನಡುವೆ ಇಲ್ಲವೇ ಬೆಳೆ ನಾಟಿಗೆ ಮೊದಲು ಬೆಳೆ ಬೇರು ವಲಯದಲ್ಲಿನ ಸಂಗ್ರಹಿತ ನೀರು (ಉಳಿಕೆ ಮಣ್ಣು ತೇವಾಂಶ),,,,,,,,,
,Caseworm,ಗೂಡುಹುಳು,,,,,,,,,
,Cash crops,ಆರ್ಥಿಕ / ರೊಕ್ಕದ ಬೆಳೆಗಳು,,,,,,,,,
,Cash tenent,ನಗದು ಗುತ್ತಿಗೆದಾರ,,,,,,,,,
,Cassytha filiformis,"ಅಕಾಶಬಳ್ಳಿ, ಮಂಗನುಡಿದಾರ",,,,,,,,,
,Casuarina equisetifolia,"ಗಾಳಿಮರ, ಸರ್ವೆಮರ",,,,,,,,,
,Catch crop,ಅಂತರ್ವರ್ತಿ ಬೆಳೆ,,,,,,,,,
,Catchment area,ಜಲಗ್ರಾಹಿ ಕ್ಷೇತ್ರ / ಪ್ರದೇಶ,,,,,,,,,
,Catena,ಪಂಕ್ತಿ,,,,,,,,,
,Caterpillar,ಕಂಬಳಿಹುಳು,,,,,,,,,
,Cat-ion,"ಧನವಿದ್ಯುದ್ವಾಹೀಕಣ, ಧನ ಅಯಾನು",,,,,,,,,
,Cattle,ಧನ ಕರು,,,,,,,,,
,Cattle fodder,ಧನಗಳ ಮೇವು,,,,,,,,,
,Cattle grid,ಧನಗಳ ತಡೆಚೌಕಟ್ಟು,,,,,,,,,
,Cattle population,ಜಾನುವಾರು ಸಮಷ್ಟಿ,,,,,,,,,
,Cauliflower,ಹೂಕೋಸು,,,,,,,,,
